tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset,delay_type,M
20,0.0,123,1,2.9453,13.08,17.98,1.0,G,0.0635,at_bound,0.0000,0.3,geometric,21
20,0.0,123,2,2.0597,21.97,25.51,1.0,G,0.0630,at_bound,-0.4142,0.3,geometric,21
20,0.0,123,3,1.9025,27.11,28.55,1.0,G,0.0517,at_bound,-0.4142,0.3,geometric,21
20,0.0,123,4,1.7926,31.80,32.70,1.0,G,0.0492,at_bound,-0.4142,0.3,geometric,21
20,0.0,123,5,1.7213,34.55,37.31,1.0,G,0.0467,at_bound,-0.4142,0.3,geometric,21
20,0.0,123,6,1.6458,37.95,42.77,1.0,G,0.0529,at_bound,-0.4142,0.3,geometric,21
20,0.0,123,7,1.5625,41.37,43.29,1.0,G,0.0549,at_bound,-0.4142,0.3,geometric,21
20,0.0,123,8,1.5116,43.74,46.25,1.0,G,0.0484,at_bound,-0.4142,0.3,geometric,21
20,0.0,123,9,1.4624,45.87,45.69,1.0,G,0.0371,at_bound,-0.4142,0.3,geometric,21
20,0.0,123,10,1.3811,48.98,47.54,1.0,G,0.0429,at_bound,-0.4142,0.3,geometric,21
20,0.0,123,11,1.3295,51.18,51.93,1.0,G,0.0412,at_bound,-0.4142,0.3,geometric,21
20,0.0,123,12,1.2959,52.99,48.10,1.0,G,0.0193,at_bound,-0.4142,0.3,geometric,21
20,0.0,123,13,1.2182,55.73,57.41,1.0,G,0.0337,at_bound,-0.4142,0.3,geometric,21
20,0.0,123,14,1.1698,57.94,59.51,1.0,G,0.0259,at_bound,-0.4142,0.3,geometric,21
20,0.0,123,15,1.1054,60.31,60.47,1.0,G,0.0294,at_bound,-0.4142,0.3,geometric,21
20,0.0,123,16,1.0857,61.05,62.61,1.0,G,0.0241,at_bound,-0.4142,0.3,geometric,21
20,0.0,123,17,1.0263,63.33,58.92,1.0,G,0.0255,at_bound,-0.4142,0.3,geometric,21
20,0.0,123,18,1.0016,64.31,63.33,1.0,G,0.0294,at_bound,-0.4142,0.3,geometric,21
20,0.0,123,19,0.9724,65.24,62.73,1.0,G,0.0306,at_bound,-0.4142,0.3,geometric,21
20,0.0,123,20,0.9280,67.01,64.90,1.0,G,0.0297,at_bound,-0.4142,0.3,geometric,21
20,0.0,123,21,0.8973,68.00,68.09,1.0,G,0.0272,at_bound,-0.4142,0.3,geometric,21
20,0.0,123,22,0.8545,69.71,67.60,1.0,G,0.0268,at_bound,-0.4142,0.3,geometric,21
20,0.0,123,23,0.8352,70.56,70.87,1.0,G,0.0254,at_bound,-0.4142,0.3,geometric,21
20,0.0,123,24,0.8012,71.86,69.42,1.0,G,0.0207,at_bound,-0.4142,0.3,geometric,21
20,0.0,123,25,0.7785,72.61,72.51,1.0,G,0.0188,at_bound,-0.4142,0.3,geometric,21
20,0.0,123,26,0.7507,73.75,74.38,1.0,G,0.0161,at_bound,-0.4142,0.3,geometric,21
20,0.0,123,27,0.7425,73.97,72.66,1.0,G,0.0206,at_bound,-0.4142,0.3,geometric,21
20,0.0,123,28,0.7202,74.87,74.31,1.0,G,0.0180,at_bound,-0.4142,0.3,geometric,21
20,0.0,123,29,0.7026,75.47,76.05,1.0,G,0.0185,at_bound,-0.4142,0.3,geometric,21
20,0.0,123,30,0.6840,76.21,76.41,1.0,G,0.0203,at_bound,-0.4142,0.3,geometric,21
20,0.0,123,31,0.6036,78.98,78.56,1.0,G,0.0134,at_bound,0.5528,0.3,geometric,21
20,0.0,123,32,0.5869,79.49,78.37,1.0,G,0.0087,at_bound,0.5528,0.3,geometric,21
20,0.0,123,33,0.5804,79.92,78.82,1.0,G,0.0053,at_bound,0.5528,0.3,geometric,21
20,0.0,123,34,0.5724,80.20,79.28,1.0,G,0.0070,at_bound,0.5528,0.3,geometric,21
20,0.0,123,35,0.5635,80.32,78.88,1.0,G,0.0074,at_bound,0.5528,0.3,geometric,21
20,0.0,123,36,0.5561,80.49,79.27,1.0,G,0.0078,at_bound,0.5528,0.3,geometric,21
20,0.0,123,37,0.5526,80.71,79.72,1.0,G,0.0073,at_bound,0.5528,0.3,geometric,21
20,0.0,123,38,0.5561,80.69,79.38,1.0,G,0.0099,at_bound,0.5528,0.3,geometric,21
20,0.0,123,39,0.5445,80.96,79.59,1.0,G,0.0071,at_bound,0.5528,0.3,geometric,21
20,0.0,123,40,0.5392,81.06,79.03,1.0,G,0.0076,at_bound,0.5528,0.3,geometric,21
20,0.0,123,41,0.5199,82.02,80.38,1.0,G,0.0017,at_bound,0.8586,0.3,geometric,21
20,0.0,123,42,0.5114,81.94,80.84,1.0,G,0.0057,at_bound,0.8586,0.3,geometric,21
20,0.0,123,43,0.5158,82.02,80.62,1.0,G,0.0043,at_bound,0.8586,0.3,geometric,21
20,0.0,123,44,0.5091,82.46,80.85,1.0,G,0.0028,at_bound,0.8586,0.3,geometric,21
20,0.0,123,45,0.5040,82.58,81.00,1.0,G,0.0045,at_bound,0.8586,0.3,geometric,21
20,0.0,123,46,0.5024,82.55,81.07,1.0,G,0.0007,at_bound,0.8586,0.3,geometric,21
20,0.0,123,47,0.4975,82.84,81.00,1.0,G,0.0041,at_bound,0.8586,0.3,geometric,21
20,0.0,123,48,0.4998,82.56,80.92,1.0,G,0.0021,at_bound,0.8586,0.3,geometric,21
20,0.0,123,49,0.5000,82.62,81.08,1.0,G,0.0036,at_bound,0.8586,0.3,geometric,21
20,0.0,123,50,0.4973,82.73,80.85,1.0,G,0.0029,at_bound,0.8586,0.3,geometric,21
