tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset,delay_type,M
10,0.0,123,1,2.2971,23.33,30.12,1.0,G,0.0840,at_bound,0.0000,0.3,geometric,11
10,0.0,123,2,1.7599,34.15,36.81,1.0,G,0.0793,at_bound,0.0000,0.3,geometric,11
10,0.0,123,3,1.6130,39.85,43.02,1.0,G,0.0654,at_bound,0.0000,0.3,geometric,11
10,0.0,123,4,1.4793,45.39,49.14,1.0,G,0.0658,at_bound,0.0000,0.3,geometric,11
10,0.0,123,5,1.3465,50.64,52.96,1.0,G,0.0554,at_bound,0.0000,0.3,geometric,11
10,0.0,123,6,1.2260,55.12,54.45,1.0,G,0.0619,at_bound,0.0000,0.3,geometric,11
10,0.0,123,7,1.1415,58.59,61.58,1.0,G,0.0506,at_bound,0.0000,0.3,geometric,11
10,0.0,123,8,1.0540,62.24,64.60,1.0,G,0.0514,at_bound,0.0000,0.3,geometric,11
10,0.0,123,9,0.9764,65.10,66.49,1.0,G,0.0375,at_bound,0.0000,0.3,geometric,11
10,0.0,123,10,0.9315,66.84,61.07,1.0,G,0.0312,at_bound,0.0000,0.3,geometric,11
10,0.0,123,11,0.8736,68.96,67.88,1.0,G,0.0327,at_bound,0.0000,0.3,geometric,11
10,0.0,123,12,0.8415,70.14,69.63,1.0,G,0.0359,at_bound,0.0000,0.3,geometric,11
10,0.0,123,13,0.7963,71.99,68.38,1.0,G,0.0300,at_bound,0.0000,0.3,geometric,11
10,0.0,123,14,0.7579,73.19,73.43,1.0,G,0.0271,at_bound,0.0000,0.3,geometric,11
10,0.0,123,15,0.7190,74.98,73.15,1.0,G,0.0211,at_bound,0.0000,0.3,geometric,11
10,0.0,123,16,0.6931,75.55,74.15,1.0,G,0.0304,at_bound,0.0000,0.3,geometric,11
10,0.0,123,17,0.6702,76.39,73.53,1.0,G,0.0262,at_bound,0.0000,0.3,geometric,11
10,0.0,123,18,0.6525,77.25,75.56,1.0,G,0.0279,at_bound,0.0000,0.3,geometric,11
10,0.0,123,19,0.6363,77.85,75.32,1.0,G,0.0236,at_bound,0.0000,0.3,geometric,11
10,0.0,123,20,0.6024,79.06,74.76,1.0,G,0.0309,at_bound,0.0000,0.3,geometric,11
10,0.0,123,21,0.5976,79.28,78.95,1.0,G,0.0226,at_bound,0.0000,0.3,geometric,11
10,0.0,123,22,0.5769,79.64,73.90,1.0,G,0.0248,at_bound,0.0000,0.3,geometric,11
10,0.0,123,23,0.5621,80.37,80.29,1.0,G,0.0217,at_bound,0.0000,0.3,geometric,11
10,0.0,123,24,0.5601,80.34,75.24,1.0,G,0.0216,at_bound,0.0000,0.3,geometric,11
10,0.0,123,25,0.5394,81.21,80.06,1.0,G,0.0182,at_bound,0.0000,0.3,geometric,11
10,0.0,123,26,0.5169,82.05,80.43,1.0,G,0.0180,at_bound,0.0000,0.3,geometric,11
10,0.0,123,27,0.5163,82.06,76.89,1.0,G,0.0189,at_bound,0.0000,0.3,geometric,11
10,0.0,123,28,0.5059,82.38,80.10,1.0,G,0.0195,at_bound,0.0000,0.3,geometric,11
10,0.0,123,29,0.4933,83.03,81.38,1.0,G,0.0158,at_bound,0.0000,0.3,geometric,11
10,0.0,123,30,0.4806,83.32,80.72,1.0,G,0.0175,at_bound,0.0000,0.3,geometric,11
10,0.0,123,31,0.4176,85.55,84.07,1.0,G,0.0092,at_bound,0.6838,0.3,geometric,11
10,0.0,123,32,0.3982,86.34,84.72,1.0,G,0.0060,at_bound,0.6838,0.3,geometric,11
10,0.0,123,33,0.3934,86.33,84.97,1.0,G,0.0094,at_bound,0.6838,0.3,geometric,11
10,0.0,123,34,0.3864,86.55,84.69,1.0,G,0.0089,at_bound,0.6838,0.3,geometric,11
10,0.0,123,35,0.3822,86.72,85.08,1.0,G,0.0057,at_bound,0.6838,0.3,geometric,11
10,0.0,123,36,0.3771,86.96,84.84,1.0,G,0.0090,at_bound,0.6838,0.3,geometric,11
10,0.0,123,37,0.3759,87.03,84.87,1.0,G,0.0072,at_bound,0.6838,0.3,geometric,11
10,0.0,123,38,0.3734,87.09,84.78,1.0,G,0.0085,at_bound,0.6838,0.3,geometric,11
10,0.0,123,39,0.3648,87.36,84.69,1.0,G,0.0105,at_bound,0.6838,0.3,geometric,11
10,0.0,123,40,0.3606,87.50,84.60,1.0,G,0.0050,at_bound,0.6838,0.3,geometric,11
10,0.0,123,41,0.3458,88.11,85.42,1.0,G,0.0029,at_bound,0.9000,0.3,geometric,11
10,0.0,123,42,0.3389,88.34,85.29,1.0,G,0.0007,at_bound,0.9000,0.3,geometric,11
10,0.0,123,43,0.3344,88.46,85.30,1.0,G,0.0038,at_bound,0.9000,0.3,geometric,11
10,0.0,123,44,0.3337,88.41,85.46,1.0,G,0.0027,at_bound,0.9000,0.3,geometric,11
10,0.0,123,45,0.3284,88.71,85.66,1.0,G,0.0005,at_bound,0.9000,0.3,geometric,11
10,0.0,123,46,0.3292,88.55,85.34,1.0,G,0.0022,at_bound,0.9000,0.3,geometric,11
10,0.0,123,47,0.3233,88.83,85.51,1.0,G,0.0049,at_bound,0.9000,0.3,geometric,11
10,0.0,123,48,0.3268,88.56,85.52,1.0,G,0.0045,at_bound,0.9000,0.3,geometric,11
10,0.0,123,49,0.3265,88.62,85.66,1.0,G,-0.0012,at_bound,0.9000,0.3,geometric,11
10,0.0,123,50,0.3252,88.63,85.56,1.0,G,0.0041,at_bound,0.9000,0.3,geometric,11
