tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset,delay_type,M
5,0.0,456,1,2.1769,25.12,28.17,1.0,G,0.0901,above_bound,0.0000,0.3,geometric,6
5,0.0,456,2,1.8506,30.85,38.55,1.0,G,0.1305,above_bound,0.5929,0.3,geometric,6
5,0.0,456,3,1.6308,39.20,47.09,1.0,G,0.1214,above_bound,0.5929,0.3,geometric,6
5,0.0,456,4,1.4262,47.15,50.72,1.0,G,0.1059,above_bound,0.5929,0.3,geometric,6
5,0.0,456,5,1.2828,53.21,57.44,1.0,G,0.1027,above_bound,0.5929,0.3,geometric,6
5,0.0,456,6,1.1544,58.27,55.56,1.0,G,0.0704,above_bound,0.5929,0.3,geometric,6
5,0.0,456,7,1.0563,61.79,60.36,1.0,G,0.0702,above_bound,0.5929,0.3,geometric,6
5,0.0,456,8,0.9680,65.15,64.68,1.0,G,0.0742,above_bound,0.5929,0.3,geometric,6
5,0.0,456,9,0.8951,67.88,56.04,1.0,G,0.0610,above_bound,0.5929,0.3,geometric,6
5,0.0,456,10,0.8358,70.50,60.43,1.0,G,0.0637,above_bound,0.5929,0.3,geometric,6
5,0.0,456,11,0.8178,71.24,58.17,1.0,G,0.0621,above_bound,0.5929,0.3,geometric,6
5,0.0,456,12,0.7572,73.36,72.42,1.0,G,0.0517,above_bound,0.5929,0.3,geometric,6
5,0.0,456,13,0.7086,75.13,73.68,1.0,G,0.0436,above_bound,0.5929,0.3,geometric,6
5,0.0,456,14,0.6722,76.54,70.55,1.0,G,0.0409,above_bound,0.5929,0.3,geometric,6
5,0.0,456,15,0.6518,77.19,73.86,1.0,G,0.0448,above_bound,0.5929,0.3,geometric,6
5,0.0,456,16,0.6273,78.28,71.03,1.0,G,0.0380,above_bound,0.5929,0.3,geometric,6
5,0.0,456,17,0.6039,79.21,78.75,1.0,G,0.0387,above_bound,0.5929,0.3,geometric,6
5,0.0,456,18,0.5814,79.80,75.59,1.0,G,0.0348,above_bound,0.5929,0.3,geometric,6
5,0.0,456,19,0.5901,79.40,77.24,1.0,G,0.0382,above_bound,0.5929,0.3,geometric,6
5,0.0,456,20,0.5565,80.65,76.50,1.0,G,0.0332,above_bound,0.5929,0.3,geometric,6
5,0.0,456,21,0.5357,81.40,80.13,1.0,G,0.0283,above_bound,0.5929,0.3,geometric,6
5,0.0,456,22,0.5229,81.72,78.08,1.0,G,0.0279,above_bound,0.5929,0.3,geometric,6
5,0.0,456,23,0.5106,82.41,81.37,1.0,G,0.0327,above_bound,0.5929,0.3,geometric,6
5,0.0,456,24,0.5013,82.46,78.13,1.0,G,0.0317,above_bound,0.5929,0.3,geometric,6
5,0.0,456,25,0.4899,83.01,75.45,1.0,G,0.0327,above_bound,0.5929,0.3,geometric,6
5,0.0,456,26,0.4825,83.40,81.50,1.0,G,0.0336,above_bound,0.5929,0.3,geometric,6
5,0.0,456,27,0.4791,83.51,79.26,1.0,G,0.0274,above_bound,0.5929,0.3,geometric,6
5,0.0,456,28,0.4697,83.56,80.21,1.0,G,0.0296,above_bound,0.5929,0.3,geometric,6
5,0.0,456,29,0.4552,84.29,75.39,1.0,G,0.0301,above_bound,0.5929,0.3,geometric,6
5,0.0,456,30,0.4606,83.97,82.78,1.0,G,0.0325,above_bound,0.5929,0.3,geometric,6
5,0.0,456,31,0.4192,85.40,82.77,1.0,G,0.0508,above_bound,0.9500,0.3,geometric,6
5,0.0,456,32,0.4153,85.57,82.36,1.0,G,0.0467,above_bound,0.9500,0.3,geometric,6
5,0.0,456,33,0.4186,85.47,82.90,1.0,G,0.0563,above_bound,0.9500,0.3,geometric,6
5,0.0,456,34,0.4097,85.80,83.41,1.0,G,0.0560,above_bound,0.9500,0.3,geometric,6
5,0.0,456,35,0.3976,86.02,80.41,1.0,G,0.0497,above_bound,0.9500,0.3,geometric,6
5,0.0,456,36,0.3973,86.25,81.95,1.0,G,0.0502,above_bound,0.9500,0.3,geometric,6
5,0.0,456,37,0.4006,86.01,83.24,1.0,G,0.0615,above_bound,0.9500,0.3,geometric,6
5,0.0,456,38,0.4037,85.91,83.05,1.0,G,0.0585,above_bound,0.9500,0.3,geometric,6
5,0.0,456,39,0.3770,86.86,84.10,1.0,G,0.0483,above_bound,0.9500,0.3,geometric,6
5,0.0,456,40,0.3953,86.20,80.74,1.0,G,0.0541,above_bound,0.9500,0.3,geometric,6
5,0.0,456,41,0.3130,89.19,87.09,1.0,G,0.0176,above_bound,0.9500,0.3,geometric,6
5,0.0,456,42,0.2893,90.07,87.45,1.0,G,0.0032,above_bound,0.9500,0.3,geometric,6
5,0.0,456,43,0.2770,90.59,87.55,1.0,G,0.0040,above_bound,0.9500,0.3,geometric,6
5,0.0,456,44,0.2740,90.58,87.65,1.0,G,0.0040,above_bound,0.9500,0.3,geometric,6
5,0.0,456,45,0.2705,90.73,87.45,1.0,G,0.0007,above_bound,0.9500,0.3,geometric,6
5,0.0,456,46,0.2670,90.74,87.51,1.0,G,0.0069,above_bound,0.9500,0.3,geometric,6
5,0.0,456,47,0.2607,91.03,87.32,1.0,G,0.0053,above_bound,0.9500,0.3,geometric,6
5,0.0,456,48,0.2605,90.99,87.55,1.0,G,0.0046,above_bound,0.9500,0.3,geometric,6
5,0.0,456,49,0.2585,91.09,87.53,1.0,G,0.0005,above_bound,0.9500,0.3,geometric,6
5,0.0,456,50,0.2548,91.22,87.56,1.0,G,0.0028,above_bound,0.9500,0.3,geometric,6
