tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset,delay_type,M
20,0.0,123,1,2.9453,13.08,17.98,1.0,G,0.0635,neg_ramp,0.0000,0.3,geometric,21
20,0.0,123,2,2.0799,21.09,24.00,1.0,G,0.0566,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,123,3,1.9504,25.24,25.55,1.0,G,0.0551,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,123,4,1.8594,28.88,30.73,1.0,G,0.0228,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,123,5,1.7921,31.26,28.51,1.0,G,0.0365,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,123,6,1.7408,33.75,37.49,1.0,G,0.0575,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,123,7,1.6650,36.83,36.41,1.0,G,0.0387,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,123,8,1.6381,38.16,36.12,1.0,G,0.0295,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,123,9,1.5773,40.70,36.38,1.0,G,0.0197,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,123,10,1.5276,42.78,41.97,1.0,G,0.0409,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,123,11,1.4710,45.19,44.21,1.0,G,0.0244,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,123,12,1.4417,46.63,40.24,1.0,G,0.0273,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,123,13,1.3982,48.42,52.01,1.0,G,0.0374,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,123,14,1.3436,50.76,52.89,1.0,G,0.0275,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,123,15,1.2709,53.72,53.27,1.0,G,0.0245,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,123,16,1.2558,54.25,56.14,1.0,G,0.0276,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,123,17,1.1865,57.14,53.99,1.0,G,0.0216,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,123,18,1.1755,57.65,56.91,1.0,G,0.0280,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,123,19,1.1254,59.34,58.38,1.0,G,0.0286,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,123,20,1.0825,61.03,62.03,1.0,G,0.0271,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,123,21,1.0571,61.95,62.94,1.0,G,0.0239,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,123,22,1.0098,63.65,60.65,1.0,G,0.0212,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,123,23,1.0027,64.01,65.66,1.0,G,0.0251,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,123,24,0.9455,66.27,61.16,1.0,G,0.0200,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,123,25,0.9272,67.14,65.95,1.0,G,0.0174,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,123,26,0.8887,68.43,70.05,1.0,G,0.0177,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,123,27,0.8728,69.11,65.50,1.0,G,0.0178,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,123,28,0.8469,69.98,68.77,1.0,G,0.0172,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,123,29,0.8266,70.82,69.21,1.0,G,0.0160,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,123,30,0.8013,71.92,68.00,1.0,G,0.0121,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,123,31,0.7197,74.75,74.99,1.0,G,0.0170,neg_ramp,0.5528,0.3,geometric,21
20,0.0,123,32,0.6997,75.48,74.69,1.0,G,0.0077,neg_ramp,0.5528,0.3,geometric,21
20,0.0,123,33,0.6880,75.93,74.97,1.0,G,0.0061,neg_ramp,0.5528,0.3,geometric,21
20,0.0,123,34,0.6797,76.28,75.42,1.0,G,0.0095,neg_ramp,0.5528,0.3,geometric,21
20,0.0,123,35,0.6703,76.45,75.07,1.0,G,0.0081,neg_ramp,0.5528,0.3,geometric,21
20,0.0,123,36,0.6618,76.85,76.27,1.0,G,0.0070,neg_ramp,0.5528,0.3,geometric,21
20,0.0,123,37,0.6543,77.12,76.08,1.0,G,0.0106,neg_ramp,0.5528,0.3,geometric,21
20,0.0,123,38,0.6514,77.26,75.35,1.0,G,0.0155,neg_ramp,0.5528,0.3,geometric,21
20,0.0,123,39,0.6402,77.72,76.30,1.0,G,0.0098,neg_ramp,0.5528,0.3,geometric,21
20,0.0,123,40,0.6336,77.84,75.74,1.0,G,0.0110,neg_ramp,0.5528,0.3,geometric,21
20,0.0,123,41,0.6121,78.56,77.96,1.0,G,0.0092,neg_ramp,0.8586,0.3,geometric,21
20,0.0,123,42,0.5997,79.02,77.91,1.0,G,0.0011,neg_ramp,0.8586,0.3,geometric,21
20,0.0,123,43,0.5970,79.13,78.14,1.0,G,0.0074,neg_ramp,0.8586,0.3,geometric,21
20,0.0,123,44,0.5956,79.19,78.30,1.0,G,0.0036,neg_ramp,0.8586,0.3,geometric,21
20,0.0,123,45,0.5853,79.51,78.25,1.0,G,0.0039,neg_ramp,0.8586,0.3,geometric,21
20,0.0,123,46,0.5880,79.50,78.44,1.0,G,0.0046,neg_ramp,0.8586,0.3,geometric,21
20,0.0,123,47,0.5840,79.82,78.31,1.0,G,0.0020,neg_ramp,0.8586,0.3,geometric,21
20,0.0,123,48,0.5810,79.79,78.37,1.0,G,0.0055,neg_ramp,0.8586,0.3,geometric,21
20,0.0,123,49,0.5821,79.60,78.47,1.0,G,0.0049,neg_ramp,0.8586,0.3,geometric,21
