tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset,delay_type,M
2,0.0,456,1,2.0705,27.30,34.68,1.0,G,0.0744,at_bound,0.0000,0.3,geometric,3
2,0.0,456,2,1.7403,35.52,43.46,1.0,G,0.1527,at_bound,0.5528,0.3,geometric,3
2,0.0,456,3,1.4609,46.79,38.93,1.0,G,0.1114,at_bound,0.5528,0.3,geometric,3
2,0.0,456,4,1.2488,54.77,56.61,1.0,G,0.0960,at_bound,0.5528,0.3,geometric,3
2,0.0,456,5,1.1103,59.94,53.81,1.0,G,0.0843,at_bound,0.5528,0.3,geometric,3
2,0.0,456,6,1.0058,64.08,64.91,1.0,G,0.0787,at_bound,0.5528,0.3,geometric,3
2,0.0,456,7,0.9138,67.57,66.27,1.0,G,0.0672,at_bound,0.5528,0.3,geometric,3
2,0.0,456,8,0.8324,70.55,68.21,1.0,G,0.0641,at_bound,0.5528,0.3,geometric,3
2,0.0,456,9,0.7928,72.03,69.04,1.0,G,0.0549,at_bound,0.5528,0.3,geometric,3
2,0.0,456,10,0.7336,74.28,69.32,1.0,G,0.0583,at_bound,0.5528,0.3,geometric,3
2,0.0,456,11,0.6972,75.63,74.50,1.0,G,0.0485,at_bound,0.5528,0.3,geometric,3
2,0.0,456,12,0.6529,77.27,75.31,1.0,G,0.0465,at_bound,0.5528,0.3,geometric,3
2,0.0,456,13,0.6386,77.76,73.21,1.0,G,0.0473,at_bound,0.5528,0.3,geometric,3
2,0.0,456,14,0.6012,79.10,77.18,1.0,G,0.0326,at_bound,0.5528,0.3,geometric,3
2,0.0,456,15,0.5741,80.15,79.23,1.0,G,0.0383,at_bound,0.5528,0.3,geometric,3
2,0.0,456,16,0.5587,80.45,74.71,1.0,G,0.0434,at_bound,0.5528,0.3,geometric,3
2,0.0,456,17,0.5343,81.60,78.67,1.0,G,0.0385,at_bound,0.5528,0.3,geometric,3
2,0.0,456,18,0.5330,81.47,74.84,1.0,G,0.0382,at_bound,0.5528,0.3,geometric,3
2,0.0,456,19,0.5089,82.37,75.41,1.0,G,0.0353,at_bound,0.5528,0.3,geometric,3
2,0.0,456,20,0.4993,82.73,73.30,1.0,G,0.0315,at_bound,0.5528,0.3,geometric,3
2,0.0,456,21,0.4829,83.24,76.12,1.0,G,0.0306,at_bound,0.5528,0.3,geometric,3
2,0.0,456,22,0.4710,83.79,82.26,1.0,G,0.0288,at_bound,0.5528,0.3,geometric,3
2,0.0,456,23,0.4696,83.64,79.13,1.0,G,0.0353,at_bound,0.5528,0.3,geometric,3
2,0.0,456,24,0.4430,84.77,75.15,1.0,G,0.0312,at_bound,0.5528,0.3,geometric,3
2,0.0,456,25,0.4382,84.74,80.14,1.0,G,0.0307,at_bound,0.5528,0.3,geometric,3
2,0.0,456,26,0.4351,84.84,70.44,1.0,G,0.0264,at_bound,0.5528,0.3,geometric,3
2,0.0,456,27,0.4271,85.28,82.11,1.0,G,0.0285,at_bound,0.5528,0.3,geometric,3
2,0.0,456,28,0.4129,85.65,78.41,1.0,G,0.0296,at_bound,0.5528,0.3,geometric,3
2,0.0,456,29,0.4098,85.92,81.46,1.0,G,0.0248,at_bound,0.5528,0.3,geometric,3
2,0.0,456,30,0.4054,85.90,81.95,1.0,G,0.0301,at_bound,0.5528,0.3,geometric,3
2,0.0,456,31,0.3243,88.85,86.51,1.0,G,0.0079,at_bound,0.8586,0.3,geometric,3
2,0.0,456,32,0.3103,89.29,86.95,1.0,G,0.0096,at_bound,0.8586,0.3,geometric,3
2,0.0,456,33,0.2993,89.73,86.64,1.0,G,0.0120,at_bound,0.8586,0.3,geometric,3
2,0.0,456,34,0.2973,89.71,86.77,1.0,G,0.0127,at_bound,0.8586,0.3,geometric,3
2,0.0,456,35,0.2912,89.89,86.41,1.0,G,0.0132,at_bound,0.8586,0.3,geometric,3
2,0.0,456,36,0.2830,90.20,86.50,1.0,G,0.0124,at_bound,0.8586,0.3,geometric,3
2,0.0,456,37,0.2846,90.12,86.59,1.0,G,0.0137,at_bound,0.8586,0.3,geometric,3
2,0.0,456,38,0.2801,90.34,87.09,1.0,G,0.0139,at_bound,0.8586,0.3,geometric,3
2,0.0,456,39,0.2735,90.50,86.74,1.0,G,0.0163,at_bound,0.8586,0.3,geometric,3
2,0.0,456,40,0.2789,90.14,87.17,1.0,G,0.0101,at_bound,0.8586,0.3,geometric,3
2,0.0,456,41,0.2488,91.38,87.75,1.0,G,0.0125,at_bound,0.9553,0.3,geometric,3
2,0.0,456,42,0.2421,91.69,87.97,1.0,G,0.0051,at_bound,0.9553,0.3,geometric,3
2,0.0,456,43,0.2398,91.71,87.77,1.0,G,0.0048,at_bound,0.9553,0.3,geometric,3
2,0.0,456,44,0.2361,91.86,87.83,1.0,G,0.0075,at_bound,0.9553,0.3,geometric,3
2,0.0,456,45,0.2331,91.87,87.63,1.0,G,0.0066,at_bound,0.9553,0.3,geometric,3
2,0.0,456,46,0.2321,91.91,87.77,1.0,G,0.0063,at_bound,0.9553,0.3,geometric,3
2,0.0,456,47,0.2271,92.12,87.95,1.0,G,0.0026,at_bound,0.9553,0.3,geometric,3
2,0.0,456,48,0.2290,92.13,87.41,1.0,G,0.0056,at_bound,0.9553,0.3,geometric,3
2,0.0,456,49,0.2263,92.11,87.62,1.0,G,0.0078,at_bound,0.9553,0.3,geometric,3
2,0.0,456,50,0.2223,92.30,87.96,1.0,G,0.0057,at_bound,0.9553,0.3,geometric,3
