tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset,delay_type,M
2,0.0,123,1,1.9293,31.94,42.98,1.0,G,0.0597,neg_ramp,0.0000,0.3,geometric,3
2,0.0,123,2,1.4688,45.82,45.74,1.0,G,0.0394,neg_ramp,-0.5000,0.3,geometric,3
2,0.0,123,3,1.3180,51.78,54.95,1.0,G,0.0280,neg_ramp,-0.5000,0.3,geometric,3
2,0.0,123,4,1.1823,57.31,59.81,1.0,G,0.0223,neg_ramp,-0.5000,0.3,geometric,3
2,0.0,123,5,1.0922,60.76,62.88,1.0,G,0.0285,neg_ramp,-0.5000,0.3,geometric,3
2,0.0,123,6,1.0193,63.76,64.11,1.0,G,0.0213,neg_ramp,-0.5000,0.3,geometric,3
2,0.0,123,7,0.9540,66.03,63.72,1.0,G,0.0192,neg_ramp,-0.5000,0.3,geometric,3
2,0.0,123,8,0.9089,67.84,66.16,1.0,G,0.0186,neg_ramp,-0.5000,0.3,geometric,3
2,0.0,123,9,0.8720,69.02,68.81,1.0,G,0.0287,neg_ramp,-0.5000,0.3,geometric,3
2,0.0,123,10,0.8305,70.54,69.34,1.0,G,0.0220,neg_ramp,-0.5000,0.3,geometric,3
2,0.0,123,11,0.8040,71.30,68.93,1.0,G,0.0240,neg_ramp,-0.5000,0.3,geometric,3
2,0.0,123,12,0.7707,72.72,71.11,1.0,G,0.0128,neg_ramp,-0.5000,0.3,geometric,3
2,0.0,123,13,0.7412,73.76,70.42,1.0,G,0.0245,neg_ramp,-0.5000,0.3,geometric,3
2,0.0,123,14,0.7050,75.29,73.89,1.0,G,0.0215,neg_ramp,-0.5000,0.3,geometric,3
2,0.0,123,15,0.6839,76.03,73.17,1.0,G,0.0071,neg_ramp,-0.5000,0.3,geometric,3
2,0.0,123,16,0.6693,76.63,74.80,1.0,G,0.0122,neg_ramp,-0.5000,0.3,geometric,3
2,0.0,123,17,0.6419,77.44,76.17,1.0,G,0.0108,neg_ramp,-0.5000,0.3,geometric,3
2,0.0,123,18,0.6173,78.20,73.52,1.0,G,0.0166,neg_ramp,-0.5000,0.3,geometric,3
2,0.0,123,19,0.6047,78.95,76.21,1.0,G,0.0134,neg_ramp,-0.5000,0.3,geometric,3
2,0.0,123,20,0.5878,79.33,76.41,1.0,G,0.0192,neg_ramp,-0.5000,0.3,geometric,3
2,0.0,123,21,0.5775,79.76,73.12,1.0,G,0.0110,neg_ramp,-0.5000,0.3,geometric,3
2,0.0,123,22,0.5560,80.61,78.13,1.0,G,0.0060,neg_ramp,-0.5000,0.3,geometric,3
2,0.0,123,23,0.5446,81.08,75.86,1.0,G,0.0116,neg_ramp,-0.5000,0.3,geometric,3
2,0.0,123,24,0.5302,81.42,79.10,1.0,G,0.0123,neg_ramp,-0.5000,0.3,geometric,3
2,0.0,123,25,0.5227,81.86,78.01,1.0,G,0.0107,neg_ramp,-0.5000,0.3,geometric,3
2,0.0,123,26,0.5079,82.32,75.62,1.0,G,0.0154,neg_ramp,-0.5000,0.3,geometric,3
2,0.0,123,27,0.5030,82.37,79.87,1.0,G,0.0129,neg_ramp,-0.5000,0.3,geometric,3
2,0.0,123,28,0.4907,82.88,78.71,1.0,G,0.0179,neg_ramp,-0.5000,0.3,geometric,3
2,0.0,123,29,0.4805,83.39,80.54,1.0,G,0.0180,neg_ramp,-0.5000,0.3,geometric,3
2,0.0,123,30,0.4704,83.82,80.76,1.0,G,0.0133,neg_ramp,-0.5000,0.3,geometric,3
2,0.0,123,31,0.4767,83.39,81.61,1.0,G,0.0476,neg_ramp,0.8586,0.3,geometric,3
2,0.0,123,32,0.4678,83.95,81.09,1.0,G,0.0462,neg_ramp,0.8586,0.3,geometric,3
2,0.0,123,33,0.4585,83.98,82.02,1.0,G,0.0438,neg_ramp,0.8586,0.3,geometric,3
2,0.0,123,34,0.4491,84.32,80.91,1.0,G,0.0507,neg_ramp,0.8586,0.3,geometric,3
2,0.0,123,35,0.4373,84.89,80.87,1.0,G,0.0377,neg_ramp,0.8586,0.3,geometric,3
2,0.0,123,36,0.4309,85.10,83.04,1.0,G,0.0397,neg_ramp,0.8586,0.3,geometric,3
2,0.0,123,37,0.4272,85.12,82.08,1.0,G,0.0443,neg_ramp,0.8586,0.3,geometric,3
2,0.0,123,38,0.4147,85.50,82.57,1.0,G,0.0434,neg_ramp,0.8586,0.3,geometric,3
2,0.0,123,39,0.4136,85.59,82.71,1.0,G,0.0404,neg_ramp,0.8586,0.3,geometric,3
2,0.0,123,40,0.4018,86.08,80.54,1.0,G,0.0429,neg_ramp,0.8586,0.3,geometric,3
2,0.0,123,41,0.3525,87.84,85.13,1.0,G,0.0146,neg_ramp,0.9553,0.3,geometric,3
2,0.0,123,42,0.3376,88.30,85.50,1.0,G,0.0132,neg_ramp,0.9553,0.3,geometric,3
2,0.0,123,43,0.3310,88.59,85.05,1.0,G,0.0136,neg_ramp,0.9553,0.3,geometric,3
2,0.0,123,44,0.3281,88.67,86.04,1.0,G,0.0171,neg_ramp,0.9553,0.3,geometric,3
2,0.0,123,45,0.3228,88.74,85.52,1.0,G,0.0138,neg_ramp,0.9553,0.3,geometric,3
2,0.0,123,46,0.3194,89.01,85.34,1.0,G,0.0122,neg_ramp,0.9553,0.3,geometric,3
2,0.0,123,47,0.3188,88.89,85.68,1.0,G,0.0177,neg_ramp,0.9553,0.3,geometric,3
2,0.0,123,48,0.3163,89.02,85.96,1.0,G,0.0147,neg_ramp,0.9553,0.3,geometric,3
2,0.0,123,49,0.3138,89.13,85.70,1.0,G,0.0106,neg_ramp,0.9553,0.3,geometric,3
2,0.0,123,50,0.3100,89.20,85.63,1.0,G,0.0129,neg_ramp,0.9553,0.3,geometric,3
