tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset,delay_type,M
10,0.0,42,1,2.3685,19.38,26.15,1.0,G,0.0992,neg_ramp,0.0000,0.3,geometric,11
10,0.0,42,2,1.8308,29.47,34.03,1.0,G,0.0384,neg_ramp,-0.9000,0.3,geometric,11
10,0.0,42,3,1.7334,34.35,31.55,1.0,G,0.0417,neg_ramp,-0.9000,0.3,geometric,11
10,0.0,42,4,1.6248,38.74,40.95,1.0,G,0.0431,neg_ramp,-0.9000,0.3,geometric,11
10,0.0,42,5,1.5459,42.66,44.56,1.0,G,0.0384,neg_ramp,-0.9000,0.3,geometric,11
10,0.0,42,6,1.4955,44.81,43.19,1.0,G,0.0423,neg_ramp,-0.9000,0.3,geometric,11
10,0.0,42,7,1.4185,47.76,45.03,1.0,G,0.0346,neg_ramp,-0.9000,0.3,geometric,11
10,0.0,42,8,1.3422,50.84,51.81,1.0,G,0.0310,neg_ramp,-0.9000,0.3,geometric,11
10,0.0,42,9,1.2795,53.39,51.95,1.0,G,0.0321,neg_ramp,-0.9000,0.3,geometric,11
10,0.0,42,10,1.2431,55.35,50.87,1.0,G,0.0330,neg_ramp,-0.9000,0.3,geometric,11
10,0.0,42,11,1.1803,57.37,49.24,1.0,G,0.0388,neg_ramp,-0.9000,0.3,geometric,11
10,0.0,42,12,1.1291,59.45,53.20,1.0,G,0.0264,neg_ramp,-0.9000,0.3,geometric,11
10,0.0,42,13,1.0751,61.15,61.42,1.0,G,0.0305,neg_ramp,-0.9000,0.3,geometric,11
10,0.0,42,14,1.0384,62.59,56.83,1.0,G,0.0257,neg_ramp,-0.9000,0.3,geometric,11
10,0.0,42,15,0.9896,64.40,66.27,1.0,G,0.0177,neg_ramp,-0.9000,0.3,geometric,11
10,0.0,42,16,0.9655,65.42,62.99,1.0,G,0.0271,neg_ramp,-0.9000,0.3,geometric,11
10,0.0,42,17,0.9386,66.68,67.61,1.0,G,0.0305,neg_ramp,-0.9000,0.3,geometric,11
10,0.0,42,18,0.9052,67.83,68.90,1.0,G,0.0200,neg_ramp,-0.9000,0.3,geometric,11
10,0.0,42,19,0.8701,69.12,65.37,1.0,G,0.0251,neg_ramp,-0.9000,0.3,geometric,11
10,0.0,42,20,0.8475,69.87,71.66,1.0,G,0.0223,neg_ramp,-0.9000,0.3,geometric,11
10,0.0,42,21,0.8195,70.98,71.68,1.0,G,0.0233,neg_ramp,-0.9000,0.3,geometric,11
10,0.0,42,22,0.7883,72.10,67.79,1.0,G,0.0219,neg_ramp,-0.9000,0.3,geometric,11
10,0.0,42,23,0.7597,73.35,73.29,1.0,G,0.0201,neg_ramp,-0.9000,0.3,geometric,11
10,0.0,42,24,0.7465,73.51,63.92,1.0,G,0.0174,neg_ramp,-0.9000,0.3,geometric,11
10,0.0,42,25,0.7153,74.78,72.01,1.0,G,0.0197,neg_ramp,-0.9000,0.3,geometric,11
10,0.0,42,26,0.7069,75.26,74.23,1.0,G,0.0217,neg_ramp,-0.9000,0.3,geometric,11
10,0.0,42,27,0.6858,75.88,74.50,1.0,G,0.0185,neg_ramp,-0.9000,0.3,geometric,11
10,0.0,42,28,0.6726,76.34,76.63,1.0,G,0.0258,neg_ramp,-0.9000,0.3,geometric,11
10,0.0,42,29,0.6522,77.24,75.51,1.0,G,0.0238,neg_ramp,-0.9000,0.3,geometric,11
10,0.0,42,30,0.6448,77.37,76.82,1.0,G,0.0168,neg_ramp,-0.9000,0.3,geometric,11
10,0.0,42,31,0.5774,80.12,78.70,1.0,G,0.0156,neg_ramp,0.6838,0.3,geometric,11
10,0.0,42,32,0.5694,80.12,78.92,1.0,G,0.0149,neg_ramp,0.6838,0.3,geometric,11
10,0.0,42,33,0.5591,80.52,78.79,1.0,G,0.0154,neg_ramp,0.6838,0.3,geometric,11
10,0.0,42,34,0.5494,80.78,77.73,1.0,G,0.0203,neg_ramp,0.6838,0.3,geometric,11
10,0.0,42,35,0.5416,81.15,80.28,1.0,G,0.0186,neg_ramp,0.6838,0.3,geometric,11
10,0.0,42,36,0.5374,81.33,78.21,1.0,G,0.0161,neg_ramp,0.6838,0.3,geometric,11
10,0.0,42,37,0.5255,81.82,79.60,1.0,G,0.0159,neg_ramp,0.6838,0.3,geometric,11
10,0.0,42,38,0.5234,81.79,79.37,1.0,G,0.0176,neg_ramp,0.6838,0.3,geometric,11
10,0.0,42,39,0.5181,81.86,81.39,1.0,G,0.0191,neg_ramp,0.6838,0.3,geometric,11
10,0.0,42,40,0.5135,82.29,79.57,1.0,G,0.0136,neg_ramp,0.6838,0.3,geometric,11
10,0.0,42,41,0.4747,83.60,82.08,1.0,G,0.0110,neg_ramp,0.9000,0.3,geometric,11
10,0.0,42,42,0.4615,84.14,82.60,1.0,G,0.0072,neg_ramp,0.9000,0.3,geometric,11
10,0.0,42,43,0.4588,84.18,82.45,1.0,G,-0.0008,neg_ramp,0.9000,0.3,geometric,11
10,0.0,42,44,0.4543,84.33,82.84,1.0,G,0.0038,neg_ramp,0.9000,0.3,geometric,11
10,0.0,42,45,0.4545,84.26,82.57,1.0,G,0.0080,neg_ramp,0.9000,0.3,geometric,11
10,0.0,42,46,0.4524,84.47,82.81,1.0,G,0.0075,neg_ramp,0.9000,0.3,geometric,11
10,0.0,42,47,0.4505,84.33,82.55,1.0,G,0.0078,neg_ramp,0.9000,0.3,geometric,11
10,0.0,42,48,0.4477,84.51,82.77,1.0,G,0.0093,neg_ramp,0.9000,0.3,geometric,11
10,0.0,42,49,0.4461,84.55,82.53,1.0,G,0.0089,neg_ramp,0.9000,0.3,geometric,11
10,0.0,42,50,0.4408,84.76,82.98,1.0,G,0.0090,neg_ramp,0.9000,0.3,geometric,11
