tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset,delay_type,M
5,0.0,123,1,2.0463,28.71,40.84,1.0,G,0.0928,above_bound,0.0000,0.3,geometric,6
5,0.0,123,2,1.7961,33.40,35.76,1.0,G,0.1379,above_bound,0.5929,0.3,geometric,6
5,0.0,123,3,1.5079,44.18,34.55,1.0,G,0.0964,above_bound,0.5929,0.3,geometric,6
5,0.0,123,4,1.3010,52.35,54.33,1.0,G,0.0857,above_bound,0.5929,0.3,geometric,6
5,0.0,123,5,1.1698,57.78,62.12,1.0,G,0.0730,above_bound,0.5929,0.3,geometric,6
5,0.0,123,6,1.0337,62.97,60.28,1.0,G,0.0669,above_bound,0.5929,0.3,geometric,6
5,0.0,123,7,0.9635,65.76,64.44,1.0,G,0.0708,above_bound,0.5929,0.3,geometric,6
5,0.0,123,8,0.8644,69.43,70.19,1.0,G,0.0544,above_bound,0.5929,0.3,geometric,6
5,0.0,123,9,0.8307,70.75,70.19,1.0,G,0.0485,above_bound,0.5929,0.3,geometric,6
5,0.0,123,10,0.7684,73.10,71.22,1.0,G,0.0401,above_bound,0.5929,0.3,geometric,6
5,0.0,123,11,0.7163,75.04,75.12,1.0,G,0.0449,above_bound,0.5929,0.3,geometric,6
5,0.0,123,12,0.6950,75.88,73.99,1.0,G,0.0459,above_bound,0.5929,0.3,geometric,6
5,0.0,123,13,0.6572,77.04,65.12,1.0,G,0.0378,above_bound,0.5929,0.3,geometric,6
5,0.0,123,14,0.6300,78.12,75.90,1.0,G,0.0403,above_bound,0.5929,0.3,geometric,6
5,0.0,123,15,0.5929,79.57,73.23,1.0,G,0.0276,above_bound,0.5929,0.3,geometric,6
5,0.0,123,16,0.5839,79.57,78.51,1.0,G,0.0413,above_bound,0.5929,0.3,geometric,6
5,0.0,123,17,0.5591,80.61,73.76,1.0,G,0.0340,above_bound,0.5929,0.3,geometric,6
5,0.0,123,18,0.5501,81.07,76.89,1.0,G,0.0345,above_bound,0.5929,0.3,geometric,6
5,0.0,123,19,0.5414,81.40,79.67,1.0,G,0.0389,above_bound,0.5929,0.3,geometric,6
5,0.0,123,20,0.5191,81.88,76.68,1.0,G,0.0340,above_bound,0.5929,0.3,geometric,6
5,0.0,123,21,0.5087,82.45,79.57,1.0,G,0.0342,above_bound,0.5929,0.3,geometric,6
5,0.0,123,22,0.4984,82.77,79.30,1.0,G,0.0303,above_bound,0.5929,0.3,geometric,6
5,0.0,123,23,0.4873,83.16,80.66,1.0,G,0.0275,above_bound,0.5929,0.3,geometric,6
5,0.0,123,24,0.4732,83.66,78.60,1.0,G,0.0335,above_bound,0.5929,0.3,geometric,6
5,0.0,123,25,0.4703,83.65,79.91,1.0,G,0.0281,above_bound,0.5929,0.3,geometric,6
5,0.0,123,26,0.4576,84.01,82.29,1.0,G,0.0261,above_bound,0.5929,0.3,geometric,6
5,0.0,123,27,0.4396,84.89,82.97,1.0,G,0.0234,above_bound,0.5929,0.3,geometric,6
5,0.0,123,28,0.4269,85.27,83.11,1.0,G,0.0230,above_bound,0.5929,0.3,geometric,6
5,0.0,123,29,0.4302,84.97,81.73,1.0,G,0.0226,above_bound,0.5929,0.3,geometric,6
5,0.0,123,30,0.4164,85.46,83.70,1.0,G,0.0266,above_bound,0.5929,0.3,geometric,6
5,0.0,123,31,0.3990,86.21,81.04,1.0,G,0.0431,above_bound,0.9500,0.3,geometric,6
5,0.0,123,32,0.4027,85.90,81.10,1.0,G,0.0540,above_bound,0.9500,0.3,geometric,6
5,0.0,123,33,0.3943,86.16,82.29,1.0,G,0.0474,above_bound,0.9500,0.3,geometric,6
5,0.0,123,34,0.3856,86.54,84.19,1.0,G,0.0494,above_bound,0.9500,0.3,geometric,6
5,0.0,123,35,0.3744,86.91,84.45,1.0,G,0.0406,above_bound,0.9500,0.3,geometric,6
5,0.0,123,36,0.3846,86.69,83.72,1.0,G,0.0438,above_bound,0.9500,0.3,geometric,6
5,0.0,123,37,0.3696,87.13,84.59,1.0,G,0.0431,above_bound,0.9500,0.3,geometric,6
5,0.0,123,38,0.3670,87.23,84.36,1.0,G,0.0403,above_bound,0.9500,0.3,geometric,6
5,0.0,123,39,0.3523,87.76,85.50,1.0,G,0.0388,above_bound,0.9500,0.3,geometric,6
5,0.0,123,40,0.3569,87.58,83.75,1.0,G,0.0432,above_bound,0.9500,0.3,geometric,6
5,0.0,123,41,0.2939,89.86,87.41,1.0,G,0.0132,above_bound,0.9500,0.3,geometric,6
5,0.0,123,42,0.2689,90.75,87.68,1.0,G,0.0058,above_bound,0.9500,0.3,geometric,6
5,0.0,123,43,0.2613,91.13,87.55,1.0,G,0.0052,above_bound,0.9500,0.3,geometric,6
5,0.0,123,44,0.2551,91.39,87.95,1.0,G,0.0031,above_bound,0.9500,0.3,geometric,6
5,0.0,123,45,0.2481,91.48,87.99,1.0,G,0.0027,above_bound,0.9500,0.3,geometric,6
5,0.0,123,46,0.2474,91.57,88.13,1.0,G,0.0024,above_bound,0.9500,0.3,geometric,6
5,0.0,123,47,0.2411,91.62,88.14,1.0,G,0.0023,above_bound,0.9500,0.3,geometric,6
5,0.0,123,48,0.2441,91.60,87.94,1.0,G,0.0005,above_bound,0.9500,0.3,geometric,6
5,0.0,123,49,0.2395,91.70,88.16,1.0,G,0.0007,above_bound,0.9500,0.3,geometric,6
5,0.0,123,50,0.2366,91.91,88.10,1.0,G,0.0056,above_bound,0.9500,0.3,geometric,6
