tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset,delay_type,M
2,0.0,456,1,2.0705,27.30,34.68,1.0,G,0.0744,below_bound,0.0000,0.3,geometric,3
2,0.0,456,2,1.6548,38.68,44.31,1.0,G,0.0892,below_bound,0.2528,0.3,geometric,3
2,0.0,456,3,1.4579,46.95,48.09,1.0,G,0.0765,below_bound,0.2528,0.3,geometric,3
2,0.0,456,4,1.2532,54.65,55.69,1.0,G,0.0700,below_bound,0.2528,0.3,geometric,3
2,0.0,456,5,1.1389,58.96,51.63,1.0,G,0.0631,below_bound,0.2528,0.3,geometric,3
2,0.0,456,6,1.0275,63.34,63.64,1.0,G,0.0569,below_bound,0.2528,0.3,geometric,3
2,0.0,456,7,0.9339,66.62,66.35,1.0,G,0.0486,below_bound,0.2528,0.3,geometric,3
2,0.0,456,8,0.8607,69.33,67.49,1.0,G,0.0464,below_bound,0.2528,0.3,geometric,3
2,0.0,456,9,0.8181,71.06,58.67,1.0,G,0.0393,below_bound,0.2528,0.3,geometric,3
2,0.0,456,10,0.7645,73.04,68.80,1.0,G,0.0463,below_bound,0.2528,0.3,geometric,3
2,0.0,456,11,0.7234,74.53,68.39,1.0,G,0.0379,below_bound,0.2528,0.3,geometric,3
2,0.0,456,12,0.6796,76.22,75.66,1.0,G,0.0384,below_bound,0.2528,0.3,geometric,3
2,0.0,456,13,0.6630,76.86,73.23,1.0,G,0.0344,below_bound,0.2528,0.3,geometric,3
2,0.0,456,14,0.6297,77.97,73.11,1.0,G,0.0253,below_bound,0.2528,0.3,geometric,3
2,0.0,456,15,0.6054,79.07,75.52,1.0,G,0.0218,below_bound,0.2528,0.3,geometric,3
2,0.0,456,16,0.5841,79.76,70.23,1.0,G,0.0349,below_bound,0.2528,0.3,geometric,3
2,0.0,456,17,0.5593,80.46,78.57,1.0,G,0.0258,below_bound,0.2528,0.3,geometric,3
2,0.0,456,18,0.5594,80.57,79.22,1.0,G,0.0277,below_bound,0.2528,0.3,geometric,3
2,0.0,456,19,0.5345,81.26,69.74,1.0,G,0.0247,below_bound,0.2528,0.3,geometric,3
2,0.0,456,20,0.5233,81.94,78.30,1.0,G,0.0238,below_bound,0.2528,0.3,geometric,3
2,0.0,456,21,0.5069,82.46,72.86,1.0,G,0.0231,below_bound,0.2528,0.3,geometric,3
2,0.0,456,22,0.4958,82.88,79.20,1.0,G,0.0272,below_bound,0.2528,0.3,geometric,3
2,0.0,456,23,0.4914,83.05,79.02,1.0,G,0.0268,below_bound,0.2528,0.3,geometric,3
2,0.0,456,24,0.4692,83.93,75.55,1.0,G,0.0260,below_bound,0.2528,0.3,geometric,3
2,0.0,456,25,0.4615,83.85,79.91,1.0,G,0.0225,below_bound,0.2528,0.3,geometric,3
2,0.0,456,26,0.4541,84.32,74.78,1.0,G,0.0213,below_bound,0.2528,0.3,geometric,3
2,0.0,456,27,0.4453,84.63,80.05,1.0,G,0.0205,below_bound,0.2528,0.3,geometric,3
2,0.0,456,28,0.4323,84.92,80.12,1.0,G,0.0245,below_bound,0.2528,0.3,geometric,3
2,0.0,456,29,0.4277,85.12,77.29,1.0,G,0.0169,below_bound,0.2528,0.3,geometric,3
2,0.0,456,30,0.4180,85.69,81.30,1.0,G,0.0237,below_bound,0.2528,0.3,geometric,3
2,0.0,456,31,0.3476,88.00,85.96,1.0,G,0.0091,below_bound,0.5586,0.3,geometric,3
2,0.0,456,32,0.3321,88.47,86.30,1.0,G,0.0026,below_bound,0.5586,0.3,geometric,3
2,0.0,456,33,0.3235,88.80,86.38,1.0,G,0.0066,below_bound,0.5586,0.3,geometric,3
2,0.0,456,34,0.3208,88.89,86.27,1.0,G,0.0051,below_bound,0.5586,0.3,geometric,3
2,0.0,456,35,0.3166,88.85,86.59,1.0,G,0.0062,below_bound,0.5586,0.3,geometric,3
2,0.0,456,36,0.3096,89.28,86.40,1.0,G,0.0054,below_bound,0.5586,0.3,geometric,3
2,0.0,456,37,0.3069,89.45,86.69,1.0,G,0.0085,below_bound,0.5586,0.3,geometric,3
2,0.0,456,38,0.3036,89.49,86.49,1.0,G,0.0043,below_bound,0.5586,0.3,geometric,3
2,0.0,456,39,0.3005,89.60,86.67,1.0,G,0.0039,below_bound,0.5586,0.3,geometric,3
2,0.0,456,40,0.2981,89.61,86.63,1.0,G,0.0027,below_bound,0.5586,0.3,geometric,3
2,0.0,456,41,0.2892,90.11,87.00,1.0,G,0.0029,below_bound,0.6553,0.3,geometric,3
2,0.0,456,42,0.2868,90.11,87.22,1.0,G,0.0019,below_bound,0.6553,0.3,geometric,3
2,0.0,456,43,0.2830,90.28,87.06,1.0,G,0.0012,below_bound,0.6553,0.3,geometric,3
2,0.0,456,44,0.2818,90.31,87.16,1.0,G,0.0000,below_bound,0.6553,0.3,geometric,3
2,0.0,456,45,0.2830,90.20,87.23,1.0,G,0.0005,below_bound,0.6553,0.3,geometric,3
2,0.0,456,46,0.2822,90.28,87.28,1.0,G,0.0004,below_bound,0.6553,0.3,geometric,3
2,0.0,456,47,0.2794,90.37,87.21,1.0,G,0.0012,below_bound,0.6553,0.3,geometric,3
2,0.0,456,48,0.2790,90.25,87.12,1.0,G,0.0019,below_bound,0.6553,0.3,geometric,3
2,0.0,456,49,0.2787,90.30,87.30,1.0,G,0.0018,below_bound,0.6553,0.3,geometric,3
2,0.0,456,50,0.2752,90.48,87.08,1.0,G,0.0002,below_bound,0.6553,0.3,geometric,3
