tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset,delay_type,M
20,0.0,42,1,2.7501,12.07,11.61,1.0,G,0.0580,neg_ramp,0.0000,0.3,geometric,21
20,0.0,42,2,2.2169,15.71,17.21,1.0,G,0.0577,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,42,3,2.1386,19.67,22.32,1.0,G,0.0657,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,42,4,2.0034,24.00,24.55,1.0,G,0.0499,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,42,5,1.9191,26.35,28.38,1.0,G,0.0429,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,42,6,1.8497,28.76,29.77,1.0,G,0.0274,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,42,7,1.7988,31.20,31.99,1.0,G,0.0488,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,42,8,1.7445,33.75,35.53,1.0,G,0.0271,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,42,9,1.7110,35.39,37.94,1.0,G,0.0304,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,42,10,1.6661,37.33,33.24,1.0,G,0.0336,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,42,11,1.6202,39.27,40.64,1.0,G,0.0354,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,42,12,1.5931,40.49,30.08,1.0,G,0.0201,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,42,13,1.5563,42.35,47.11,1.0,G,0.0385,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,42,14,1.4683,45.55,43.88,1.0,G,0.0280,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,42,15,1.4079,48.25,50.50,1.0,G,0.0358,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,42,16,1.3675,49.62,49.18,1.0,G,0.0308,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,42,17,1.3471,50.91,52.88,1.0,G,0.0326,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,42,18,1.2808,53.55,53.51,1.0,G,0.0211,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,42,19,1.2417,55.19,53.50,1.0,G,0.0293,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,42,20,1.2029,56.52,52.23,1.0,G,0.0261,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,42,21,1.1641,57.83,57.51,1.0,G,0.0269,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,42,22,1.1374,58.78,60.46,1.0,G,0.0358,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,42,23,1.0974,60.72,62.05,1.0,G,0.0222,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,42,24,1.0766,61.44,62.27,1.0,G,0.0261,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,42,25,1.0257,62.96,56.50,1.0,G,0.0256,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,42,26,0.9898,64.74,63.02,1.0,G,0.0204,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,42,27,0.9773,65.20,65.82,1.0,G,0.0140,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,42,28,0.9434,66.40,60.76,1.0,G,0.0204,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,42,29,0.9146,67.41,65.82,1.0,G,0.0208,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,42,30,0.8977,68.12,67.64,1.0,G,0.0205,neg_ramp,-0.9500,0.3,geometric,21
20,0.0,42,31,0.7933,72.05,70.99,1.0,G,0.0147,neg_ramp,0.5528,0.3,geometric,21
20,0.0,42,32,0.7689,72.82,70.81,1.0,G,0.0132,neg_ramp,0.5528,0.3,geometric,21
20,0.0,42,33,0.7559,73.47,73.11,1.0,G,0.0097,neg_ramp,0.5528,0.3,geometric,21
20,0.0,42,34,0.7453,73.84,71.10,1.0,G,0.0086,neg_ramp,0.5528,0.3,geometric,21
20,0.0,42,35,0.7363,74.26,73.58,1.0,G,0.0137,neg_ramp,0.5528,0.3,geometric,21
20,0.0,42,36,0.7210,74.59,74.78,1.0,G,0.0172,neg_ramp,0.5528,0.3,geometric,21
20,0.0,42,37,0.7098,75.09,74.91,1.0,G,0.0082,neg_ramp,0.5528,0.3,geometric,21
20,0.0,42,38,0.7004,75.36,74.35,1.0,G,0.0149,neg_ramp,0.5528,0.3,geometric,21
20,0.0,42,39,0.6869,75.97,75.64,1.0,G,0.0096,neg_ramp,0.5528,0.3,geometric,21
20,0.0,42,40,0.6797,76.26,75.37,1.0,G,0.0133,neg_ramp,0.5528,0.3,geometric,21
20,0.0,42,41,0.6461,77.57,77.05,1.0,G,0.0078,neg_ramp,0.8586,0.3,geometric,21
20,0.0,42,42,0.6384,77.90,77.38,1.0,G,0.0010,neg_ramp,0.8586,0.3,geometric,21
20,0.0,42,43,0.6345,77.93,77.27,1.0,G,0.0062,neg_ramp,0.8586,0.3,geometric,21
20,0.0,42,44,0.6301,77.89,77.44,1.0,G,0.0045,neg_ramp,0.8586,0.3,geometric,21
20,0.0,42,45,0.6263,78.26,77.43,1.0,G,0.0081,neg_ramp,0.8586,0.3,geometric,21
20,0.0,42,46,0.6230,78.21,77.54,1.0,G,0.0078,neg_ramp,0.8586,0.3,geometric,21
20,0.0,42,47,0.6214,78.38,77.28,1.0,G,0.0070,neg_ramp,0.8586,0.3,geometric,21
20,0.0,42,48,0.6139,78.53,77.89,1.0,G,0.0095,neg_ramp,0.8586,0.3,geometric,21
20,0.0,42,49,0.6117,78.74,77.86,1.0,G,0.0089,neg_ramp,0.8586,0.3,geometric,21
20,0.0,42,50,0.6101,78.74,78.12,1.0,G,0.0005,neg_ramp,0.8586,0.3,geometric,21
