tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset,delay_type,M
10,0.0,42,1,2.3685,19.38,26.15,1.0,G,0.0992,below_bound,0.0000,0.3,geometric,11
10,0.0,42,2,1.8170,30.23,32.46,1.0,G,0.0459,below_bound,-0.3000,0.3,geometric,11
10,0.0,42,3,1.6876,36.29,38.76,1.0,G,0.0657,below_bound,-0.3000,0.3,geometric,11
10,0.0,42,4,1.5750,41.17,44.82,1.0,G,0.0612,below_bound,-0.3000,0.3,geometric,11
10,0.0,42,5,1.4612,46.35,46.25,1.0,G,0.0543,below_bound,-0.3000,0.3,geometric,11
10,0.0,42,6,1.3643,50.29,36.49,1.0,G,0.0442,below_bound,-0.3000,0.3,geometric,11
10,0.0,42,7,1.3307,51.61,51.13,1.0,G,0.0469,below_bound,-0.3000,0.3,geometric,11
10,0.0,42,8,1.1996,56.57,57.01,1.0,G,0.0430,below_bound,-0.3000,0.3,geometric,11
10,0.0,42,9,1.1305,59.17,48.49,1.0,G,0.0380,below_bound,-0.3000,0.3,geometric,11
10,0.0,42,10,1.0916,60.93,60.88,1.0,G,0.0472,below_bound,-0.3000,0.3,geometric,11
10,0.0,42,11,1.0278,63.23,59.39,1.0,G,0.0390,below_bound,-0.3000,0.3,geometric,11
10,0.0,42,12,0.9831,64.88,60.96,1.0,G,0.0367,below_bound,-0.3000,0.3,geometric,11
10,0.0,42,13,0.9279,67.05,61.31,1.0,G,0.0324,below_bound,-0.3000,0.3,geometric,11
10,0.0,42,14,0.9021,67.78,66.98,1.0,G,0.0325,below_bound,-0.3000,0.3,geometric,11
10,0.0,42,15,0.8497,69.78,69.33,1.0,G,0.0333,below_bound,-0.3000,0.3,geometric,11
10,0.0,42,16,0.8299,70.41,69.35,1.0,G,0.0346,below_bound,-0.3000,0.3,geometric,11
10,0.0,42,17,0.7892,72.17,66.54,1.0,G,0.0273,below_bound,-0.3000,0.3,geometric,11
10,0.0,42,18,0.7782,72.43,69.19,1.0,G,0.0232,below_bound,-0.3000,0.3,geometric,11
10,0.0,42,19,0.7395,74.17,74.59,1.0,G,0.0266,below_bound,-0.3000,0.3,geometric,11
10,0.0,42,20,0.7264,74.28,73.70,1.0,G,0.0303,below_bound,-0.3000,0.3,geometric,11
10,0.0,42,21,0.6922,75.76,74.92,1.0,G,0.0250,below_bound,-0.3000,0.3,geometric,11
10,0.0,42,22,0.6687,76.70,68.00,1.0,G,0.0276,below_bound,-0.3000,0.3,geometric,11
10,0.0,42,23,0.6459,77.39,77.06,1.0,G,0.0216,below_bound,-0.3000,0.3,geometric,11
10,0.0,42,24,0.6380,77.66,75.13,1.0,G,0.0222,below_bound,-0.3000,0.3,geometric,11
10,0.0,42,25,0.6074,78.99,74.88,1.0,G,0.0276,below_bound,-0.3000,0.3,geometric,11
10,0.0,42,26,0.6025,78.84,75.54,1.0,G,0.0213,below_bound,-0.3000,0.3,geometric,11
10,0.0,42,27,0.5901,79.36,75.09,1.0,G,0.0208,below_bound,-0.3000,0.3,geometric,11
10,0.0,42,28,0.5744,79.89,80.17,1.0,G,0.0237,below_bound,-0.3000,0.3,geometric,11
10,0.0,42,29,0.5564,80.48,77.68,1.0,G,0.0228,below_bound,-0.3000,0.3,geometric,11
10,0.0,42,30,0.5541,80.70,75.97,1.0,G,0.0183,below_bound,-0.3000,0.3,geometric,11
10,0.0,42,31,0.4785,83.42,82.61,1.0,G,0.0101,below_bound,0.3838,0.3,geometric,11
10,0.0,42,32,0.4618,83.92,82.81,1.0,G,0.0036,below_bound,0.3838,0.3,geometric,11
10,0.0,42,33,0.4515,84.46,82.91,1.0,G,0.0021,below_bound,0.3838,0.3,geometric,11
10,0.0,42,34,0.4490,84.38,82.67,1.0,G,0.0086,below_bound,0.3838,0.3,geometric,11
10,0.0,42,35,0.4444,84.51,83.16,1.0,G,0.0035,below_bound,0.3838,0.3,geometric,11
10,0.0,42,36,0.4362,84.82,83.13,1.0,G,0.0058,below_bound,0.3838,0.3,geometric,11
10,0.0,42,37,0.4318,85.09,82.97,1.0,G,0.0023,below_bound,0.3838,0.3,geometric,11
10,0.0,42,38,0.4325,85.03,83.44,1.0,G,0.0029,below_bound,0.3838,0.3,geometric,11
10,0.0,42,39,0.4263,85.38,83.79,1.0,G,0.0060,below_bound,0.3838,0.3,geometric,11
10,0.0,42,40,0.4261,85.15,83.30,1.0,G,0.0018,below_bound,0.3838,0.3,geometric,11
10,0.0,42,41,0.4083,85.98,83.63,1.0,G,0.0095,below_bound,0.6000,0.3,geometric,11
10,0.0,42,42,0.4069,85.90,84.13,1.0,G,0.0011,below_bound,0.6000,0.3,geometric,11
10,0.0,42,43,0.4056,86.04,84.05,1.0,G,-0.0041,below_bound,0.6000,0.3,geometric,11
10,0.0,42,44,0.4041,86.09,84.17,1.0,G,-0.0040,below_bound,0.6000,0.3,geometric,11
10,0.0,42,45,0.4064,85.86,83.87,1.0,G,-0.0014,below_bound,0.6000,0.3,geometric,11
10,0.0,42,46,0.4034,86.18,84.08,1.0,G,0.0016,below_bound,0.6000,0.3,geometric,11
10,0.0,42,47,0.4017,86.12,84.01,1.0,G,-0.0017,below_bound,0.6000,0.3,geometric,11
10,0.0,42,48,0.4009,86.17,84.22,1.0,G,-0.0002,below_bound,0.6000,0.3,geometric,11
10,0.0,42,49,0.4025,86.15,84.09,1.0,G,-0.0020,below_bound,0.6000,0.3,geometric,11
10,0.0,42,50,0.3997,86.13,84.10,1.0,G,0.0013,below_bound,0.6000,0.3,geometric,11
