tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset,delay_type,M
5,0.0,456,1,2.1769,25.12,28.17,1.0,G,0.0901,below_bound,0.0000,0.3,geometric,6
5,0.0,456,2,1.6805,37.11,44.40,1.0,G,0.0739,below_bound,-0.0071,0.3,geometric,6
5,0.0,456,3,1.5350,43.06,47.71,1.0,G,0.0716,below_bound,-0.0071,0.3,geometric,6
5,0.0,456,4,1.3809,49.35,50.74,1.0,G,0.0614,below_bound,-0.0071,0.3,geometric,6
5,0.0,456,5,1.2547,54.27,55.70,1.0,G,0.0549,below_bound,-0.0071,0.3,geometric,6
5,0.0,456,6,1.1365,58.76,54.69,1.0,G,0.0485,below_bound,-0.0071,0.3,geometric,6
5,0.0,456,7,1.0530,62.16,61.34,1.0,G,0.0474,below_bound,-0.0071,0.3,geometric,6
5,0.0,456,8,0.9702,65.29,60.45,1.0,G,0.0432,below_bound,-0.0071,0.3,geometric,6
5,0.0,456,9,0.9179,67.30,65.96,1.0,G,0.0408,below_bound,-0.0071,0.3,geometric,6
5,0.0,456,10,0.8602,69.44,66.08,1.0,G,0.0450,below_bound,-0.0071,0.3,geometric,6
5,0.0,456,11,0.8382,70.36,65.57,1.0,G,0.0409,below_bound,-0.0071,0.3,geometric,6
5,0.0,456,12,0.7792,72.53,67.50,1.0,G,0.0355,below_bound,-0.0071,0.3,geometric,6
5,0.0,456,13,0.7378,73.94,72.09,1.0,G,0.0294,below_bound,-0.0071,0.3,geometric,6
5,0.0,456,14,0.7031,75.19,67.77,1.0,G,0.0262,below_bound,-0.0071,0.3,geometric,6
5,0.0,456,15,0.6788,76.33,70.89,1.0,G,0.0312,below_bound,-0.0071,0.3,geometric,6
5,0.0,456,16,0.6525,77.19,67.96,1.0,G,0.0223,below_bound,-0.0071,0.3,geometric,6
5,0.0,456,17,0.6325,77.80,74.26,1.0,G,0.0250,below_bound,-0.0071,0.3,geometric,6
5,0.0,456,18,0.6059,78.90,75.75,1.0,G,0.0258,below_bound,-0.0071,0.3,geometric,6
5,0.0,456,19,0.6051,78.77,77.01,1.0,G,0.0276,below_bound,-0.0071,0.3,geometric,6
5,0.0,456,20,0.5811,79.86,74.00,1.0,G,0.0244,below_bound,-0.0071,0.3,geometric,6
5,0.0,456,21,0.5592,80.56,78.95,1.0,G,0.0222,below_bound,-0.0071,0.3,geometric,6
5,0.0,456,22,0.5451,81.17,75.28,1.0,G,0.0236,below_bound,-0.0071,0.3,geometric,6
5,0.0,456,23,0.5276,81.71,77.32,1.0,G,0.0262,below_bound,-0.0071,0.3,geometric,6
5,0.0,456,24,0.5204,81.91,78.74,1.0,G,0.0251,below_bound,-0.0071,0.3,geometric,6
5,0.0,456,25,0.5106,82.29,77.28,1.0,G,0.0178,below_bound,-0.0071,0.3,geometric,6
5,0.0,456,26,0.4998,82.60,80.34,1.0,G,0.0213,below_bound,-0.0071,0.3,geometric,6
5,0.0,456,27,0.4940,82.88,78.19,1.0,G,0.0192,below_bound,-0.0071,0.3,geometric,6
5,0.0,456,28,0.4777,83.38,78.89,1.0,G,0.0223,below_bound,-0.0071,0.3,geometric,6
5,0.0,456,29,0.4696,83.81,78.72,1.0,G,0.0224,below_bound,-0.0071,0.3,geometric,6
5,0.0,456,30,0.4672,83.68,81.48,1.0,G,0.0201,below_bound,-0.0071,0.3,geometric,6
5,0.0,456,31,0.3888,86.51,84.75,1.0,G,0.0063,below_bound,0.4764,0.3,geometric,6
5,0.0,456,32,0.3722,87.18,85.03,1.0,G,0.0049,below_bound,0.4764,0.3,geometric,6
5,0.0,456,33,0.3664,87.28,84.89,1.0,G,0.0024,below_bound,0.4764,0.3,geometric,6
5,0.0,456,34,0.3634,87.35,85.34,1.0,G,0.0059,below_bound,0.4764,0.3,geometric,6
5,0.0,456,35,0.3588,87.65,85.42,1.0,G,0.0012,below_bound,0.4764,0.3,geometric,6
5,0.0,456,36,0.3508,87.95,85.23,1.0,G,0.0047,below_bound,0.4764,0.3,geometric,6
5,0.0,456,37,0.3505,87.79,85.30,1.0,G,0.0047,below_bound,0.4764,0.3,geometric,6
5,0.0,456,38,0.3493,87.89,85.07,1.0,G,0.0068,below_bound,0.4764,0.3,geometric,6
5,0.0,456,39,0.3436,88.03,85.12,1.0,G,0.0069,below_bound,0.4764,0.3,geometric,6
5,0.0,456,40,0.3409,88.05,85.32,1.0,G,0.0025,below_bound,0.4764,0.3,geometric,6
5,0.0,456,41,0.3316,88.57,85.49,1.0,G,0.0075,below_bound,0.6293,0.3,geometric,6
5,0.0,456,42,0.3299,88.60,85.71,1.0,G,0.0018,below_bound,0.6293,0.3,geometric,6
5,0.0,456,43,0.3241,88.87,85.68,1.0,G,0.0016,below_bound,0.6293,0.3,geometric,6
5,0.0,456,44,0.3254,88.75,85.82,1.0,G,0.0007,below_bound,0.6293,0.3,geometric,6
5,0.0,456,45,0.3242,88.78,85.73,1.0,G,0.0011,below_bound,0.6293,0.3,geometric,6
5,0.0,456,46,0.3238,88.74,85.61,1.0,G,-0.0001,below_bound,0.6293,0.3,geometric,6
5,0.0,456,47,0.3203,88.92,85.71,1.0,G,0.0015,below_bound,0.6293,0.3,geometric,6
5,0.0,456,48,0.3190,89.04,85.59,1.0,G,0.0023,below_bound,0.6293,0.3,geometric,6
5,0.0,456,49,0.3227,88.93,85.81,1.0,G,0.0006,below_bound,0.6293,0.3,geometric,6
5,0.0,456,50,0.3188,89.00,85.63,1.0,G,-0.0002,below_bound,0.6293,0.3,geometric,6
