tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset,delay_type,M
20,0.0,456,1,3.1986,13.59,18.47,1.0,G,0.0872,below_bound,0.0000,0.3,geometric,21
20,0.0,456,2,2.1418,19.67,21.71,1.0,G,0.0528,below_bound,-0.7142,0.3,geometric,21
20,0.0,456,3,2.0511,22.96,21.01,1.0,G,0.0395,below_bound,-0.7142,0.3,geometric,21
20,0.0,456,4,1.9909,25.66,27.49,1.0,G,0.0329,below_bound,-0.7142,0.3,geometric,21
20,0.0,456,5,1.9239,28.08,28.04,1.0,G,0.0402,below_bound,-0.7142,0.3,geometric,21
20,0.0,456,6,1.8246,31.65,28.68,1.0,G,0.0351,below_bound,-0.7142,0.3,geometric,21
20,0.0,456,7,1.7524,34.66,35.63,1.0,G,0.0510,below_bound,-0.7142,0.3,geometric,21
20,0.0,456,8,1.6778,37.34,40.06,1.0,G,0.0408,below_bound,-0.7142,0.3,geometric,21
20,0.0,456,9,1.6157,39.67,38.91,1.0,G,0.0390,below_bound,-0.7142,0.3,geometric,21
20,0.0,456,10,1.5662,41.65,39.41,1.0,G,0.0392,below_bound,-0.7142,0.3,geometric,21
20,0.0,456,11,1.5137,43.42,43.94,1.0,G,0.0393,below_bound,-0.7142,0.3,geometric,21
20,0.0,456,12,1.4857,44.57,43.68,1.0,G,0.0375,below_bound,-0.7142,0.3,geometric,21
20,0.0,456,13,1.4175,47.82,47.92,1.0,G,0.0298,below_bound,-0.7142,0.3,geometric,21
20,0.0,456,14,1.3690,49.95,47.95,1.0,G,0.0324,below_bound,-0.7142,0.3,geometric,21
20,0.0,456,15,1.3407,50.71,53.25,1.0,G,0.0359,below_bound,-0.7142,0.3,geometric,21
20,0.0,456,16,1.2857,52.97,53.51,1.0,G,0.0334,below_bound,-0.7142,0.3,geometric,21
20,0.0,456,17,1.2478,54.82,57.59,1.0,G,0.0285,below_bound,-0.7142,0.3,geometric,21
20,0.0,456,18,1.2027,56.59,52.68,1.0,G,0.0330,below_bound,-0.7142,0.3,geometric,21
20,0.0,456,19,1.1744,57.90,56.91,1.0,G,0.0204,below_bound,-0.7142,0.3,geometric,21
20,0.0,456,20,1.1325,59.33,53.82,1.0,G,0.0284,below_bound,-0.7142,0.3,geometric,21
20,0.0,456,21,1.1024,60.54,55.70,1.0,G,0.0213,below_bound,-0.7142,0.3,geometric,21
20,0.0,456,22,1.0651,61.74,56.82,1.0,G,0.0245,below_bound,-0.7142,0.3,geometric,21
20,0.0,456,23,1.0384,62.80,59.87,1.0,G,0.0234,below_bound,-0.7142,0.3,geometric,21
20,0.0,456,24,1.0240,63.35,61.97,1.0,G,0.0275,below_bound,-0.7142,0.3,geometric,21
20,0.0,456,25,0.9857,64.59,63.59,1.0,G,0.0261,below_bound,-0.7142,0.3,geometric,21
20,0.0,456,26,0.9498,65.96,65.11,1.0,G,0.0256,below_bound,-0.7142,0.3,geometric,21
20,0.0,456,27,0.9398,66.58,64.68,1.0,G,0.0207,below_bound,-0.7142,0.3,geometric,21
20,0.0,456,28,0.9089,67.72,59.76,1.0,G,0.0231,below_bound,-0.7142,0.3,geometric,21
20,0.0,456,29,0.8879,68.52,63.98,1.0,G,0.0171,below_bound,-0.7142,0.3,geometric,21
20,0.0,456,30,0.8725,69.14,67.46,1.0,G,0.0282,below_bound,-0.7142,0.3,geometric,21
20,0.0,456,31,0.7802,72.56,72.20,1.0,G,0.0119,below_bound,0.2528,0.3,geometric,21
20,0.0,456,32,0.7634,73.07,72.72,1.0,G,0.0049,below_bound,0.2528,0.3,geometric,21
20,0.0,456,33,0.7546,73.63,72.59,1.0,G,0.0093,below_bound,0.2528,0.3,geometric,21
20,0.0,456,34,0.7466,73.98,72.90,1.0,G,0.0084,below_bound,0.2528,0.3,geometric,21
20,0.0,456,35,0.7378,74.06,73.18,1.0,G,0.0034,below_bound,0.2528,0.3,geometric,21
20,0.0,456,36,0.7342,74.30,73.35,1.0,G,0.0103,below_bound,0.2528,0.3,geometric,21
20,0.0,456,37,0.7280,74.32,73.81,1.0,G,0.0019,below_bound,0.2528,0.3,geometric,21
20,0.0,456,38,0.7214,74.75,74.10,1.0,G,0.0044,below_bound,0.2528,0.3,geometric,21
20,0.0,456,39,0.7116,75.18,74.13,1.0,G,0.0062,below_bound,0.2528,0.3,geometric,21
20,0.0,456,40,0.7118,75.15,74.15,1.0,G,0.0114,below_bound,0.2528,0.3,geometric,21
20,0.0,456,41,0.6938,75.77,75.32,1.0,G,0.0025,below_bound,0.5586,0.3,geometric,21
20,0.0,456,42,0.6896,75.94,75.05,1.0,G,0.0022,below_bound,0.5586,0.3,geometric,21
20,0.0,456,43,0.6871,75.96,75.23,1.0,G,0.0010,below_bound,0.5586,0.3,geometric,21
20,0.0,456,44,0.6885,76.00,75.38,1.0,G,0.0050,below_bound,0.5586,0.3,geometric,21
20,0.0,456,45,0.6861,75.96,75.48,1.0,G,0.0062,below_bound,0.5586,0.3,geometric,21
20,0.0,456,46,0.6864,76.12,75.44,1.0,G,-0.0015,below_bound,0.5586,0.3,geometric,21
20,0.0,456,47,0.6811,76.13,75.63,1.0,G,0.0013,below_bound,0.5586,0.3,geometric,21
20,0.0,456,48,0.6810,76.22,75.32,1.0,G,0.0031,below_bound,0.5586,0.3,geometric,21
20,0.0,456,49,0.6809,76.27,75.18,1.0,G,0.0023,below_bound,0.5586,0.3,geometric,21
20,0.0,456,50,0.6808,76.17,75.52,1.0,G,0.0025,below_bound,0.5586,0.3,geometric,21
