num_workers,epoch,mean_train_loss,std_train_loss,mean_test_loss,std_test_loss,mean_test_acc,std_test_acc,mean_test_error,std_test_error,mean_weight_norm,std_weight_norm
1,35,0.057113919762869676,0.0037188432447711525,1.5653046657562255,0.059100297416501184,0.7338,0.008695401083331358,0.2662,0.008695401083331358,46.6447868347168,0.25443383390206553
1,36,0.04976206659595172,0.009287506607336245,1.583728542613983,0.0902886967256321,0.7370999999999999,0.009908077512817488,0.2629,0.00990807751281749,46.698036193847656,0.2508054171310051
1,37,0.04404522574325403,0.009884568148231892,1.5717327565670012,0.06834336016780386,0.7409666666666667,0.008763751099462662,0.25903333333333334,0.008763751099462662,46.72890853881836,0.28231623372898446
1,38,0.04077990861659248,0.010742135142088731,1.5720873245239257,0.06649878759482518,0.7423333333333334,0.010653324989567042,0.25766666666666665,0.010653324989567042,46.74790827433268,0.31709097223659416
1,39,0.03402974895119667,0.010721974216598084,1.5769748839696247,0.08835959220702688,0.7454666666666667,0.009750042734949102,0.25453333333333333,0.0097500427349491,46.737344106038414,0.36009136182996904
1,40,0.029277465915381908,0.010511980030239074,1.5692589193662008,0.07859974512084673,0.7460666666666667,0.006621429855652996,0.25393333333333334,0.006621429855652996,46.706854502360024,0.39619298149635435
1,41,0.022026574976593254,0.008708693928306161,1.5956738315264385,0.08423472567694218,0.7488333333333332,0.0074413260467024855,0.2511666666666667,0.007441326046702486,46.64150746663412,0.43210560903433237
1,42,0.016709462163175145,0.00978672407316578,1.6107752129554749,0.049420539211377894,0.7471333333333333,0.005291817583149781,0.25286666666666663,0.005291817583149781,46.54786046346029,0.47250182673598734
1,43,0.010255008009398978,0.006323710621835442,1.5746100323994956,0.04864453201564379,0.7519,0.007662897624267229,0.2481,0.007662897624267229,46.42117182413737,0.4937070899142248
1,44,0.005105078190844506,0.0033470097899521854,1.5580008822123208,0.058167919771027025,0.7564666666666667,0.006822267462752643,0.24353333333333335,0.006822267462752643,46.26617304484049,0.5059855556771653
1,45,0.0020081530366589623,0.00094109711066939,1.5537846813201905,0.06265172440451504,0.7584,0.009110982383914447,0.2416,0.009110982383914447,46.0948600769043,0.507419553029561
1,46,0.0011322507490652302,0.00025735561794141605,1.5531423672993976,0.06410710587067521,0.7585333333333334,0.008369189526670663,0.24146666666666664,0.008369189526670663,45.920570373535156,0.5063359102195637
1,47,0.000891710341622432,9.169184738670535e-05,1.5523129534721374,0.06510497578425951,0.7584333333333334,0.008504312631443687,0.24156666666666668,0.008504312631443687,45.74605178833008,0.5046743742700752
1,48,0.0007934400576477249,5.3168785025833865e-05,1.5513885855674745,0.06609972887323798,0.7581333333333333,0.008761468674448037,0.24186666666666667,0.008761468674448037,45.57183329264323,0.5028744313108666
1,49,0.0007322489574737847,3.782146382526046e-05,1.549683770052592,0.065427297858177,0.7580333333333332,0.007588368291888142,0.24196666666666666,0.007588368291888142,45.39805475870768,0.5010200362813113
1,50,0.0006889324748081465,2.9901695971090397e-05,1.5471329708099366,0.06579508469082831,0.7582666666666666,0.008192883090422641,0.24173333333333333,0.008192883090422641,45.22478739420573,0.49913901528563187
1,51,0.0006563396385281037,2.5789970664009432e-05,1.5449588101069132,0.06576744142231852,0.7580333333333332,0.008467782078757908,0.24196666666666666,0.008467782078757908,45.05207316080729,0.49723470444074713
1,52,0.0006312170345212022,2.3467078130880574e-05,1.5433363614718119,0.06666878541151604,0.7580666666666666,0.008120550063470655,0.24193333333333336,0.008120550063470655,44.87993876139323,0.4953237538051163
1,53,0.0006113459265635659,2.199790248687835e-05,1.5400112651189168,0.06630268916131367,0.7584333333333332,0.008052535832477453,0.2415666666666667,0.008052535832477453,44.70840326944987,0.49340616577347707
1,54,0.0005953287844142566,2.0947536691940758e-05,1.5374005963961286,0.06629864758178139,0.758,0.008550438585242282,0.24200000000000002,0.008550438585242282,44.53748575846354,0.49148194286426367
1,55,0.0005823667047048609,2.028871026770021e-05,1.533804524930318,0.06693950303615773,0.7583333333333333,0.008105142400558627,0.2416666666666667,0.008105142400558627,44.367193857828774,0.48955779043039815
1,56,0.0005717589453235268,1.9693942426974577e-05,1.5311179785092672,0.06746913768122888,0.7578666666666667,0.008512539769853262,0.24213333333333334,0.008512539769853262,44.19753392537435,0.4876380163980496
1,57,0.0005631031167010466,1.9205961619087405e-05,1.5275227707544963,0.06750438380559953,0.7579666666666666,0.00850490054811539,0.24203333333333335,0.00850490054811539,44.02851486206055,0.48571493883065586
1,58,0.0005559622460696846,1.8739300080692392e-05,1.5235502253214517,0.06739931384098759,0.7576666666666667,0.008305018563093873,0.24233333333333332,0.008305018563093873,43.860137939453125,0.4837974593132787
1,59,0.000550139300879091,1.83775596188236e-05,1.519798279285431,0.06819540546868195,0.7572333333333333,0.008564072240081433,0.2427666666666667,0.008564072240081433,43.69241205851237,0.48188108050034617
1,60,0.0005454197034363945,1.803808804820087e-05,1.5165032164891563,0.06760493339321662,0.7572,0.008953770155638363,0.24280000000000002,0.008953770155638363,43.525335947672524,0.47996697087213236
1,61,0.0005416151367903997,1.7735082208353066e-05,1.5129170294443766,0.06790217243124967,0.7569333333333333,0.008855694966140873,0.24306666666666668,0.008855694966140873,43.35891342163086,0.47805508517808637
1,62,0.0005386928890583416,1.7473978035059567e-05,1.5102559108098348,0.06779091423753976,0.7568333333333334,0.009500175436976599,0.24316666666666667,0.009500175436976599,43.19314320882162,0.47615315281688647
1,63,0.0005363924040521184,1.714418659783494e-05,1.50601993487676,0.06687815891981695,0.7570666666666667,0.009452160246913534,0.24293333333333333,0.009452160246913534,43.02803039550781,0.47425012000394146
1,64,0.0005347060358989983,1.687912780299148e-05,1.5028977615674337,0.06866871218313869,0.7568333333333332,0.009562600761996361,0.24316666666666667,0.009562600761996361,42.86356989542643,0.47235708096911644
1,65,0.0005335801373608411,1.6592794987524022e-05,1.4996074915568034,0.06831584328490915,0.7570333333333333,0.009816992071573293,0.24296666666666666,0.009816992071573293,42.69976806640625,0.47046846689279787
1,66,0.0005329060268495231,1.631369942216304e-05,1.4961998332659405,0.06851515903560479,0.7568333333333334,0.009651079386956321,0.24316666666666667,0.009651079386956321,42.53662109375,0.4685809941367376
1,67,0.0005326278243369113,1.6043403102707923e-05,1.492387022590637,0.06710327605987365,0.7573333333333333,0.009708415593356836,0.24266666666666667,0.009708415593356836,42.37412770589193,0.4667023889943797
1,68,0.0005327240526645134,1.5764090206336236e-05,1.488759552160899,0.06782557423748087,0.7572333333333333,0.00976234261503529,0.24276666666666666,0.00976234261503529,42.2122917175293,0.464829289653826
1,69,0.0005330779358682533,1.5411258902386694e-05,1.484707692972819,0.06788119875730951,0.757,0.009759610647971548,0.24300000000000002,0.009759610647971548,42.051106770833336,0.4629606515350309
1,70,0.0005337476004442822,1.5130893912865273e-05,1.4811523855845135,0.06949044461721005,0.7570333333333333,0.01000816333466503,0.24296666666666666,0.01000816333466503,41.890577952067055,0.4611019603854809
1,71,0.0005346929180466881,1.4848350362679345e-05,1.4787560151418049,0.06819656912169518,0.7571666666666667,0.010204084149659539,0.24283333333333335,0.010204084149659539,41.73069636027018,0.45924444136031567
1,72,0.0005357767696926992,1.4507431410041791e-05,1.4751239052772522,0.06829712714449626,0.7571333333333333,0.010427048160113857,0.24286666666666668,0.010427048160113857,41.57146962483724,0.45739462921233015
1,73,0.0005370887931094815,1.422431042424111e-05,1.4723088033994038,0.068278475738808,0.7571,0.010301456207740704,0.2429,0.010301456207740704,41.412888844807945,0.4555536772277011
1,74,0.000538535535375898,1.3944652544579809e-05,1.4694703379948935,0.06963176489931665,0.7571333333333333,0.010200163397384037,0.24286666666666668,0.010200163397384037,41.25495529174805,0.453717145674496
1,75,0.0005401411385834217,1.3617806649326796e-05,1.4656948146502176,0.06821299980304953,0.7571666666666667,0.01005700419276702,0.24283333333333332,0.01005700419276702,41.097670237223305,0.4518872695637925
1,76,0.0005418558800251534,1.3304659132443015e-05,1.4624597892761229,0.06842427904294839,0.7571,0.0102014704822393,0.2429,0.0102014704822393,40.94102478027344,0.45006181290428515
1,77,0.0005436742651027938,1.3010760181671215e-05,1.4595007941246034,0.06853258291024598,0.7568666666666667,0.010200163397384037,0.2431333333333333,0.010200163397384037,40.78502527872721,0.44824192373205496
1,78,0.0005455985853665819,1.2693423671745956e-05,1.4566360361735027,0.06835991322908555,0.7569666666666667,0.009800170066551598,0.24303333333333332,0.009800170066551598,40.62966664632162,0.4464319430085617
1,79,0.0005475957698964824,1.2422060304068419e-05,1.4535460986137387,0.0687405169977703,0.7569333333333333,0.009700171819784074,0.24306666666666668,0.009700171819784074,40.47494379679362,0.4446297292020028
1,80,0.0005497093710303307,1.2076828726100836e-05,1.4500785558382672,0.06796025841410573,0.7564333333333333,0.009951046846102858,0.24356666666666668,0.009951046846102858,40.320858001708984,0.44282752759417454
1,81,0.0005519101905015608,1.1777521226921317e-05,1.4465372397422789,0.06873608064295704,0.7563666666666666,0.010002666311205848,0.24363333333333334,0.010002666311205848,40.167406717936196,0.4410374655685004
1,82,0.0005541013133184364,1.1488239413444943e-05,1.444685088443756,0.0695918400053735,0.7560666666666668,0.010050041459284306,0.24393333333333334,0.010050041459284304,40.014591217041016,0.4392518201509534
1,83,0.000556378385918215,1.1169988024144073e-05,1.4405244848569234,0.06861259286339887,0.7560333333333333,0.0101618567857126,0.24396666666666664,0.0101618567857126,39.86240259806315,0.4374750509086198
1,84,0.0005586956781024735,1.085237926284649e-05,1.4382525353431703,0.06843752274258341,0.7556666666666668,0.009757219549304657,0.24433333333333332,0.009757219549304657,39.710845947265625,0.43570598632947877
1,85,0.0005610079411820819,1.0542249889982337e-05,1.4354123281796773,0.06784425682423303,0.7559,0.009706183596038132,0.2441,0.009706183596038132,39.559913635253906,0.43394136320239546
1,86,0.00056332334600389,1.0208076770155877e-05,1.4323410924275717,0.06897637778187464,0.7561,0.009995498987044077,0.2439,0.009995498987044077,39.40960566202799,0.4321844450222623
1,87,0.0005656244573214402,9.903413772169717e-06,1.4309220708847044,0.06846485426394038,0.7555,0.009325770745627383,0.24450000000000002,0.009325770745627383,39.25992075602213,0.430433105698733
1,88,0.0005679530558331559,9.59885217229163e-06,1.4273188674290977,0.06925694674733734,0.7555333333333335,0.009517527690179496,0.24446666666666664,0.009517527690179496,39.110853830973305,0.42868835645841163
1,89,0.0005702635982073843,9.275203825075823e-06,1.4254326451619466,0.06920950186129125,0.7554666666666666,0.00921212968500407,0.2445333333333333,0.00921212968500407,38.96240488688151,0.4269502471454904
1,90,0.0005725973983326307,8.94612690519991e-06,1.4227454940160118,0.06895527620883012,0.7555333333333333,0.009644342037346735,0.2444666666666667,0.009644342037346737,38.81457010904948,0.42522206809927277
1,91,0.0005748977958969772,8.642626056808569e-06,1.4204975821812946,0.06846003556642889,0.7554,0.00982445927265214,0.2446,0.00982445927265214,38.66734949747721,0.42349721155366715
1,92,0.0005771669513080269,8.333117389724778e-06,1.4177408221562704,0.06928291241990496,0.7552,0.009995498987044077,0.24480000000000002,0.009995498987044077,38.5207405090332,0.4217811941255448
1,93,0.0005794517310212056,8.025665321144828e-06,1.4160148521423341,0.06829469948782696,0.7550666666666667,0.009620984010657814,0.24493333333333334,0.009620984010657814,38.37473678588867,0.42006958758777563
1,94,0.0005816976156520346,7.697877029167671e-06,1.4131776662190756,0.06770236880641199,0.7549333333333333,0.009772580689527868,0.24506666666666665,0.009772580689527868,38.22934087117513,0.41836681850856067
1,95,0.0005839161496981978,7.360144406367231e-06,1.4116891124725341,0.06938447454217979,0.7548666666666667,0.009611104688501383,0.24513333333333334,0.009611104688501383,38.084546407063804,0.41667177382016146
1,96,0.0005860859095118939,7.043619882416783e-06,1.4089181994120281,0.06865245856046263,0.7548333333333334,0.0099721278237562,0.24516666666666664,0.0099721278237562,37.94035339355469,0.41498113894176186
1,97,0.0005882317875263592,6.719664114156399e-06,1.406654491106669,0.06828283209889238,0.7546666666666667,0.009952051714763772,0.24533333333333332,0.009952051714763772,37.79676055908203,0.41329604588681484
1,98,0.0005903552078517774,6.355913851200392e-06,1.4039862236022949,0.06889618400510261,0.7547333333333334,0.009862217465323543,0.24526666666666666,0.009862217465323543,37.65376281738281,0.4116241711199427
1,99,0.0005924410824446629,6.04877457661393e-06,1.4017805009206137,0.06905909932563535,0.7545666666666667,0.009704294581953552,0.2454333333333333,0.009704294581953552,37.511356353759766,0.4099556138598322
1,100,0.0005944195002224297,5.7074887287875075e-06,1.400229205195109,0.06871467831069517,0.7547333333333334,0.009950041875958795,0.24526666666666663,0.009950041875958795,37.369544982910156,0.40829368692122886
2,1,1.8169529396565753,0.0035601068450627927,1.6940513049443562,0.22981599960153246,0.3927,0.06775138374970655,0.6073,0.06775138374970652,37.48247273763021,0.08259223790074542
2,2,1.3976668339411418,0.021897758135942396,1.3560705933252972,0.0752082184926159,0.5114,0.023142385356743123,0.4886000000000001,0.02314238535674315,37.605882008870445,0.08127939946243276
2,3,1.1862612284533183,0.023082508848274647,1.1558008273442586,0.024964516840260194,0.5892333333333334,0.008604843597261547,0.41076666666666667,0.008604843597261547,37.741930643717446,0.08559584438188463
2,4,1.033150331188838,0.01883047508490454,1.0751628961881001,0.041003212653591796,0.6238333333333334,0.014258097114739151,0.3761666666666666,0.01425809711473915,37.880777994791664,0.09342413435385259
2,5,0.9184755056969326,0.02266450813219005,0.9758528828303019,0.06568230778618554,0.6632666666666668,0.023580147016787952,0.3367333333333333,0.023580147016787952,38.02771250406901,0.09433192522097733
2,6,0.8260654699659348,0.0218269270352677,0.9139528016726176,0.057005125866678955,0.6856333333333332,0.025085121752411958,0.3143666666666667,0.02508512175241196,38.18940226236979,0.09492927470896399
2,7,0.7445273396905264,0.02120992654539379,0.87571182791392,0.0743553300791339,0.7023,0.026703557815392336,0.2977,0.026703557815392336,38.3671506245931,0.0908533843591931
2,8,0.6811035151481629,0.01678624935346323,0.8702775754292805,0.060192858851145586,0.7091333333333333,0.01645184893357986,0.29086666666666666,0.01645184893357986,38.563533782958984,0.08981949046876767
2,9,0.6145188750123977,0.015015725158674652,0.8278660096804301,0.05771354162716671,0.7279333333333332,0.01926793536768621,0.2720666666666667,0.01926793536768621,38.78309631347656,0.08581823267096396
2,10,0.5622381736135482,0.019341742819837148,0.8201557669003804,0.02061481822989441,0.7342666666666666,0.011815385450053352,0.2657333333333333,0.011815385450053352,39.038275400797524,0.08174405729263881
2,11,0.5121064244854451,0.009192457700049951,0.8618788740793865,0.10275681157126562,0.7328333333333333,0.024506801776921737,0.26716666666666666,0.024506801776921737,39.317036946614586,0.0729310861611904
2,12,0.4660413161059221,0.016617526885877684,0.8595392301559448,0.02177737179492701,0.7387333333333332,0.007635661944673425,0.26126666666666665,0.007635661944673425,39.636112213134766,0.060161934287371543
2,13,0.41887303733468056,0.002859237759661138,0.8952906752586364,0.04910124053704629,0.7356333333333334,0.015853180543138102,0.2643666666666667,0.015853180543138102,39.96893056233724,0.051853088069750114
2,14,0.3770066304534674,0.01949836743350552,0.9164173181533813,0.03423537939915656,0.7414666666666666,0.007351417096950335,0.25853333333333334,0.007351417096950334,40.33506520589193,0.022618431690776278
2,15,0.3408033976221085,0.0034474555172208736,0.9148471359252929,0.015967773506866942,0.7451666666666666,0.006724086059334259,0.2548333333333333,0.006724086059334259,40.71643829345703,0.020829627581667506
2,16,0.311828473653396,0.013160473418064181,0.9730726658503214,0.015875909576763058,0.7398333333333333,0.00801020182850179,0.26016666666666666,0.00801020182850179,41.112579345703125,0.027000827414464836
2,17,0.27601640708595515,0.004834787273338651,1.0113754499753316,0.037875633099669105,0.7410333333333333,0.006892266197219392,0.2589666666666666,0.006892266197219392,41.499810536702476,0.05218921839064571
2,18,0.2582386829900742,0.011116808757590382,1.0429209506352741,0.07033586136084076,0.7409333333333333,0.01756255486349676,0.25906666666666667,0.01756255486349676,41.902411142985024,0.08280137424366618
2,19,0.23002079648484786,0.0036972031869501845,1.0927867971420289,0.04452913519769372,0.7399666666666667,0.01166719046443201,0.26003333333333334,0.01166719046443201,42.28151194254557,0.09282830282839284
2,20,0.20651423835178218,0.015468464985378537,1.1711073380152384,0.07313982839624267,0.7313000000000001,0.015150247522730457,0.2687,0.015150247522730458,42.65420659383138,0.13524219441646734
2,21,0.20518617610206205,0.024726284810428312,1.1232003354390463,0.02664237331818267,0.7444333333333334,0.007856419880157426,0.25556666666666666,0.007856419880157426,43.02876663208008,0.179588656735296
2,22,0.16563713746959965,0.006894851592103576,1.26301353003184,0.1324363070044373,0.7274333333333334,0.010705294640192433,0.2725666666666667,0.010705294640192433,43.33574295043945,0.17635738092829747
2,23,0.14717080573171376,0.009769346929332366,1.2440204633076986,0.11737361807563197,0.7348666666666667,0.022302989336260116,0.26513333333333333,0.022302989336260116,43.62313715616862,0.1625479805109612
2,24,0.13410218394706647,0.0170599527409125,1.2915844195683797,0.08873669217814255,0.7319333333333332,0.02041625169646314,0.2680666666666667,0.02041625169646314,43.89032491048177,0.1954928231172826
2,25,0.12412126241413256,0.006970998847225709,1.2632124367396036,0.08425349161733742,0.7439666666666667,0.015503977984160467,0.25603333333333333,0.015503977984160467,44.141727447509766,0.2055525274204218
2,26,0.10971158133695523,0.008242427140203182,1.3145840624332428,0.058649338836235916,0.7401333333333334,0.007159841711471923,0.25986666666666663,0.007159841711471923,44.364217122395836,0.18487970189527342
2,27,0.10464772583946585,0.007095066685362955,1.2873797565778098,0.01890476650867124,0.7480666666666668,0.008758043921637638,0.2519333333333333,0.008758043921637638,44.579088846842446,0.2106277149842596
2,28,0.09224143477076042,0.015374275391550854,1.3884430518468223,0.026479185576897556,0.7322333333333333,0.004670474636836526,0.2677666666666667,0.004670474636836526,44.762017567952476,0.2074570441248999
2,29,0.08215559638598313,0.015322086484117814,1.3590360083897908,0.018883714317641808,0.7449666666666667,0.003863073042712688,0.25503333333333333,0.003863073042712688,44.912375132242836,0.22400309861492734
2,30,0.07666151305291802,0.018436186228533376,1.3661568143208822,0.01533836538889529,0.7466333333333334,0.00402036482589993,0.2533666666666667,0.00402036482589993,45.04971186319987,0.20677031335425122
2,31,0.06882061762697995,0.010056259485248296,1.3999603866577148,0.0754842183810234,0.7454999999999999,0.007607233399863583,0.2545,0.007607233399863583,45.16969299316406,0.19854505050495386
2,32,0.07712099221789588,0.037285222967953974,1.3814852312723795,0.03895954394806559,0.746,0.01503695447888304,0.254,0.01503695447888304,45.31534322102865,0.21653116644324902
2,33,0.06404022727847099,0.03415235536309877,1.4180385713577273,0.01437447124828803,0.7480333333333333,0.0063579346751388545,0.25196666666666667,0.0063579346751388545,45.40652720133463,0.2695429187153713
2,34,0.04679784465604772,0.01816035160651652,1.4432276526133219,0.03158119707082885,0.7507999999999999,0.01005385498204547,0.2492,0.01005385498204547,45.43745803833008,0.2815850921056804
2,35,0.035799475037821875,0.012780865368431047,1.4166733256657917,0.013248513489209322,0.7582666666666666,0.005263395608666815,0.24173333333333333,0.005263395608666815,45.427511850992836,0.28696277173448326
2,36,0.02319904470900384,0.012702604619813835,1.477813658459981,0.07990604855116498,0.7518666666666668,0.011927419391189893,0.24813333333333334,0.011927419391189893,45.363362630208336,0.27182080907896683
2,37,0.019539121510751233,0.01963463523791344,1.4467106690088907,0.03532226613704546,0.7585333333333333,0.009514375088955291,0.2414666666666667,0.009514375088955291,45.283843994140625,0.2590485327781719
2,38,0.014932596869540867,0.019331514889712787,1.4479281302134197,0.05441261895456018,0.7618999999999999,0.00701498396291824,0.2381,0.00701498396291824,45.182786305745445,0.28206245347486353
2,39,0.013187133893481612,0.019434387742461166,1.43638826268514,0.03507360812236152,0.7631333333333333,0.005894347574866438,0.23686666666666667,0.005894347574866438,45.07343419392904,0.33224584188145145
2,40,0.012683230607450628,0.01951252631335706,1.4441178228378295,0.04332530934034427,0.7632666666666666,0.007023057263993618,0.23673333333333332,0.007023057263993618,44.96322123209635,0.40198280091331123
2,41,0.016024548276911178,0.02564858060474864,1.4567765983581544,0.059532148459264245,0.7631666666666668,0.007821338333899957,0.23683333333333334,0.007821338333899957,44.87357711791992,0.5134093129923984
2,42,0.027215968604353255,0.045245276170279174,1.4676774957656862,0.07556048920923285,0.7593666666666667,0.013687342084325,0.24063333333333334,0.013687342084325,44.82935587565104,0.7071034876468764
2,43,0.027664886475924872,0.046170141140589246,1.4710372585932412,0.077288496879991,0.7588666666666667,0.013677109831149729,0.24113333333333334,0.013677109831149729,44.7771364847819,0.8968525033466431
2,44,0.014879795599433905,0.024136815529302632,1.4378326336542766,0.02224492795685569,0.7632333333333334,0.006815668223537069,0.23676666666666665,0.006815668223537069,44.672009785970054,1.0012460064691429
2,45,0.006969985305650625,0.010522393609920567,1.4262853499730428,0.002219426342143739,0.7652666666666667,0.004539089482851509,0.23473333333333335,0.004539089482851509,44.531731923421226,1.0466088910325355
2,46,0.0033696232798113494,0.004355256380984262,1.4307715071996057,0.009959053596092934,0.7674666666666666,0.004303874223688892,0.23253333333333334,0.004303874223688892,44.374472300211586,1.0627154004549944
2,47,0.0017407492658775298,0.0015907395952135263,1.431542258898417,0.010796142950534247,0.7692666666666667,0.0061329710037903535,0.23073333333333332,0.0061329710037903535,44.209512074788414,1.0650236177113594
