tau,momentum,seed,epoch,train_loss,train_acc,test_acc
2,0.5,456,1,2.1976,23.50,29.84
2,0.5,456,2,1.6418,37.76,43.04
2,0.5,456,3,1.4432,46.64,49.84
2,0.5,456,4,1.2682,53.45,50.19
2,0.5,456,5,1.1016,60.31,53.91
2,0.5,456,6,0.9715,65.30,58.63
2,0.5,456,7,0.8721,69.05,65.32
2,0.5,456,8,0.7916,72.28,67.94
2,0.5,456,9,0.7323,74.32,70.43
2,0.5,456,10,0.6843,76.04,72.09
2,0.5,456,11,0.6391,77.64,71.49
2,0.5,456,12,0.6001,78.89,75.38
2,0.5,456,13,0.5817,79.67,75.30
2,0.5,456,14,0.5444,81.05,73.32
2,0.5,456,15,0.5298,81.64,73.24
2,0.5,456,16,0.5042,82.41,79.97
2,0.5,456,17,0.4898,83.03,78.96
2,0.5,456,18,0.4657,83.64,75.53
2,0.5,456,19,0.4519,84.28,80.87
2,0.5,456,20,0.4423,84.52,77.38
2,0.5,456,21,0.4216,85.35,80.98
2,0.5,456,22,0.4172,85.61,80.70
2,0.5,456,23,0.4042,85.76,77.98
2,0.5,456,24,0.3900,86.38,80.41
2,0.5,456,25,0.3890,86.57,81.17
2,0.5,456,26,0.3683,87.06,83.12
2,0.5,456,27,0.3640,87.35,81.00
2,0.5,456,28,0.3510,87.79,81.66
2,0.5,456,29,0.3519,87.65,81.04
2,0.5,456,30,0.3399,88.08,81.05
2,0.5,456,31,0.2715,90.61,87.53
2,0.5,456,32,0.2543,91.28,87.78
2,0.5,456,33,0.2448,91.60,87.70
2,0.5,456,34,0.2420,91.70,87.78
2,0.5,456,35,0.2405,91.71,88.04
2,0.5,456,36,0.2337,91.95,88.00
2,0.5,456,37,0.2304,92.06,87.96
2,0.5,456,38,0.2272,92.13,87.71
2,0.5,456,39,0.2267,92.14,87.85
2,0.5,456,40,0.2238,92.22,87.91
2,0.5,456,41,0.2193,92.42,87.98
2,0.5,456,42,0.2163,92.47,87.99
2,0.5,456,43,0.2142,92.72,88.01
2,0.5,456,44,0.2151,92.70,88.00
2,0.5,456,45,0.2128,92.59,87.93
2,0.5,456,46,0.2135,92.64,88.02
2,0.5,456,47,0.2119,92.75,87.98
2,0.5,456,48,0.2124,92.69,88.02
2,0.5,456,49,0.2129,92.64,87.95
2,0.5,456,50,0.2129,92.65,88.17
