tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset,delay_type,M
20,0.5,456,1,3.2278,11.08,13.16,1.0,A,0.0645,fixed,0.5000,0.3,geometric,21
20,0.5,456,2,2.2364,15.64,19.19,1.0,A,0.0614,fixed,0.5000,0.3,geometric,21
20,0.5,456,3,2.1300,18.47,19.20,1.0,A,0.0877,fixed,0.5000,0.3,geometric,21
20,0.5,456,4,2.1054,19.04,21.11,1.0,A,0.0815,fixed,0.5000,0.3,geometric,21
20,0.5,456,5,2.0203,21.74,21.80,1.0,A,0.0634,fixed,0.5000,0.3,geometric,21
20,0.5,456,6,1.9799,23.05,23.48,1.0,A,0.0664,fixed,0.5000,0.3,geometric,21
20,0.5,456,7,1.9733,23.11,22.81,1.0,A,0.0849,fixed,0.5000,0.3,geometric,21
20,0.5,456,8,1.9220,24.49,26.08,1.0,A,0.0774,fixed,0.5000,0.3,geometric,21
20,0.5,456,9,1.8851,26.55,28.35,1.0,A,0.0562,fixed,0.5000,0.3,geometric,21
20,0.5,456,10,1.8814,27.40,29.18,1.0,A,0.0817,fixed,0.5000,0.3,geometric,21
20,0.5,456,11,1.8416,29.64,29.78,1.0,A,0.0757,fixed,0.5000,0.3,geometric,21
20,0.5,456,12,1.7622,33.14,33.64,1.0,A,0.0701,fixed,0.5000,0.3,geometric,21
20,0.5,456,13,1.6782,36.29,37.48,1.0,A,0.0573,fixed,0.5000,0.3,geometric,21
20,0.5,456,14,1.6181,38.57,37.37,1.0,A,0.0680,fixed,0.5000,0.3,geometric,21
20,0.5,456,15,1.6051,39.62,41.25,1.0,A,0.0666,fixed,0.5000,0.3,geometric,21
20,0.5,456,16,1.5219,42.39,44.41,1.0,A,0.0512,fixed,0.5000,0.3,geometric,21
20,0.5,456,17,1.5820,41.92,43.04,1.0,A,0.0461,fixed,0.5000,0.3,geometric,21
20,0.5,456,18,1.4266,46.85,41.66,1.0,A,0.0468,fixed,0.5000,0.3,geometric,21
20,0.5,456,19,1.3585,50.30,50.01,1.0,A,0.0406,fixed,0.5000,0.3,geometric,21
20,0.5,456,20,1.3166,51.86,53.61,1.0,A,0.0484,fixed,0.5000,0.3,geometric,21
20,0.5,456,21,1.2442,54.54,45.97,1.0,A,0.0448,fixed,0.5000,0.3,geometric,21
20,0.5,456,22,1.2060,56.52,54.95,1.0,A,0.0399,fixed,0.5000,0.3,geometric,21
20,0.5,456,23,1.1517,58.80,55.07,1.0,A,0.0340,fixed,0.5000,0.3,geometric,21
20,0.5,456,24,1.1377,59.31,63.16,1.0,A,0.0353,fixed,0.5000,0.3,geometric,21
20,0.5,456,25,1.0885,61.36,60.24,1.0,A,0.0323,fixed,0.5000,0.3,geometric,21
20,0.5,456,26,1.0210,63.65,61.40,1.0,A,0.0357,fixed,0.5000,0.3,geometric,21
20,0.5,456,27,1.0148,64.35,61.56,1.0,A,0.0299,fixed,0.5000,0.3,geometric,21
20,0.5,456,28,0.9664,65.83,63.39,1.0,A,0.0312,fixed,0.5000,0.3,geometric,21
20,0.5,456,29,0.9181,67.87,59.75,1.0,A,0.0262,fixed,0.5000,0.3,geometric,21
20,0.5,456,30,0.8990,68.59,69.05,1.0,A,0.0362,fixed,0.5000,0.3,geometric,21
20,0.5,456,31,0.7708,73.17,73.47,1.0,A,0.0133,fixed,0.5000,0.3,geometric,21
20,0.5,456,32,0.7465,74.08,73.95,1.0,A,0.0032,fixed,0.5000,0.3,geometric,21
20,0.5,456,33,0.7334,74.68,74.29,1.0,A,0.0048,fixed,0.5000,0.3,geometric,21
20,0.5,456,34,0.7291,74.78,74.42,1.0,A,0.0014,fixed,0.5000,0.3,geometric,21
20,0.5,456,35,0.7186,75.01,75.00,1.0,A,0.0019,fixed,0.5000,0.3,geometric,21
20,0.5,456,36,0.7128,75.13,74.89,1.0,A,0.0036,fixed,0.5000,0.3,geometric,21
20,0.5,456,37,0.7035,75.41,74.94,1.0,A,0.0034,fixed,0.5000,0.3,geometric,21
20,0.5,456,38,0.6966,75.82,75.27,1.0,A,0.0033,fixed,0.5000,0.3,geometric,21
20,0.5,456,39,0.6933,75.89,75.60,1.0,A,0.0032,fixed,0.5000,0.3,geometric,21
20,0.5,456,40,0.6920,75.85,75.16,1.0,A,0.0011,fixed,0.5000,0.3,geometric,21
20,0.5,456,41,0.6827,76.44,75.29,1.0,A,0.0069,fixed,0.5000,0.3,geometric,21
20,0.5,456,42,0.6811,76.16,75.65,1.0,A,0.0037,fixed,0.5000,0.3,geometric,21
20,0.5,456,43,0.6786,76.43,75.61,1.0,A,0.0012,fixed,0.5000,0.3,geometric,21
20,0.5,456,44,0.6753,76.49,75.71,1.0,A,0.0061,fixed,0.5000,0.3,geometric,21
20,0.5,456,45,0.6747,76.56,75.64,1.0,A,0.0048,fixed,0.5000,0.3,geometric,21
20,0.5,456,46,0.6791,76.29,75.60,1.0,A,0.0001,fixed,0.5000,0.3,geometric,21
20,0.5,456,47,0.6735,76.57,75.64,1.0,A,0.0015,fixed,0.5000,0.3,geometric,21
20,0.5,456,48,0.6749,76.78,75.56,1.0,A,-0.0025,fixed,0.5000,0.3,geometric,21
20,0.5,456,49,0.6743,76.53,75.49,1.0,A,-0.0013,fixed,0.5000,0.3,geometric,21
20,0.5,456,50,0.6704,76.87,75.73,1.0,A,-0.0029,fixed,0.5000,0.3,geometric,21
