tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset,delay_type,M
0,0.9,456,1,1.7358,35.75,43.52,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,2,1.2229,55.43,52.27,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,3,0.9468,66.32,63.52,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,4,0.7962,71.80,70.53,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,5,0.6996,75.70,75.70,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,6,0.6376,77.76,72.42,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,7,0.5847,79.82,76.73,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,8,0.5583,80.39,79.10,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,9,0.5278,81.72,79.47,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,10,0.5052,82.39,77.89,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,11,0.4752,83.53,78.14,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,12,0.4543,84.22,81.26,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,13,0.4466,84.37,80.55,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,14,0.4296,85.17,79.40,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,15,0.4181,85.65,82.19,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,16,0.4078,85.90,80.42,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,17,0.3950,86.34,80.09,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,18,0.3793,86.81,82.16,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,19,0.3711,87.24,81.70,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,20,0.3734,86.99,78.27,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,21,0.3572,87.73,85.47,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,22,0.3527,87.73,84.34,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,23,0.3474,87.88,83.22,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,24,0.3399,88.16,82.05,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,25,0.3370,88.24,84.10,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,26,0.3335,88.40,83.98,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,27,0.3213,88.89,83.47,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,28,0.3170,88.88,83.56,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,29,0.3165,89.06,83.73,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,30,0.3081,89.14,86.34,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,31,0.2145,92.69,89.56,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,32,0.1879,93.66,89.75,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,33,0.1767,93.90,89.97,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,34,0.1682,94.22,90.05,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,35,0.1640,94.32,89.71,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,36,0.1578,94.48,90.03,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,37,0.1549,94.68,89.95,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,38,0.1472,94.88,90.16,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,39,0.1452,94.99,90.05,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,40,0.1418,95.09,90.22,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,41,0.1326,95.45,90.33,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,42,0.1282,95.65,90.39,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,43,0.1283,95.61,90.38,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,44,0.1261,95.72,90.44,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,45,0.1280,95.55,90.30,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,46,0.1256,95.69,90.21,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,47,0.1241,95.75,90.39,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,48,0.1277,95.53,90.44,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,49,0.1255,95.64,90.40,1.0,A,,fixed,0.9000,0.3,geometric,1
0,0.9,456,50,0.1251,95.69,90.40,1.0,A,,fixed,0.9000,0.3,geometric,1
