tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset,delay_type,M
2,0.9,42,1,2.6555,10.05,9.93,1.0,A,0.0940,fixed,0.9000,0.3,geometric,3
2,0.9,42,2,2.3061,9.89,10.00,1.0,A,0.0841,fixed,0.9000,0.3,geometric,3
2,0.9,42,3,2.3059,10.09,10.00,1.0,A,0.0777,fixed,0.9000,0.3,geometric,3
2,0.9,42,4,2.3057,10.26,10.00,1.0,A,0.0669,fixed,0.9000,0.3,geometric,3
2,0.9,42,5,2.3065,9.88,10.00,1.0,A,0.0830,fixed,0.9000,0.3,geometric,3
2,0.9,42,6,2.3065,9.72,10.00,1.0,A,0.0977,fixed,0.9000,0.3,geometric,3
2,0.9,42,7,2.3066,9.83,10.05,1.0,A,0.1128,fixed,0.9000,0.3,geometric,3
2,0.9,42,8,2.3061,9.82,10.04,1.0,A,0.0680,fixed,0.9000,0.3,geometric,3
2,0.9,42,9,2.3065,10.13,10.00,1.0,A,0.0514,fixed,0.9000,0.3,geometric,3
2,0.9,42,10,2.3056,10.23,9.46,1.0,A,0.0615,fixed,0.9000,0.3,geometric,3
2,0.9,42,11,2.1648,16.17,20.31,1.0,A,0.1876,fixed,0.9000,0.3,geometric,3
2,0.9,42,12,1.9433,24.36,27.68,1.0,A,0.2476,fixed,0.9000,0.3,geometric,3
2,0.9,42,13,1.8169,29.84,31.26,1.0,A,0.2720,fixed,0.9000,0.3,geometric,3
2,0.9,42,14,1.6984,35.90,42.09,1.0,A,0.2509,fixed,0.9000,0.3,geometric,3
2,0.9,42,15,1.5973,40.45,36.90,1.0,A,0.2771,fixed,0.9000,0.3,geometric,3
2,0.9,42,16,1.4888,45.01,39.84,1.0,A,0.2459,fixed,0.9000,0.3,geometric,3
2,0.9,42,17,1.3888,49.26,47.67,1.0,A,0.2571,fixed,0.9000,0.3,geometric,3
2,0.9,42,18,1.2953,53.24,47.59,1.0,A,0.2294,fixed,0.9000,0.3,geometric,3
2,0.9,42,19,1.1788,57.80,53.15,1.0,A,0.1957,fixed,0.9000,0.3,geometric,3
2,0.9,42,20,1.1455,59.03,58.25,1.0,A,0.2105,fixed,0.9000,0.3,geometric,3
2,0.9,42,21,1.0671,62.18,61.05,1.0,A,0.1938,fixed,0.9000,0.3,geometric,3
2,0.9,42,22,0.9797,65.57,59.89,1.0,A,0.1716,fixed,0.9000,0.3,geometric,3
2,0.9,42,23,0.9390,67.08,67.29,1.0,A,0.1682,fixed,0.9000,0.3,geometric,3
2,0.9,42,24,0.9209,67.77,68.07,1.0,A,0.1784,fixed,0.9000,0.3,geometric,3
2,0.9,42,25,0.8715,69.48,67.97,1.0,A,0.1718,fixed,0.9000,0.3,geometric,3
2,0.9,42,26,0.8240,71.33,72.20,1.0,A,0.1442,fixed,0.9000,0.3,geometric,3
2,0.9,42,27,0.7892,72.60,62.61,1.0,A,0.1422,fixed,0.9000,0.3,geometric,3
2,0.9,42,28,0.7665,73.41,49.80,1.0,A,0.1308,fixed,0.9000,0.3,geometric,3
2,0.9,42,29,0.7539,73.76,70.91,1.0,A,0.1394,fixed,0.9000,0.3,geometric,3
2,0.9,42,30,0.7074,75.66,72.54,1.0,A,0.1221,fixed,0.9000,0.3,geometric,3
2,0.9,42,31,0.5715,80.35,80.80,1.0,A,0.0189,fixed,0.9000,0.3,geometric,3
2,0.9,42,32,0.5385,81.41,81.38,1.0,A,0.0103,fixed,0.9000,0.3,geometric,3
2,0.9,42,33,0.5204,82.02,81.71,1.0,A,0.0133,fixed,0.9000,0.3,geometric,3
2,0.9,42,34,0.5091,82.41,81.84,1.0,A,0.0126,fixed,0.9000,0.3,geometric,3
2,0.9,42,35,0.5037,82.38,81.91,1.0,A,0.0092,fixed,0.9000,0.3,geometric,3
2,0.9,42,36,0.4942,82.82,82.09,1.0,A,0.0071,fixed,0.9000,0.3,geometric,3
2,0.9,42,37,0.4869,82.97,81.98,1.0,A,0.0161,fixed,0.9000,0.3,geometric,3
2,0.9,42,38,0.4881,83.04,82.64,1.0,A,0.0128,fixed,0.9000,0.3,geometric,3
2,0.9,42,39,0.4728,83.68,82.28,1.0,A,0.0112,fixed,0.9000,0.3,geometric,3
2,0.9,42,40,0.4713,83.72,82.75,1.0,A,0.0102,fixed,0.9000,0.3,geometric,3
2,0.9,42,41,0.4551,84.20,83.00,1.0,A,0.0008,fixed,0.9000,0.3,geometric,3
2,0.9,42,42,0.4528,84.26,83.16,1.0,A,0.0013,fixed,0.9000,0.3,geometric,3
2,0.9,42,43,0.4487,84.38,83.11,1.0,A,-0.0015,fixed,0.9000,0.3,geometric,3
2,0.9,42,44,0.4472,84.47,83.50,1.0,A,-0.0011,fixed,0.9000,0.3,geometric,3
2,0.9,42,45,0.4495,84.54,83.13,1.0,A,0.0018,fixed,0.9000,0.3,geometric,3
2,0.9,42,46,0.4451,84.61,83.10,1.0,A,0.0040,fixed,0.9000,0.3,geometric,3
2,0.9,42,47,0.4476,84.47,83.19,1.0,A,0.0008,fixed,0.9000,0.3,geometric,3
2,0.9,42,48,0.4424,84.76,83.37,1.0,A,-0.0034,fixed,0.9000,0.3,geometric,3
2,0.9,42,49,0.4446,84.57,83.15,1.0,A,0.0028,fixed,0.9000,0.3,geometric,3
2,0.9,42,50,0.4412,84.85,83.36,1.0,A,-0.0031,fixed,0.9000,0.3,geometric,3
