tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle
5,-0.5,123,1,2.2377,24.42,33.44,1.0,F,0.0826
5,-0.5,123,2,1.7341,34.48,39.25,1.0,F,0.0550
5,-0.5,123,3,1.5757,41.16,39.28,1.0,F,0.0549
5,-0.5,123,4,1.4421,46.47,52.94,1.0,F,0.0532
5,-0.5,123,5,1.3154,51.82,55.22,1.0,F,0.0486
5,-0.5,123,6,1.2211,55.25,57.21,1.0,F,0.0514
5,-0.5,123,7,1.1257,59.08,61.09,1.0,F,0.0504
5,-0.5,123,8,1.0537,61.97,60.21,1.0,F,0.0457
5,-0.5,123,9,0.9692,65.31,66.65,1.0,F,0.0422
5,-0.5,123,10,0.9141,67.15,66.69,1.0,F,0.0386
5,-0.5,123,11,0.8566,69.36,67.93,1.0,F,0.0427
5,-0.5,123,12,0.8022,71.60,68.75,1.0,F,0.0401
5,-0.5,123,13,0.7602,73.19,71.45,1.0,F,0.0351
5,-0.5,123,14,0.7358,73.98,71.67,1.0,F,0.0324
5,-0.5,123,15,0.6968,75.47,72.09,1.0,F,0.0402
5,-0.5,123,16,0.6673,76.47,75.54,1.0,F,0.0323
5,-0.5,123,17,0.6406,77.55,74.24,1.0,F,0.0304
5,-0.5,123,18,0.6166,78.59,75.67,1.0,F,0.0304
5,-0.5,123,19,0.6004,79.21,75.08,1.0,F,0.0306
5,-0.5,123,20,0.5832,79.55,74.14,1.0,F,0.0303
5,-0.5,123,21,0.5613,80.35,76.44,1.0,F,0.0245
5,-0.5,123,22,0.5418,81.12,76.07,1.0,F,0.0257
5,-0.5,123,23,0.5341,81.43,76.09,1.0,F,0.0311
5,-0.5,123,24,0.5192,81.87,79.96,1.0,F,0.0294
5,-0.5,123,25,0.5082,82.38,76.38,1.0,F,0.0237
5,-0.5,123,26,0.4880,83.06,77.62,1.0,F,0.0213
5,-0.5,123,27,0.4834,82.93,80.19,1.0,F,0.0243
5,-0.5,123,28,0.4651,83.90,82.09,1.0,F,0.0269
5,-0.5,123,29,0.4593,84.17,81.86,1.0,F,0.0299
5,-0.5,123,30,0.4598,83.80,82.24,1.0,F,0.0272
5,-0.5,123,31,0.3865,86.70,84.89,1.0,F,0.0087
5,-0.5,123,32,0.3736,87.22,84.91,1.0,F,0.0011
5,-0.5,123,33,0.3711,87.24,85.26,1.0,F,0.0047
5,-0.5,123,34,0.3652,87.56,84.94,1.0,F,0.0006
5,-0.5,123,35,0.3600,87.67,85.07,1.0,F,-0.0012
5,-0.5,123,36,0.3617,87.45,85.33,1.0,F,0.0047
5,-0.5,123,37,0.3583,87.76,85.25,1.0,F,0.0001
5,-0.5,123,38,0.3580,87.81,85.34,1.0,F,0.0060
5,-0.5,123,39,0.3559,87.67,85.28,1.0,F,0.0042
5,-0.5,123,40,0.3517,87.81,85.24,1.0,F,-0.0005
5,-0.5,123,41,0.3490,87.89,85.25,1.0,F,0.0015
5,-0.5,123,42,0.3473,88.00,85.34,1.0,F,-0.0012
5,-0.5,123,43,0.3452,88.28,85.34,1.0,F,0.0051
5,-0.5,123,44,0.3479,88.02,85.46,1.0,F,-0.0033
5,-0.5,123,45,0.3442,88.20,85.43,1.0,F,0.0016
5,-0.5,123,46,0.3455,88.13,85.48,1.0,F,-0.0018
5,-0.5,123,47,0.3437,88.23,85.36,1.0,F,-0.0021
5,-0.5,123,48,0.3476,88.23,85.35,1.0,F,-0.0001
5,-0.5,123,49,0.3480,88.00,85.42,1.0,F,-0.0023
5,-0.5,123,50,0.3461,88.17,85.34,1.0,F,0.0001
