tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle
0,0.7,456,1,1.5356,44.06,57.86,1.0,E,
0,0.7,456,2,1.0595,61.94,57.15,1.0,E,
0,0.7,456,3,0.8675,69.22,69.49,1.0,E,
0,0.7,456,4,0.7504,73.67,67.27,1.0,E,
0,0.7,456,5,0.6762,76.40,75.26,1.0,E,
0,0.7,456,6,0.6203,78.30,73.29,1.0,E,
0,0.7,456,7,0.5760,79.82,78.26,1.0,E,
0,0.7,456,8,0.5465,80.96,76.33,1.0,E,
0,0.7,456,9,0.5155,82.06,73.36,1.0,E,
0,0.7,456,10,0.4907,82.98,75.71,1.0,E,
0,0.7,456,11,0.4701,83.66,79.66,1.0,E,
0,0.7,456,12,0.4495,84.54,82.32,1.0,E,
0,0.7,456,13,0.4357,84.89,78.93,1.0,E,
0,0.7,456,14,0.4186,85.50,81.37,1.0,E,
0,0.7,456,15,0.4099,85.94,84.18,1.0,E,
0,0.7,456,16,0.3957,86.31,80.29,1.0,E,
0,0.7,456,17,0.3801,86.77,79.28,1.0,E,
0,0.7,456,18,0.3717,87.13,84.11,1.0,E,
0,0.7,456,19,0.3596,87.58,82.09,1.0,E,
0,0.7,456,20,0.3556,87.63,83.97,1.0,E,
0,0.7,456,21,0.3430,88.18,83.20,1.0,E,
0,0.7,456,22,0.3357,88.33,82.50,1.0,E,
0,0.7,456,23,0.3292,88.58,83.06,1.0,E,
0,0.7,456,24,0.3173,88.89,80.24,1.0,E,
0,0.7,456,25,0.3153,89.04,83.41,1.0,E,
0,0.7,456,26,0.3082,89.32,84.99,1.0,E,
0,0.7,456,27,0.3046,89.28,82.61,1.0,E,
0,0.7,456,28,0.2953,89.64,84.61,1.0,E,
0,0.7,456,29,0.2949,89.66,81.20,1.0,E,
0,0.7,456,30,0.2833,90.00,84.42,1.0,E,
0,0.7,456,31,0.2145,92.63,88.59,1.0,E,
0,0.7,456,32,0.1958,93.23,88.90,1.0,E,
0,0.7,456,33,0.1865,93.64,88.89,1.0,E,
0,0.7,456,34,0.1802,93.84,89.04,1.0,E,
0,0.7,456,35,0.1743,94.05,89.16,1.0,E,
0,0.7,456,36,0.1689,94.28,88.96,1.0,E,
0,0.7,456,37,0.1684,94.23,88.95,1.0,E,
0,0.7,456,38,0.1652,94.31,88.90,1.0,E,
0,0.7,456,39,0.1599,94.52,89.13,1.0,E,
0,0.7,456,40,0.1600,94.57,88.83,1.0,E,
0,0.7,456,41,0.1548,94.76,89.01,1.0,E,
0,0.7,456,42,0.1524,94.82,89.03,1.0,E,
0,0.7,456,43,0.1494,94.96,89.11,1.0,E,
0,0.7,456,44,0.1481,94.88,89.15,1.0,E,
0,0.7,456,45,0.1485,94.92,89.23,1.0,E,
0,0.7,456,46,0.1496,94.92,89.13,1.0,E,
0,0.7,456,47,0.1477,94.99,89.25,1.0,E,
0,0.7,456,48,0.1494,94.88,89.23,1.0,E,
0,0.7,456,49,0.1475,95.06,89.29,1.0,E,
0,0.7,456,50,0.1491,94.92,89.21,1.0,E,
