tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle
0,0.6,456,1,1.5421,43.80,41.90,1.0,E,
0,0.6,456,2,1.0979,60.54,60.38,1.0,E,
0,0.6,456,3,0.8957,68.16,64.24,1.0,E,
0,0.6,456,4,0.7763,72.49,67.15,1.0,E,
0,0.6,456,5,0.6973,75.52,72.08,1.0,E,
0,0.6,456,6,0.6418,77.70,71.45,1.0,E,
0,0.6,456,7,0.5953,79.40,71.54,1.0,E,
0,0.6,456,8,0.5600,80.58,74.72,1.0,E,
0,0.6,456,9,0.5326,81.55,74.82,1.0,E,
0,0.6,456,10,0.5045,82.35,76.16,1.0,E,
0,0.6,456,11,0.4856,83.12,77.56,1.0,E,
0,0.6,456,12,0.4626,83.97,79.67,1.0,E,
0,0.6,456,13,0.4473,84.45,74.88,1.0,E,
0,0.6,456,14,0.4270,85.07,79.08,1.0,E,
0,0.6,456,15,0.4198,85.42,78.78,1.0,E,
0,0.6,456,16,0.4052,85.89,81.33,1.0,E,
0,0.6,456,17,0.3914,86.58,79.36,1.0,E,
0,0.6,456,18,0.3782,86.84,82.80,1.0,E,
0,0.6,456,19,0.3668,87.31,82.64,1.0,E,
0,0.6,456,20,0.3613,87.55,83.40,1.0,E,
0,0.6,456,21,0.3477,87.97,80.24,1.0,E,
0,0.6,456,22,0.3393,88.25,80.65,1.0,E,
0,0.6,456,23,0.3342,88.29,83.96,1.0,E,
0,0.6,456,24,0.3218,88.79,80.73,1.0,E,
0,0.6,456,25,0.3183,89.01,79.83,1.0,E,
0,0.6,456,26,0.3116,89.10,84.56,1.0,E,
0,0.6,456,27,0.3056,89.27,77.99,1.0,E,
0,0.6,456,28,0.2967,89.70,82.49,1.0,E,
0,0.6,456,29,0.2961,89.77,84.61,1.0,E,
0,0.6,456,30,0.2852,90.04,84.66,1.0,E,
0,0.6,456,31,0.2158,92.61,88.33,1.0,E,
0,0.6,456,32,0.2014,93.13,88.71,1.0,E,
0,0.6,456,33,0.1940,93.39,88.68,1.0,E,
0,0.6,456,34,0.1855,93.74,88.82,1.0,E,
0,0.6,456,35,0.1819,93.76,88.67,1.0,E,
0,0.6,456,36,0.1770,93.96,88.76,1.0,E,
0,0.6,456,37,0.1755,93.87,88.82,1.0,E,
0,0.6,456,38,0.1724,94.10,88.62,1.0,E,
0,0.6,456,39,0.1712,94.12,88.80,1.0,E,
0,0.6,456,40,0.1698,94.23,88.53,1.0,E,
0,0.6,456,41,0.1633,94.50,88.94,1.0,E,
0,0.6,456,42,0.1604,94.50,88.94,1.0,E,
0,0.6,456,43,0.1594,94.44,89.00,1.0,E,
0,0.6,456,44,0.1584,94.72,88.94,1.0,E,
0,0.6,456,45,0.1584,94.68,89.02,1.0,E,
0,0.6,456,46,0.1582,94.69,89.02,1.0,E,
0,0.6,456,47,0.1569,94.69,88.98,1.0,E,
0,0.6,456,48,0.1584,94.64,89.04,1.0,E,
0,0.6,456,49,0.1579,94.73,88.94,1.0,E,
0,0.6,456,50,0.1558,94.67,88.98,1.0,E,
