tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied
10,0.0,123,1,3.2254,11.40,11.49,1.0,G,0.0591,at_bound,0.0000
10,0.0,123,2,2.2845,13.57,15.15,1.0,G,0.0572,at_bound,0.0000
10,0.0,123,3,2.1791,17.89,20.93,1.0,G,0.0601,at_bound,0.0000
10,0.0,123,4,2.0022,23.03,25.41,1.0,G,0.0405,at_bound,0.0000
10,0.0,123,5,1.9110,27.23,27.84,1.0,G,0.0652,at_bound,0.0000
10,0.0,123,6,1.8099,30.91,32.58,1.0,G,0.0558,at_bound,0.0000
10,0.0,123,7,1.7239,34.83,38.81,1.0,G,0.0509,at_bound,0.0000
10,0.0,123,8,1.6383,38.15,38.11,1.0,G,0.0433,at_bound,0.0000
10,0.0,123,9,1.5718,41.31,37.37,1.0,G,0.0459,at_bound,0.0000
10,0.0,123,10,1.4889,44.67,41.78,1.0,G,0.0398,at_bound,0.0000
10,0.0,123,11,1.4115,48.10,44.59,1.0,G,0.0361,at_bound,0.0000
10,0.0,123,12,1.3522,50.65,52.27,1.0,G,0.0342,at_bound,0.0000
10,0.0,123,13,1.2787,53.08,52.31,1.0,G,0.0251,at_bound,0.0000
10,0.0,123,14,1.2072,56.22,57.57,1.0,G,0.0309,at_bound,0.0000
10,0.0,123,15,1.1458,58.62,55.95,1.0,G,0.0244,at_bound,0.0000
10,0.0,123,16,1.0854,60.58,55.64,1.0,G,0.0258,at_bound,0.0000
10,0.0,123,17,1.0329,62.97,59.72,1.0,G,0.0272,at_bound,0.0000
10,0.0,123,18,0.9671,65.56,64.89,1.0,G,0.0201,at_bound,0.0000
10,0.0,123,19,0.9421,66.25,69.80,1.0,G,0.0247,at_bound,0.0000
10,0.0,123,20,0.8903,68.67,65.74,1.0,G,0.0205,at_bound,0.0000
10,0.0,123,21,0.8493,69.93,67.30,1.0,G,0.0216,at_bound,0.0000
10,0.0,123,22,0.8060,71.55,66.16,1.0,G,0.0210,at_bound,0.0000
10,0.0,123,23,0.7793,72.45,70.01,1.0,G,0.0205,at_bound,0.0000
10,0.0,123,24,0.7437,74.05,66.42,1.0,G,0.0204,at_bound,0.0000
10,0.0,123,25,0.7291,74.46,70.57,1.0,G,0.0188,at_bound,0.0000
10,0.0,123,26,0.6887,75.72,69.04,1.0,G,0.0191,at_bound,0.0000
10,0.0,123,27,0.6824,76.06,72.69,1.0,G,0.0195,at_bound,0.0000
10,0.0,123,28,0.6615,76.83,74.93,1.0,G,0.0241,at_bound,0.0000
10,0.0,123,29,0.6355,77.78,72.03,1.0,G,0.0213,at_bound,0.0000
10,0.0,123,30,0.6107,78.88,74.40,1.0,G,0.0153,at_bound,0.0000
10,0.0,123,31,0.5290,81.64,80.90,1.0,G,0.0085,at_bound,0.6838
10,0.0,123,32,0.5126,82.26,80.96,1.0,G,0.0044,at_bound,0.6838
10,0.0,123,33,0.5033,82.59,81.37,1.0,G,0.0071,at_bound,0.6838
10,0.0,123,34,0.4952,82.72,81.42,1.0,G,0.0075,at_bound,0.6838
10,0.0,123,35,0.4881,83.07,81.38,1.0,G,0.0062,at_bound,0.6838
10,0.0,123,36,0.4821,83.18,81.62,1.0,G,0.0083,at_bound,0.6838
10,0.0,123,37,0.4726,83.59,81.26,1.0,G,0.0055,at_bound,0.6838
10,0.0,123,38,0.4719,83.60,81.95,1.0,G,0.0084,at_bound,0.6838
10,0.0,123,39,0.4667,83.76,81.77,1.0,G,0.0060,at_bound,0.6838
10,0.0,123,40,0.4590,84.14,81.87,1.0,G,0.0096,at_bound,0.6838
10,0.0,123,41,0.4422,84.73,82.20,1.0,G,0.0064,at_bound,0.9000
10,0.0,123,42,0.4391,84.69,82.46,1.0,G,0.0032,at_bound,0.9000
10,0.0,123,43,0.4344,84.94,82.54,1.0,G,-0.0005,at_bound,0.9000
10,0.0,123,44,0.4349,84.88,82.50,1.0,G,0.0031,at_bound,0.9000
10,0.0,123,45,0.4287,85.25,82.44,1.0,G,0.0030,at_bound,0.9000
10,0.0,123,46,0.4278,85.23,82.67,1.0,G,0.0034,at_bound,0.9000
10,0.0,123,47,0.4225,85.42,82.75,1.0,G,0.0021,at_bound,0.9000
10,0.0,123,48,0.4279,85.28,82.69,1.0,G,0.0040,at_bound,0.9000
10,0.0,123,49,0.4263,85.17,82.58,1.0,G,0.0004,at_bound,0.9000
10,0.0,123,50,0.4196,85.40,82.66,1.0,G,0.0037,at_bound,0.9000
