tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle
0,0.6,123,1,1.5586,42.31,48.55,1.0,E,
0,0.6,123,2,1.0998,60.41,59.36,1.0,E,
0,0.6,123,3,0.9023,67.80,68.75,1.0,E,
0,0.6,123,4,0.7839,72.25,71.95,1.0,E,
0,0.6,123,5,0.7018,75.27,72.97,1.0,E,
0,0.6,123,6,0.6477,77.40,75.13,1.0,E,
0,0.6,123,7,0.5982,79.21,73.23,1.0,E,
0,0.6,123,8,0.5658,80.46,72.96,1.0,E,
0,0.6,123,9,0.5333,81.48,73.97,1.0,E,
0,0.6,123,10,0.5077,82.35,79.03,1.0,E,
0,0.6,123,11,0.4812,83.21,79.52,1.0,E,
0,0.6,123,12,0.4639,84.05,75.76,1.0,E,
0,0.6,123,13,0.4486,84.58,79.92,1.0,E,
0,0.6,123,14,0.4296,85.10,80.51,1.0,E,
0,0.6,123,15,0.4184,85.37,79.64,1.0,E,
0,0.6,123,16,0.4016,86.13,79.84,1.0,E,
0,0.6,123,17,0.3935,86.19,81.46,1.0,E,
0,0.6,123,18,0.3778,86.78,82.81,1.0,E,
0,0.6,123,19,0.3678,87.23,83.95,1.0,E,
0,0.6,123,20,0.3601,87.53,83.61,1.0,E,
0,0.6,123,21,0.3494,87.73,81.48,1.0,E,
0,0.6,123,22,0.3415,88.11,83.53,1.0,E,
0,0.6,123,23,0.3338,88.44,84.37,1.0,E,
0,0.6,123,24,0.3227,88.68,81.69,1.0,E,
0,0.6,123,25,0.3175,88.95,84.38,1.0,E,
0,0.6,123,26,0.3111,89.03,82.60,1.0,E,
0,0.6,123,27,0.3009,89.55,83.87,1.0,E,
0,0.6,123,28,0.2972,89.59,84.35,1.0,E,
0,0.6,123,29,0.2886,89.91,85.57,1.0,E,
0,0.6,123,30,0.2883,89.95,83.22,1.0,E,
0,0.6,123,31,0.2219,92.35,88.34,1.0,E,
0,0.6,123,32,0.2016,93.02,88.42,1.0,E,
0,0.6,123,33,0.1927,93.35,88.48,1.0,E,
0,0.6,123,34,0.1866,93.75,88.55,1.0,E,
0,0.6,123,35,0.1808,93.84,88.45,1.0,E,
0,0.6,123,36,0.1808,93.73,88.72,1.0,E,
0,0.6,123,37,0.1761,93.92,88.39,1.0,E,
0,0.6,123,38,0.1730,94.10,88.68,1.0,E,
0,0.6,123,39,0.1721,94.10,88.71,1.0,E,
0,0.6,123,40,0.1694,94.17,88.56,1.0,E,
0,0.6,123,41,0.1627,94.39,88.78,1.0,E,
0,0.6,123,42,0.1616,94.44,88.83,1.0,E,
0,0.6,123,43,0.1586,94.61,88.67,1.0,E,
0,0.6,123,44,0.1586,94.48,88.72,1.0,E,
0,0.6,123,45,0.1580,94.60,88.91,1.0,E,
0,0.6,123,46,0.1576,94.73,88.93,1.0,E,
0,0.6,123,47,0.1580,94.52,88.88,1.0,E,
0,0.6,123,48,0.1579,94.67,88.80,1.0,E,
0,0.6,123,49,0.1614,94.48,88.81,1.0,E,
0,0.6,123,50,0.1571,94.61,88.84,1.0,E,
