tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle
20,-0.1,42,1,4.2890,10.94,11.65,1.0,F,0.0673
20,-0.1,42,2,2.2995,10.83,10.09,1.0,F,0.0421
20,-0.1,42,3,2.2947,11.36,11.06,1.0,F,0.0069
20,-0.1,42,4,2.2908,11.01,12.35,1.0,F,0.0320
20,-0.1,42,5,2.2770,12.29,13.18,1.0,F,0.0460
20,-0.1,42,6,2.1989,16.51,17.11,1.0,F,0.0703
20,-0.1,42,7,2.1276,17.54,19.26,1.0,F,0.0297
20,-0.1,42,8,2.0834,18.60,18.94,1.0,F,0.0141
20,-0.1,42,9,2.0698,18.82,18.24,1.0,F,0.0428
20,-0.1,42,10,2.0548,19.23,20.66,1.0,F,0.0467
20,-0.1,42,11,2.0059,20.71,18.22,1.0,F,0.0143
20,-0.1,42,12,1.9928,20.34,19.94,1.0,F,0.0250
20,-0.1,42,13,2.0083,19.91,20.93,1.0,F,0.0381
20,-0.1,42,14,1.9694,20.74,23.57,1.0,F,0.0414
20,-0.1,42,15,1.9476,21.52,19.69,1.0,F,0.0209
20,-0.1,42,16,1.9693,21.60,21.71,1.0,F,0.0451
20,-0.1,42,17,1.9458,21.67,24.07,1.0,F,0.0316
20,-0.1,42,18,1.9138,23.54,20.00,1.0,F,0.0156
20,-0.1,42,19,1.9468,23.26,27.69,1.0,F,0.0552
20,-0.1,42,20,1.8446,27.73,26.23,1.0,F,0.0218
20,-0.1,42,21,1.8132,29.90,29.81,1.0,F,0.0238
20,-0.1,42,22,1.7578,31.41,29.80,1.0,F,0.0374
20,-0.1,42,23,1.7121,33.41,31.98,1.0,F,0.0204
20,-0.1,42,24,1.7001,34.61,36.94,1.0,F,0.0260
20,-0.1,42,25,1.6250,37.52,29.51,1.0,F,0.0096
20,-0.1,42,26,1.6264,38.05,37.51,1.0,F,0.0235
20,-0.1,42,27,1.6019,38.74,34.92,1.0,F,0.0222
20,-0.1,42,28,1.5390,41.62,37.37,1.0,F,0.0223
20,-0.1,42,29,1.5100,43.03,42.22,1.0,F,0.0126
20,-0.1,42,30,1.5203,42.45,38.35,1.0,F,0.0187
20,-0.1,42,31,1.3842,48.67,50.67,1.0,F,0.0853
20,-0.1,42,32,1.3404,50.78,51.39,1.0,F,0.0163
20,-0.1,42,33,1.3287,51.53,52.08,1.0,F,0.0083
20,-0.1,42,34,1.3182,52.20,52.72,1.0,F,0.0180
20,-0.1,42,35,1.3077,52.36,53.01,1.0,F,0.0104
20,-0.1,42,36,1.3009,52.26,53.49,1.0,F,0.0009
20,-0.1,42,37,1.2890,53.03,53.91,1.0,F,0.0062
20,-0.1,42,38,1.2782,53.47,54.42,1.0,F,0.0112
20,-0.1,42,39,1.2684,53.82,54.60,1.0,F,0.0131
20,-0.1,42,40,1.2659,54.19,55.14,1.0,F,-0.0028
20,-0.1,42,41,1.2580,54.39,54.91,1.0,F,-0.0054
20,-0.1,42,42,1.2583,54.33,54.88,1.0,F,0.0061
20,-0.1,42,43,1.2550,54.44,55.02,1.0,F,0.0038
20,-0.1,42,44,1.2531,54.51,55.06,1.0,F,0.0102
20,-0.1,42,45,1.2546,54.42,55.31,1.0,F,-0.0029
20,-0.1,42,46,1.2519,54.57,55.19,1.0,F,0.0101
20,-0.1,42,47,1.2510,54.62,55.25,1.0,F,0.0081
20,-0.1,42,48,1.2553,54.42,55.48,1.0,F,0.0019
20,-0.1,42,49,1.2512,54.56,55.37,1.0,F,-0.0046
20,-0.1,42,50,1.2487,54.73,55.27,1.0,F,0.0049
