tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle
20,-0.9,456,1,4.0850,11.34,17.62,1.0,F,0.0443
20,-0.9,456,2,2.1877,18.74,20.14,1.0,F,0.0860
20,-0.9,456,3,2.0706,21.06,23.88,1.0,F,0.0758
20,-0.9,456,4,2.0052,23.44,24.52,1.0,F,0.0270
20,-0.9,456,5,1.9668,25.27,25.70,1.0,F,0.0280
20,-0.9,456,6,1.8900,27.55,27.86,1.0,F,0.0287
20,-0.9,456,7,1.8355,30.08,32.18,1.0,F,0.0287
20,-0.9,456,8,1.7652,32.55,31.25,1.0,F,0.0234
20,-0.9,456,9,1.7275,33.76,36.07,1.0,F,0.0188
20,-0.9,456,10,1.6961,35.60,33.69,1.0,F,0.0151
20,-0.9,456,11,1.6547,36.87,39.09,1.0,F,0.0267
20,-0.9,456,12,1.6145,38.82,36.48,1.0,F,0.0208
20,-0.9,456,13,1.6013,39.38,41.23,1.0,F,0.0290
20,-0.9,456,14,1.5433,41.69,42.54,1.0,F,0.0161
20,-0.9,456,15,1.5018,43.58,40.50,1.0,F,0.0080
20,-0.9,456,16,1.5032,43.48,46.34,1.0,F,0.0222
20,-0.9,456,17,1.4394,45.80,46.83,1.0,F,0.0236
20,-0.9,456,18,1.4048,47.46,49.34,1.0,F,0.0127
20,-0.9,456,19,1.3805,48.89,42.84,1.0,F,0.0130
20,-0.9,456,20,1.3168,51.63,45.02,1.0,F,0.0184
20,-0.9,456,21,1.2809,52.82,49.50,1.0,F,0.0190
20,-0.9,456,22,1.2523,53.80,54.14,1.0,F,0.0205
20,-0.9,456,23,1.2054,55.68,59.43,1.0,F,0.0168
20,-0.9,456,24,1.1485,58.14,50.89,1.0,F,0.0136
20,-0.9,456,25,1.1326,58.66,46.97,1.0,F,0.0103
20,-0.9,456,26,1.1021,59.83,62.98,1.0,F,0.0199
20,-0.9,456,27,1.0840,60.36,55.19,1.0,F,0.0201
20,-0.9,456,28,1.0128,63.03,59.72,1.0,F,0.0198
20,-0.9,456,29,1.0115,63.50,59.78,1.0,F,0.0142
20,-0.9,456,30,0.9799,64.86,60.09,1.0,F,0.0139
20,-0.9,456,31,0.8749,68.46,69.93,1.0,F,0.0318
20,-0.9,456,32,0.8437,69.89,70.66,1.0,F,0.0016
20,-0.9,456,33,0.8352,70.14,70.66,1.0,F,0.0027
20,-0.9,456,34,0.8325,70.18,70.85,1.0,F,-0.0002
20,-0.9,456,35,0.8225,70.54,70.74,1.0,F,0.0036
20,-0.9,456,36,0.8164,70.67,71.05,1.0,F,0.0006
20,-0.9,456,37,0.8144,70.74,71.39,1.0,F,0.0002
20,-0.9,456,38,0.8094,70.97,71.61,1.0,F,0.0025
20,-0.9,456,39,0.8033,71.15,71.66,1.0,F,0.0023
20,-0.9,456,40,0.8012,71.27,71.67,1.0,F,0.0055
20,-0.9,456,41,0.7973,71.34,71.88,1.0,F,0.0041
20,-0.9,456,42,0.7992,71.26,72.08,1.0,F,0.0026
20,-0.9,456,43,0.7916,71.70,71.88,1.0,F,-0.0007
20,-0.9,456,44,0.7976,71.37,72.07,1.0,F,-0.0011
20,-0.9,456,45,0.7926,71.66,72.23,1.0,F,-0.0007
20,-0.9,456,46,0.7966,71.44,72.04,1.0,F,0.0000
20,-0.9,456,47,0.7927,71.74,71.86,1.0,F,0.0010
20,-0.9,456,48,0.7951,71.53,71.92,1.0,F,0.0044
20,-0.9,456,49,0.7920,71.68,72.02,1.0,F,0.0015
20,-0.9,456,50,0.7917,71.82,71.87,1.0,F,0.0018
