tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle
10,-0.3,123,1,3.0543,13.68,20.25,1.0,F,0.1085
10,-0.3,123,2,2.0508,22.09,23.43,1.0,F,0.0636
10,-0.3,123,3,1.9712,24.98,27.38,1.0,F,0.0406
10,-0.3,123,4,1.9016,27.61,30.48,1.0,F,0.0420
10,-0.3,123,5,1.8174,30.68,33.46,1.0,F,0.0353
10,-0.3,123,6,1.7167,34.32,35.08,1.0,F,0.0471
10,-0.3,123,7,1.6307,38.49,41.06,1.0,F,0.0388
10,-0.3,123,8,1.5480,41.97,41.51,1.0,F,0.0379
10,-0.3,123,9,1.4688,45.56,43.33,1.0,F,0.0329
10,-0.3,123,10,1.3748,49.17,47.01,1.0,F,0.0294
10,-0.3,123,11,1.2771,53.04,49.37,1.0,F,0.0252
10,-0.3,123,12,1.2199,54.97,56.03,1.0,F,0.0267
10,-0.3,123,13,1.1513,57.98,49.80,1.0,F,0.0292
10,-0.3,123,14,1.0769,60.89,61.46,1.0,F,0.0215
10,-0.3,123,15,1.0205,63.29,61.58,1.0,F,0.0221
10,-0.3,123,16,0.9648,65.48,49.59,1.0,F,0.0236
10,-0.3,123,17,0.9076,67.49,59.05,1.0,F,0.0255
10,-0.3,123,18,0.8585,69.77,65.72,1.0,F,0.0209
10,-0.3,123,19,0.8314,70.72,71.96,1.0,F,0.0188
10,-0.3,123,20,0.7914,72.09,69.37,1.0,F,0.0193
10,-0.3,123,21,0.7567,73.30,70.77,1.0,F,0.0215
10,-0.3,123,22,0.7197,74.80,71.99,1.0,F,0.0188
10,-0.3,123,23,0.7014,75.51,75.67,1.0,F,0.0176
10,-0.3,123,24,0.6763,76.33,75.15,1.0,F,0.0191
10,-0.3,123,25,0.6413,77.42,75.93,1.0,F,0.0151
10,-0.3,123,26,0.6278,78.21,75.08,1.0,F,0.0170
10,-0.3,123,27,0.6069,78.83,77.50,1.0,F,0.0172
10,-0.3,123,28,0.5977,79.35,77.56,1.0,F,0.0208
10,-0.3,123,29,0.5843,79.64,76.49,1.0,F,0.0169
10,-0.3,123,30,0.5557,80.72,77.56,1.0,F,0.0151
10,-0.3,123,31,0.4861,83.38,82.04,1.0,F,0.0112
10,-0.3,123,32,0.4742,83.65,82.36,1.0,F,0.0032
10,-0.3,123,33,0.4670,83.84,82.29,1.0,F,0.0035
10,-0.3,123,34,0.4617,84.05,82.54,1.0,F,0.0020
10,-0.3,123,35,0.4581,84.13,82.68,1.0,F,0.0011
10,-0.3,123,36,0.4535,84.50,82.69,1.0,F,0.0035
10,-0.3,123,37,0.4519,84.36,82.54,1.0,F,0.0014
10,-0.3,123,38,0.4488,84.46,82.72,1.0,F,0.0018
10,-0.3,123,39,0.4455,84.76,82.92,1.0,F,-0.0018
10,-0.3,123,40,0.4445,84.75,82.78,1.0,F,0.0026
10,-0.3,123,41,0.4408,84.80,82.70,1.0,F,-0.0011
10,-0.3,123,42,0.4415,84.84,82.84,1.0,F,0.0026
10,-0.3,123,43,0.4404,84.82,82.89,1.0,F,-0.0007
10,-0.3,123,44,0.4400,84.75,82.95,1.0,F,0.0001
10,-0.3,123,45,0.4355,84.89,82.75,1.0,F,0.0010
10,-0.3,123,46,0.4388,84.85,82.84,1.0,F,0.0003
10,-0.3,123,47,0.4333,85.04,82.87,1.0,F,-0.0035
10,-0.3,123,48,0.4401,84.76,82.78,1.0,F,0.0021
10,-0.3,123,49,0.4417,84.88,82.76,1.0,F,0.0001
10,-0.3,123,50,0.4396,84.83,82.87,1.0,F,0.0018
