tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset
5,0.0,123,1,2.3722,22.53,28.58,1.0,H,0.1022,above_bound,0.0000,0.1
5,0.0,123,2,1.8734,29.49,35.38,1.0,H,0.1390,above_bound,0.3929,0.1
5,0.0,123,3,1.6586,36.96,39.94,1.0,H,0.1183,above_bound,0.3929,0.1
5,0.0,123,4,1.5257,43.17,47.13,1.0,H,0.1106,above_bound,0.3929,0.1
5,0.0,123,5,1.3673,49.59,50.09,1.0,H,0.0955,above_bound,0.3929,0.1
5,0.0,123,6,1.2560,54.06,53.12,1.0,H,0.0995,above_bound,0.3929,0.1
5,0.0,123,7,1.1287,58.92,52.29,1.0,H,0.0732,above_bound,0.3929,0.1
5,0.0,123,8,1.0634,61.74,58.31,1.0,H,0.0710,above_bound,0.3929,0.1
5,0.0,123,9,0.9756,64.97,62.88,1.0,H,0.0615,above_bound,0.3929,0.1
5,0.0,123,10,0.9231,67.22,64.06,1.0,H,0.0578,above_bound,0.3929,0.1
5,0.0,123,11,0.8567,69.67,66.77,1.0,H,0.0553,above_bound,0.3929,0.1
5,0.0,123,12,0.8018,71.84,71.20,1.0,H,0.0486,above_bound,0.3929,0.1
5,0.0,123,13,0.7532,73.55,73.02,1.0,H,0.0495,above_bound,0.3929,0.1
5,0.0,123,14,0.7130,75.04,69.20,1.0,H,0.0442,above_bound,0.3929,0.1
5,0.0,123,15,0.6824,75.97,75.37,1.0,H,0.0478,above_bound,0.3929,0.1
5,0.0,123,16,0.6496,77.20,72.32,1.0,H,0.0422,above_bound,0.3929,0.1
5,0.0,123,17,0.6115,78.83,70.54,1.0,H,0.0373,above_bound,0.3929,0.1
5,0.0,123,18,0.5880,79.52,72.32,1.0,H,0.0338,above_bound,0.3929,0.1
5,0.0,123,19,0.5702,80.13,77.34,1.0,H,0.0367,above_bound,0.3929,0.1
5,0.0,123,20,0.5543,80.78,79.46,1.0,H,0.0392,above_bound,0.3929,0.1
5,0.0,123,21,0.5283,81.75,78.05,1.0,H,0.0323,above_bound,0.3929,0.1
5,0.0,123,22,0.5109,82.28,79.25,1.0,H,0.0342,above_bound,0.3929,0.1
5,0.0,123,23,0.4924,82.99,77.17,1.0,H,0.0304,above_bound,0.3929,0.1
5,0.0,123,24,0.4924,82.80,78.06,1.0,H,0.0325,above_bound,0.3929,0.1
5,0.0,123,25,0.4681,83.79,79.29,1.0,H,0.0292,above_bound,0.3929,0.1
5,0.0,123,26,0.4556,84.18,79.69,1.0,H,0.0277,above_bound,0.3929,0.1
5,0.0,123,27,0.4475,84.34,80.18,1.0,H,0.0281,above_bound,0.3929,0.1
5,0.0,123,28,0.4264,85.20,81.32,1.0,H,0.0263,above_bound,0.3929,0.1
5,0.0,123,29,0.4211,85.39,77.95,1.0,H,0.0318,above_bound,0.3929,0.1
5,0.0,123,30,0.4142,85.62,82.82,1.0,H,0.0255,above_bound,0.3929,0.1
5,0.0,123,31,0.3425,88.22,85.10,1.0,H,0.0162,above_bound,0.8764,0.1
5,0.0,123,32,0.3270,88.68,85.17,1.0,H,0.0161,above_bound,0.8764,0.1
5,0.0,123,33,0.3246,88.78,85.48,1.0,H,0.0176,above_bound,0.8764,0.1
5,0.0,123,34,0.3167,88.92,85.87,1.0,H,0.0166,above_bound,0.8764,0.1
5,0.0,123,35,0.3142,89.15,84.57,1.0,H,0.0163,above_bound,0.8764,0.1
5,0.0,123,36,0.3091,89.19,85.84,1.0,H,0.0177,above_bound,0.8764,0.1
5,0.0,123,37,0.3023,89.57,84.74,1.0,H,0.0169,above_bound,0.8764,0.1
5,0.0,123,38,0.2995,89.64,85.13,1.0,H,0.0211,above_bound,0.8764,0.1
5,0.0,123,39,0.2949,89.75,86.03,1.0,H,0.0188,above_bound,0.8764,0.1
5,0.0,123,40,0.2890,89.90,85.93,1.0,H,0.0190,above_bound,0.8764,0.1
5,0.0,123,41,0.2527,91.37,86.95,1.0,H,0.0050,above_bound,0.9500,0.1
5,0.0,123,42,0.2440,91.72,87.14,1.0,H,0.0054,above_bound,0.9500,0.1
5,0.0,123,43,0.2371,91.77,87.26,1.0,H,0.0050,above_bound,0.9500,0.1
5,0.0,123,44,0.2354,91.78,87.43,1.0,H,-0.0008,above_bound,0.9500,0.1
5,0.0,123,45,0.2319,91.97,87.19,1.0,H,0.0048,above_bound,0.9500,0.1
5,0.0,123,46,0.2330,91.92,87.59,1.0,H,0.0015,above_bound,0.9500,0.1
5,0.0,123,47,0.2279,92.17,87.35,1.0,H,0.0010,above_bound,0.9500,0.1
5,0.0,123,48,0.2297,92.07,87.65,1.0,H,0.0026,above_bound,0.9500,0.1
5,0.0,123,49,0.2269,92.09,87.54,1.0,H,0.0036,above_bound,0.9500,0.1
5,0.0,123,50,0.2254,92.13,87.52,1.0,H,0.0009,above_bound,0.9500,0.1
