tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle
5,0.0,42,1,2.1785,25.03,36.04,0.447214,C,0.1083
5,0.0,42,2,1.6987,35.70,41.45,0.447214,C,0.0769
5,0.0,42,3,1.5587,41.33,41.41,0.447214,C,0.0746
5,0.0,42,4,1.4507,46.23,49.34,0.447214,C,0.0732
5,0.0,42,5,1.3320,50.81,53.04,0.447214,C,0.0601
5,0.0,42,6,1.2523,54.33,55.80,0.447214,C,0.0691
5,0.0,42,7,1.1641,57.71,60.47,0.447214,C,0.0649
5,0.0,42,8,1.0835,60.67,57.77,0.447214,C,0.0560
5,0.0,42,9,1.0114,63.68,62.91,0.447214,C,0.0526
5,0.0,42,10,0.9674,65.18,61.04,0.447214,C,0.0502
5,0.0,42,11,0.9074,67.56,62.98,0.447214,C,0.0470
5,0.0,42,12,0.8643,69.18,67.45,0.447214,C,0.0446
5,0.0,42,13,0.8240,70.75,66.76,0.447214,C,0.0410
5,0.0,42,14,0.7973,71.76,69.80,0.447214,C,0.0412
5,0.0,42,15,0.7577,73.08,69.92,0.447214,C,0.0373
5,0.0,42,16,0.7307,74.27,72.32,0.447214,C,0.0438
5,0.0,42,17,0.7124,74.95,74.32,0.447214,C,0.0372
5,0.0,42,18,0.6851,75.78,75.29,0.447214,C,0.0389
5,0.0,42,19,0.6683,76.35,76.39,0.447214,C,0.0352
5,0.0,42,20,0.6427,77.62,75.32,0.447214,C,0.0398
5,0.0,42,21,0.6237,78.05,77.72,0.447214,C,0.0383
5,0.0,42,22,0.6119,78.51,76.29,0.447214,C,0.0373
5,0.0,42,23,0.5990,79.14,75.90,0.447214,C,0.0334
5,0.0,42,24,0.5804,79.80,77.60,0.447214,C,0.0331
5,0.0,42,25,0.5784,79.65,79.13,0.447214,C,0.0386
5,0.0,42,26,0.5576,80.40,78.89,0.447214,C,0.0320
5,0.0,42,27,0.5467,80.78,79.97,0.447214,C,0.0321
5,0.0,42,28,0.5335,81.37,79.02,0.447214,C,0.0301
5,0.0,42,29,0.5193,81.83,79.01,0.447214,C,0.0276
5,0.0,42,30,0.5110,82.05,79.11,0.447214,C,0.0290
5,0.0,42,31,0.4536,84.13,82.73,0.447214,C,0.0092
5,0.0,42,32,0.4405,84.74,82.93,0.447214,C,-0.0018
5,0.0,42,33,0.4377,84.99,83.35,0.447214,C,0.0019
5,0.0,42,34,0.4366,84.96,83.35,0.447214,C,0.0030
5,0.0,42,35,0.4299,85.01,83.19,0.447214,C,0.0018
5,0.0,42,36,0.4284,85.15,83.30,0.447214,C,0.0006
5,0.0,42,37,0.4268,85.29,83.35,0.447214,C,0.0050
5,0.0,42,38,0.4266,85.30,83.27,0.447214,C,0.0061
5,0.0,42,39,0.4232,85.26,83.28,0.447214,C,0.0037
5,0.0,42,40,0.4258,85.29,83.09,0.447214,C,0.0044
5,0.0,42,41,0.4178,85.48,83.35,0.447214,C,0.0060
5,0.0,42,42,0.4190,85.54,83.12,0.447214,C,0.0029
5,0.0,42,43,0.4144,85.62,83.19,0.447214,C,-0.0002
5,0.0,42,44,0.4175,85.69,83.38,0.447214,C,-0.0006
5,0.0,42,45,0.4176,85.56,83.20,0.447214,C,-0.0030
5,0.0,42,46,0.4138,85.64,83.39,0.447214,C,-0.0045
5,0.0,42,47,0.4148,85.63,83.22,0.447214,C,-0.0024
5,0.0,42,48,0.4143,85.66,83.33,0.447214,C,-0.0036
5,0.0,42,49,0.4154,85.56,83.32,0.447214,C,-0.0025
5,0.0,42,50,0.4165,85.48,83.39,0.447214,C,0.0028
