tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle
0,0.4,42,1,1.6176,40.17,47.19,1.0,E,
0,0.4,42,2,1.1854,57.09,57.41,1.0,E,
0,0.4,42,3,0.9847,64.93,54.31,1.0,E,
0,0.4,42,4,0.8537,69.95,65.05,1.0,E,
0,0.4,42,5,0.7688,72.99,68.51,1.0,E,
0,0.4,42,6,0.7030,75.29,73.88,1.0,E,
0,0.4,42,7,0.6533,77.31,75.60,1.0,E,
0,0.4,42,8,0.6108,78.77,72.17,1.0,E,
0,0.4,42,9,0.5791,79.97,74.27,1.0,E,
0,0.4,42,10,0.5495,80.71,75.34,1.0,E,
0,0.4,42,11,0.5294,81.56,79.12,1.0,E,
0,0.4,42,12,0.5061,82.43,78.72,1.0,E,
0,0.4,42,13,0.4866,83.05,74.81,1.0,E,
0,0.4,42,14,0.4734,83.38,77.84,1.0,E,
0,0.4,42,15,0.4568,84.07,80.55,1.0,E,
0,0.4,42,16,0.4374,84.83,77.65,1.0,E,
0,0.4,42,17,0.4243,85.20,76.85,1.0,E,
0,0.4,42,18,0.4177,85.61,82.13,1.0,E,
0,0.4,42,19,0.4057,85.87,80.99,1.0,E,
0,0.4,42,20,0.3927,86.25,81.61,1.0,E,
0,0.4,42,21,0.3870,86.60,82.13,1.0,E,
0,0.4,42,22,0.3745,87.04,77.28,1.0,E,
0,0.4,42,23,0.3647,87.36,83.09,1.0,E,
0,0.4,42,24,0.3547,87.54,80.97,1.0,E,
0,0.4,42,25,0.3456,87.84,79.09,1.0,E,
0,0.4,42,26,0.3380,88.06,81.63,1.0,E,
0,0.4,42,27,0.3322,88.44,80.45,1.0,E,
0,0.4,42,28,0.3225,88.74,82.09,1.0,E,
0,0.4,42,29,0.3167,88.85,82.11,1.0,E,
0,0.4,42,30,0.3094,89.26,82.85,1.0,E,
0,0.4,42,31,0.2486,91.42,87.48,1.0,E,
0,0.4,42,32,0.2309,91.97,87.71,1.0,E,
0,0.4,42,33,0.2227,92.42,87.65,1.0,E,
0,0.4,42,34,0.2216,92.35,87.93,1.0,E,
0,0.4,42,35,0.2158,92.59,87.88,1.0,E,
0,0.4,42,36,0.2079,92.90,87.80,1.0,E,
0,0.4,42,37,0.2086,92.96,87.95,1.0,E,
0,0.4,42,38,0.2088,92.83,87.87,1.0,E,
0,0.4,42,39,0.2058,92.96,87.77,1.0,E,
0,0.4,42,40,0.2001,93.20,87.97,1.0,E,
0,0.4,42,41,0.1932,93.45,87.93,1.0,E,
0,0.4,42,42,0.1949,93.50,87.88,1.0,E,
0,0.4,42,43,0.1936,93.26,87.93,1.0,E,
0,0.4,42,44,0.1924,93.46,88.00,1.0,E,
0,0.4,42,45,0.1942,93.45,88.06,1.0,E,
0,0.4,42,46,0.1904,93.54,87.96,1.0,E,
0,0.4,42,47,0.1929,93.36,87.99,1.0,E,
0,0.4,42,48,0.1885,93.51,88.09,1.0,E,
0,0.4,42,49,0.1910,93.50,88.17,1.0,E,
0,0.4,42,50,0.1883,93.50,87.87,1.0,E,
