tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied
10,0.0,456,1,3.3200,14.34,15.46,1.0,G,0.0961,below_bound,0.0000
10,0.0,456,2,2.0991,19.17,21.85,1.0,G,0.0323,below_bound,-0.3000
10,0.0,456,3,2.0062,22.04,23.62,1.0,G,0.0649,below_bound,-0.3000
10,0.0,456,4,1.9401,24.90,26.98,1.0,G,0.0446,below_bound,-0.3000
10,0.0,456,5,1.8664,27.95,29.33,1.0,G,0.0431,below_bound,-0.3000
10,0.0,456,6,1.7760,31.83,28.16,1.0,G,0.0365,below_bound,-0.3000
10,0.0,456,7,1.7042,34.36,37.42,1.0,G,0.0378,below_bound,-0.3000
10,0.0,456,8,1.6249,38.02,39.77,1.0,G,0.0296,below_bound,-0.3000
10,0.0,456,9,1.5776,40.27,35.59,1.0,G,0.0276,below_bound,-0.3000
10,0.0,456,10,1.5287,42.04,43.37,1.0,G,0.0360,below_bound,-0.3000
10,0.0,456,11,1.4822,44.26,41.32,1.0,G,0.0334,below_bound,-0.3000
10,0.0,456,12,1.4231,47.08,40.95,1.0,G,0.0266,below_bound,-0.3000
10,0.0,456,13,1.3658,49.42,52.32,1.0,G,0.0310,below_bound,-0.3000
10,0.0,456,14,1.3082,51.90,49.36,1.0,G,0.0310,below_bound,-0.3000
10,0.0,456,15,1.2520,53.88,50.58,1.0,G,0.0269,below_bound,-0.3000
10,0.0,456,16,1.2021,56.03,52.86,1.0,G,0.0282,below_bound,-0.3000
10,0.0,456,17,1.1538,58.01,55.27,1.0,G,0.0283,below_bound,-0.3000
10,0.0,456,18,1.1054,59.88,56.35,1.0,G,0.0255,below_bound,-0.3000
10,0.0,456,19,1.0517,61.98,51.00,1.0,G,0.0264,below_bound,-0.3000
10,0.0,456,20,0.9983,64.16,66.45,1.0,G,0.0251,below_bound,-0.3000
10,0.0,456,21,0.9714,65.19,52.71,1.0,G,0.0219,below_bound,-0.3000
10,0.0,456,22,0.9138,67.39,66.63,1.0,G,0.0282,below_bound,-0.3000
10,0.0,456,23,0.8815,68.73,62.26,1.0,G,0.0211,below_bound,-0.3000
10,0.0,456,24,0.8608,69.78,68.98,1.0,G,0.0280,below_bound,-0.3000
10,0.0,456,25,0.8139,71.06,69.93,1.0,G,0.0214,below_bound,-0.3000
10,0.0,456,26,0.7845,72.48,64.27,1.0,G,0.0191,below_bound,-0.3000
10,0.0,456,27,0.7758,72.69,70.18,1.0,G,0.0144,below_bound,-0.3000
10,0.0,456,28,0.7509,73.23,71.07,1.0,G,0.0218,below_bound,-0.3000
10,0.0,456,29,0.7209,74.89,72.45,1.0,G,0.0232,below_bound,-0.3000
10,0.0,456,30,0.7091,75.00,71.77,1.0,G,0.0196,below_bound,-0.3000
10,0.0,456,31,0.6118,78.69,77.91,1.0,G,0.0108,below_bound,0.3838
10,0.0,456,32,0.5973,79.23,78.23,1.0,G,0.0010,below_bound,0.3838
10,0.0,456,33,0.5872,79.53,78.73,1.0,G,0.0033,below_bound,0.3838
10,0.0,456,34,0.5857,79.70,78.90,1.0,G,0.0030,below_bound,0.3838
10,0.0,456,35,0.5792,79.66,78.56,1.0,G,0.0042,below_bound,0.3838
10,0.0,456,36,0.5737,79.92,79.11,1.0,G,0.0046,below_bound,0.3838
10,0.0,456,37,0.5672,80.17,79.18,1.0,G,0.0051,below_bound,0.3838
10,0.0,456,38,0.5650,80.36,79.47,1.0,G,0.0057,below_bound,0.3838
10,0.0,456,39,0.5564,80.54,79.00,1.0,G,0.0075,below_bound,0.3838
10,0.0,456,40,0.5545,80.73,79.37,1.0,G,0.0074,below_bound,0.3838
10,0.0,456,41,0.5438,80.97,79.85,1.0,G,0.0024,below_bound,0.6000
10,0.0,456,42,0.5395,81.25,79.64,1.0,G,0.0006,below_bound,0.6000
10,0.0,456,43,0.5378,81.17,79.92,1.0,G,0.0033,below_bound,0.6000
10,0.0,456,44,0.5387,81.14,79.81,1.0,G,-0.0008,below_bound,0.6000
10,0.0,456,45,0.5382,81.14,79.85,1.0,G,0.0041,below_bound,0.6000
10,0.0,456,46,0.5372,81.42,79.88,1.0,G,-0.0040,below_bound,0.6000
10,0.0,456,47,0.5321,81.54,79.88,1.0,G,0.0010,below_bound,0.6000
10,0.0,456,48,0.5358,81.39,79.71,1.0,G,0.0037,below_bound,0.6000
10,0.0,456,49,0.5320,81.48,79.60,1.0,G,0.0037,below_bound,0.6000
10,0.0,456,50,0.5304,81.61,79.80,1.0,G,0.0020,below_bound,0.6000
