tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle
5,-0.1,123,1,2.3397,22.75,24.49,1.0,F,0.1035
5,-0.1,123,2,1.7529,33.58,39.87,1.0,F,0.0760
5,-0.1,123,3,1.6068,39.82,40.61,1.0,F,0.0735
5,-0.1,123,4,1.4603,45.41,49.98,1.0,F,0.0638
5,-0.1,123,5,1.3490,50.31,56.20,1.0,F,0.0701
5,-0.1,123,6,1.2363,54.92,55.45,1.0,F,0.0625
5,-0.1,123,7,1.1375,58.40,51.56,1.0,F,0.0574
5,-0.1,123,8,1.0623,61.85,60.57,1.0,F,0.0575
5,-0.1,123,9,0.9924,64.32,66.45,1.0,F,0.0507
5,-0.1,123,10,0.9367,66.21,61.77,1.0,F,0.0442
5,-0.1,123,11,0.8877,68.17,69.46,1.0,F,0.0450
5,-0.1,123,12,0.8461,69.79,67.71,1.0,F,0.0433
5,-0.1,123,13,0.8050,71.69,67.51,1.0,F,0.0407
5,-0.1,123,14,0.7539,73.42,70.61,1.0,F,0.0354
5,-0.1,123,15,0.7281,74.19,68.99,1.0,F,0.0402
5,-0.1,123,16,0.6923,75.48,76.25,1.0,F,0.0357
5,-0.1,123,17,0.6586,77.03,74.18,1.0,F,0.0315
5,-0.1,123,18,0.6286,78.01,73.84,1.0,F,0.0337
5,-0.1,123,19,0.6084,78.96,76.10,1.0,F,0.0294
5,-0.1,123,20,0.5937,79.23,75.94,1.0,F,0.0334
5,-0.1,123,21,0.5701,80.00,76.47,1.0,F,0.0306
5,-0.1,123,22,0.5443,80.96,78.14,1.0,F,0.0284
5,-0.1,123,23,0.5401,81.17,73.03,1.0,F,0.0291
5,-0.1,123,24,0.5234,81.70,77.67,1.0,F,0.0302
5,-0.1,123,25,0.5011,82.53,77.93,1.0,F,0.0251
5,-0.1,123,26,0.4928,82.61,80.25,1.0,F,0.0260
5,-0.1,123,27,0.4806,83.28,81.73,1.0,F,0.0233
5,-0.1,123,28,0.4640,83.86,80.98,1.0,F,0.0251
5,-0.1,123,29,0.4610,83.96,80.74,1.0,F,0.0325
5,-0.1,123,30,0.4510,84.25,81.64,1.0,F,0.0261
5,-0.1,123,31,0.3802,86.81,84.75,1.0,F,0.0106
5,-0.1,123,32,0.3665,87.34,84.93,1.0,F,0.0032
5,-0.1,123,33,0.3623,87.54,85.17,1.0,F,0.0040
5,-0.1,123,34,0.3567,87.66,85.12,1.0,F,0.0012
5,-0.1,123,35,0.3512,87.88,85.13,1.0,F,0.0012
5,-0.1,123,36,0.3512,87.79,85.16,1.0,F,0.0001
5,-0.1,123,37,0.3452,88.11,85.09,1.0,F,-0.0002
5,-0.1,123,38,0.3462,88.01,85.19,1.0,F,0.0013
5,-0.1,123,39,0.3415,88.10,85.18,1.0,F,0.0049
5,-0.1,123,40,0.3422,88.14,85.09,1.0,F,0.0039
5,-0.1,123,41,0.3356,88.40,85.13,1.0,F,-0.0013
5,-0.1,123,42,0.3359,88.43,85.18,1.0,F,-0.0019
5,-0.1,123,43,0.3332,88.41,85.01,1.0,F,0.0014
5,-0.1,123,44,0.3361,88.36,85.12,1.0,F,-0.0019
5,-0.1,123,45,0.3308,88.63,85.18,1.0,F,-0.0001
5,-0.1,123,46,0.3309,88.50,85.28,1.0,F,-0.0017
5,-0.1,123,47,0.3319,88.58,85.26,1.0,F,-0.0029
5,-0.1,123,48,0.3343,88.53,85.14,1.0,F,0.0016
5,-0.1,123,49,0.3341,88.47,85.30,1.0,F,-0.0036
5,-0.1,123,50,0.3325,88.45,85.16,1.0,F,-0.0008
