tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied
20,0.0,42,1,4.3672,10.80,10.66,1.0,G,0.0665,neg_ramp,0.0000
20,0.0,42,2,2.3023,10.55,9.88,1.0,G,0.0392,neg_ramp,-0.9500
20,0.0,42,3,2.2993,10.49,10.59,1.0,G,0.0027,neg_ramp,-0.9500
20,0.0,42,4,2.2981,10.94,9.89,1.0,G,0.0404,neg_ramp,-0.9500
20,0.0,42,5,2.2966,10.93,9.94,1.0,G,0.0155,neg_ramp,-0.9500
20,0.0,42,6,2.2949,10.74,10.26,1.0,G,-0.0016,neg_ramp,-0.9500
20,0.0,42,7,2.2933,10.81,10.34,1.0,G,-0.0022,neg_ramp,-0.9500
20,0.0,42,8,2.2909,10.93,10.99,1.0,G,0.0065,neg_ramp,-0.9500
20,0.0,42,9,2.2870,11.58,11.42,1.0,G,0.0170,neg_ramp,-0.9500
20,0.0,42,10,2.2811,12.20,11.40,1.0,G,0.0304,neg_ramp,-0.9500
20,0.0,42,11,2.2697,12.59,13.58,1.0,G,0.1281,neg_ramp,-0.9500
20,0.0,42,12,2.2003,15.19,15.13,1.0,G,0.2813,neg_ramp,-0.9500
20,0.0,42,13,2.1165,16.73,16.00,1.0,G,0.1252,neg_ramp,-0.9500
20,0.0,42,14,2.0842,17.15,17.43,1.0,G,0.1077,neg_ramp,-0.9500
20,0.0,42,15,2.0743,18.35,18.83,1.0,G,0.1939,neg_ramp,-0.9500
20,0.0,42,16,2.0764,19.09,17.15,1.0,G,0.4088,neg_ramp,-0.9500
20,0.0,42,17,2.0547,19.30,18.18,1.0,G,0.3236,neg_ramp,-0.9500
20,0.0,42,18,2.0394,19.62,17.74,1.0,G,0.2560,neg_ramp,-0.9500
20,0.0,42,19,2.0106,20.08,19.99,1.0,G,0.1820,neg_ramp,-0.9500
20,0.0,42,20,2.0249,19.62,19.64,1.0,G,0.3256,neg_ramp,-0.9500
20,0.0,42,21,2.0080,20.27,20.10,1.0,G,0.3082,neg_ramp,-0.9500
20,0.0,42,22,1.9979,20.61,19.66,1.0,G,0.3400,neg_ramp,-0.9500
20,0.0,42,23,1.9804,20.84,19.99,1.0,G,0.2821,neg_ramp,-0.9500
20,0.0,42,24,1.9721,20.94,19.57,1.0,G,0.2734,neg_ramp,-0.9500
20,0.0,42,25,1.9627,21.58,19.19,1.0,G,0.2685,neg_ramp,-0.9500
20,0.0,42,26,1.9479,22.21,19.89,1.0,G,0.2118,neg_ramp,-0.9500
20,0.0,42,27,1.9423,22.30,21.56,1.0,G,0.2204,neg_ramp,-0.9500
20,0.0,42,28,1.9388,22.96,24.23,1.0,G,0.2523,neg_ramp,-0.9500
20,0.0,42,29,1.9503,23.25,19.22,1.0,G,0.3619,neg_ramp,-0.9500
20,0.0,42,30,1.9274,23.63,22.10,1.0,G,0.3466,neg_ramp,-0.9500
20,0.0,42,31,1.8554,26.89,28.61,1.0,G,0.0731,neg_ramp,0.5528
20,0.0,42,32,1.8183,28.76,29.70,1.0,G,0.0165,neg_ramp,0.5528
20,0.0,42,33,1.8061,29.26,29.53,1.0,G,0.0311,neg_ramp,0.5528
20,0.0,42,34,1.7994,29.57,28.81,1.0,G,0.0329,neg_ramp,0.5528
20,0.0,42,35,1.7855,30.02,31.49,1.0,G,0.0392,neg_ramp,0.5528
20,0.0,42,36,1.7835,30.19,30.10,1.0,G,0.0475,neg_ramp,0.5528
20,0.0,42,37,1.7680,30.80,30.20,1.0,G,0.0406,neg_ramp,0.5528
20,0.0,42,38,1.7599,31.33,30.25,1.0,G,0.0539,neg_ramp,0.5528
20,0.0,42,39,1.7460,31.70,31.95,1.0,G,0.0408,neg_ramp,0.5528
20,0.0,42,40,1.7478,31.91,34.42,1.0,G,0.0352,neg_ramp,0.5528
20,0.0,42,41,1.7036,34.34,35.89,1.0,G,0.0373,neg_ramp,0.8586
20,0.0,42,42,1.6892,34.88,35.71,1.0,G,0.0058,neg_ramp,0.8586
20,0.0,42,43,1.6825,35.17,36.16,1.0,G,0.0189,neg_ramp,0.8586
20,0.0,42,44,1.6766,35.50,36.09,1.0,G,0.0205,neg_ramp,0.8586
20,0.0,42,45,1.6691,35.80,36.56,1.0,G,0.0122,neg_ramp,0.8586
20,0.0,42,46,1.6628,35.84,36.12,1.0,G,0.0353,neg_ramp,0.8586
20,0.0,42,47,1.6516,36.59,37.35,1.0,G,0.0187,neg_ramp,0.8586
20,0.0,42,48,1.6482,36.65,36.96,1.0,G,0.0253,neg_ramp,0.8586
20,0.0,42,49,1.6417,36.92,37.71,1.0,G,0.0288,neg_ramp,0.8586
20,0.0,42,50,1.6368,37.41,37.74,1.0,G,0.0540,neg_ramp,0.8586
