tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle
10,-0.3,456,1,3.1699,17.89,21.28,1.0,F,0.0686
10,-0.3,456,2,1.9910,24.90,27.41,1.0,F,0.0328
10,-0.3,456,3,1.8783,29.28,34.69,1.0,F,0.0510
10,-0.3,456,4,1.7812,33.04,37.72,1.0,F,0.0362
10,-0.3,456,5,1.6977,36.42,37.69,1.0,F,0.0454
10,-0.3,456,6,1.6286,38.50,42.47,1.0,F,0.0331
10,-0.3,456,7,1.5709,40.92,37.87,1.0,F,0.0266
10,-0.3,456,8,1.5351,42.39,42.36,1.0,F,0.0333
10,-0.3,456,9,1.4583,45.76,42.22,1.0,F,0.0268
10,-0.3,456,10,1.4195,47.09,50.96,1.0,F,0.0318
10,-0.3,456,11,1.3597,49.69,44.56,1.0,F,0.0274
10,-0.3,456,12,1.3001,52.14,49.61,1.0,F,0.0286
10,-0.3,456,13,1.2589,53.57,55.78,1.0,F,0.0233
10,-0.3,456,14,1.1721,57.12,57.26,1.0,F,0.0238
10,-0.3,456,15,1.1243,58.89,56.51,1.0,F,0.0213
10,-0.3,456,16,1.0658,61.33,62.89,1.0,F,0.0247
10,-0.3,456,17,1.0161,63.11,57.04,1.0,F,0.0171
10,-0.3,456,18,0.9540,65.84,63.01,1.0,F,0.0194
10,-0.3,456,19,0.9235,67.05,65.20,1.0,F,0.0212
10,-0.3,456,20,0.8789,68.78,67.10,1.0,F,0.0225
10,-0.3,456,21,0.8377,70.32,64.98,1.0,F,0.0163
10,-0.3,456,22,0.8077,71.36,67.37,1.0,F,0.0211
10,-0.3,456,23,0.7781,72.69,64.70,1.0,F,0.0180
10,-0.3,456,24,0.7572,73.49,71.98,1.0,F,0.0194
10,-0.3,456,25,0.7311,74.08,74.10,1.0,F,0.0163
10,-0.3,456,26,0.7036,75.42,70.19,1.0,F,0.0178
10,-0.3,456,27,0.6826,76.01,72.74,1.0,F,0.0140
10,-0.3,456,28,0.6665,76.48,70.35,1.0,F,0.0208
10,-0.3,456,29,0.6507,77.35,76.71,1.0,F,0.0205
10,-0.3,456,30,0.6353,77.76,76.06,1.0,F,0.0159
10,-0.3,456,31,0.5503,81.07,80.23,1.0,F,0.0121
10,-0.3,456,32,0.5342,81.43,80.26,1.0,F,0.0011
10,-0.3,456,33,0.5310,81.49,80.52,1.0,F,-0.0000
10,-0.3,456,34,0.5282,81.60,80.43,1.0,F,-0.0007
10,-0.3,456,35,0.5233,81.67,80.69,1.0,F,0.0011
10,-0.3,456,36,0.5206,82.00,80.58,1.0,F,0.0015
10,-0.3,456,37,0.5173,82.11,80.72,1.0,F,-0.0000
10,-0.3,456,38,0.5131,82.21,80.72,1.0,F,0.0020
10,-0.3,456,39,0.5135,82.07,80.82,1.0,F,0.0018
10,-0.3,456,40,0.5125,82.05,80.64,1.0,F,0.0008
10,-0.3,456,41,0.5059,82.46,80.90,1.0,F,-0.0004
10,-0.3,456,42,0.5077,82.30,80.91,1.0,F,-0.0015
10,-0.3,456,43,0.5020,82.54,80.91,1.0,F,-0.0018
10,-0.3,456,44,0.5003,82.55,81.10,1.0,F,-0.0013
10,-0.3,456,45,0.5008,82.61,81.06,1.0,F,0.0003
10,-0.3,456,46,0.5045,82.44,81.12,1.0,F,-0.0038
10,-0.3,456,47,0.5025,82.47,81.22,1.0,F,0.0043
10,-0.3,456,48,0.5026,82.47,81.06,1.0,F,0.0034
10,-0.3,456,49,0.5019,82.57,81.03,1.0,F,0.0006
10,-0.3,456,50,0.4992,82.67,81.02,1.0,F,-0.0015
