tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle
0,0.2,456,1,1.6134,40.28,38.45,1.0,E,
0,0.2,456,2,1.2167,56.07,53.20,1.0,E,
0,0.2,456,3,1.0337,63.09,53.21,1.0,E,
0,0.2,456,4,0.9088,67.58,54.63,1.0,E,
0,0.2,456,5,0.8180,71.02,60.90,1.0,E,
0,0.2,456,6,0.7520,73.71,71.06,1.0,E,
0,0.2,456,7,0.7000,75.59,65.97,1.0,E,
0,0.2,456,8,0.6642,76.63,73.89,1.0,E,
0,0.2,456,9,0.6234,78.27,70.33,1.0,E,
0,0.2,456,10,0.5974,79.15,74.95,1.0,E,
0,0.2,456,11,0.5682,80.24,69.87,1.0,E,
0,0.2,456,12,0.5426,81.06,74.08,1.0,E,
0,0.2,456,13,0.5249,81.94,71.43,1.0,E,
0,0.2,456,14,0.5020,82.64,78.29,1.0,E,
0,0.2,456,15,0.4923,82.90,79.14,1.0,E,
0,0.2,456,16,0.4734,83.59,78.80,1.0,E,
0,0.2,456,17,0.4579,84.04,75.20,1.0,E,
0,0.2,456,18,0.4430,84.48,82.31,1.0,E,
0,0.2,456,19,0.4327,84.87,80.03,1.0,E,
0,0.2,456,20,0.4191,85.46,82.51,1.0,E,
0,0.2,456,21,0.4067,85.89,82.79,1.0,E,
0,0.2,456,22,0.3996,86.11,79.81,1.0,E,
0,0.2,456,23,0.3894,86.47,79.83,1.0,E,
0,0.2,456,24,0.3760,87.05,80.99,1.0,E,
0,0.2,456,25,0.3688,87.12,76.88,1.0,E,
0,0.2,456,26,0.3604,87.34,83.37,1.0,E,
0,0.2,456,27,0.3541,87.68,73.68,1.0,E,
0,0.2,456,28,0.3441,88.08,83.94,1.0,E,
0,0.2,456,29,0.3387,88.17,78.41,1.0,E,
0,0.2,456,30,0.3310,88.54,80.61,1.0,E,
0,0.2,456,31,0.2676,90.71,87.45,1.0,E,
0,0.2,456,32,0.2563,91.11,87.57,1.0,E,
0,0.2,456,33,0.2500,91.44,87.53,1.0,E,
0,0.2,456,34,0.2409,91.79,87.56,1.0,E,
0,0.2,456,35,0.2404,91.76,87.43,1.0,E,
0,0.2,456,36,0.2375,91.72,87.54,1.0,E,
0,0.2,456,37,0.2352,91.77,87.60,1.0,E,
0,0.2,456,38,0.2335,91.96,87.80,1.0,E,
0,0.2,456,39,0.2296,92.21,87.93,1.0,E,
0,0.2,456,40,0.2287,92.20,87.72,1.0,E,
0,0.2,456,41,0.2227,92.35,87.88,1.0,E,
0,0.2,456,42,0.2220,92.31,87.82,1.0,E,
0,0.2,456,43,0.2183,92.55,87.80,1.0,E,
0,0.2,456,44,0.2216,92.43,87.82,1.0,E,
0,0.2,456,45,0.2203,92.42,87.84,1.0,E,
0,0.2,456,46,0.2201,92.42,87.79,1.0,E,
0,0.2,456,47,0.2177,92.52,87.70,1.0,E,
0,0.2,456,48,0.2171,92.43,87.74,1.0,E,
0,0.2,456,49,0.2206,92.42,87.62,1.0,E,
0,0.2,456,50,0.2162,92.56,87.72,1.0,E,
