tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle
5,-0.3,123,1,2.2903,23.20,31.42,1.0,F,0.0956
5,-0.3,123,2,1.7484,33.30,37.38,1.0,F,0.0651
5,-0.3,123,3,1.5938,39.89,40.92,1.0,F,0.0585
5,-0.3,123,4,1.4536,46.05,44.39,1.0,F,0.0587
5,-0.3,123,5,1.3234,51.41,54.18,1.0,F,0.0554
5,-0.3,123,6,1.2189,55.71,50.73,1.0,F,0.0509
5,-0.3,123,7,1.1257,59.14,52.74,1.0,F,0.0523
5,-0.3,123,8,1.0646,61.69,60.55,1.0,F,0.0493
5,-0.3,123,9,0.9942,64.19,64.01,1.0,F,0.0426
5,-0.3,123,10,0.9400,66.31,67.21,1.0,F,0.0399
5,-0.3,123,11,0.8760,68.73,67.97,1.0,F,0.0401
5,-0.3,123,12,0.8362,70.47,63.59,1.0,F,0.0435
5,-0.3,123,13,0.7754,72.67,69.65,1.0,F,0.0367
5,-0.3,123,14,0.7549,73.34,70.39,1.0,F,0.0393
5,-0.3,123,15,0.7053,75.18,71.83,1.0,F,0.0401
5,-0.3,123,16,0.6740,76.37,72.22,1.0,F,0.0347
5,-0.3,123,17,0.6466,77.41,73.58,1.0,F,0.0313
5,-0.3,123,18,0.6215,78.12,74.34,1.0,F,0.0303
5,-0.3,123,19,0.6005,79.16,77.88,1.0,F,0.0277
5,-0.3,123,20,0.5790,79.69,75.37,1.0,F,0.0299
5,-0.3,123,21,0.5635,80.40,76.60,1.0,F,0.0308
5,-0.3,123,22,0.5387,81.31,71.47,1.0,F,0.0261
5,-0.3,123,23,0.5307,81.48,77.23,1.0,F,0.0292
5,-0.3,123,24,0.5142,82.02,78.43,1.0,F,0.0306
5,-0.3,123,25,0.5032,82.61,77.52,1.0,F,0.0246
5,-0.3,123,26,0.4874,83.19,79.82,1.0,F,0.0264
5,-0.3,123,27,0.4781,83.39,76.75,1.0,F,0.0278
5,-0.3,123,28,0.4615,83.89,81.67,1.0,F,0.0245
5,-0.3,123,29,0.4548,84.37,80.35,1.0,F,0.0285
5,-0.3,123,30,0.4535,84.19,81.46,1.0,F,0.0232
5,-0.3,123,31,0.3815,86.91,84.81,1.0,F,0.0076
5,-0.3,123,32,0.3676,87.48,84.88,1.0,F,0.0050
5,-0.3,123,33,0.3622,87.48,85.19,1.0,F,0.0020
5,-0.3,123,34,0.3586,87.76,85.11,1.0,F,0.0025
5,-0.3,123,35,0.3542,87.87,85.23,1.0,F,0.0003
5,-0.3,123,36,0.3534,87.91,85.15,1.0,F,0.0015
5,-0.3,123,37,0.3514,87.96,85.41,1.0,F,0.0026
5,-0.3,123,38,0.3477,88.13,85.26,1.0,F,0.0018
5,-0.3,123,39,0.3468,88.15,85.31,1.0,F,0.0013
5,-0.3,123,40,0.3434,88.20,85.46,1.0,F,0.0020
5,-0.3,123,41,0.3390,88.38,85.32,1.0,F,-0.0004
5,-0.3,123,42,0.3403,88.38,85.37,1.0,F,-0.0005
5,-0.3,123,43,0.3381,88.47,85.33,1.0,F,0.0013
5,-0.3,123,44,0.3400,88.53,85.43,1.0,F,-0.0036
5,-0.3,123,45,0.3369,88.50,85.32,1.0,F,0.0021
5,-0.3,123,46,0.3369,88.39,85.36,1.0,F,-0.0001
5,-0.3,123,47,0.3358,88.50,85.44,1.0,F,-0.0012
5,-0.3,123,48,0.3378,88.40,85.24,1.0,F,0.0019
5,-0.3,123,49,0.3391,88.39,85.41,1.0,F,-0.0041
5,-0.3,123,50,0.3407,88.31,85.39,1.0,F,-0.0020
