tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle
5,0.0,456,1,2.2411,23.39,30.89,0.447214,C,0.1007
5,0.0,456,2,1.7475,33.74,36.50,0.447214,C,0.0898
5,0.0,456,3,1.6057,39.50,41.42,0.447214,C,0.0836
5,0.0,456,4,1.5057,43.95,43.79,0.447214,C,0.0789
5,0.0,456,5,1.3999,48.10,49.45,0.447214,C,0.0698
5,0.0,456,6,1.3130,51.96,50.31,0.447214,C,0.0698
5,0.0,456,7,1.1956,56.26,55.90,0.447214,C,0.0605
5,0.0,456,8,1.1178,59.27,58.01,0.447214,C,0.0635
5,0.0,456,9,1.0579,61.47,63.30,0.447214,C,0.0601
5,0.0,456,10,0.9878,64.24,62.04,0.447214,C,0.0512
5,0.0,456,11,0.9396,66.16,64.71,0.447214,C,0.0537
5,0.0,456,12,0.8808,68.59,67.96,0.447214,C,0.0503
5,0.0,456,13,0.8511,69.57,70.40,0.447214,C,0.0446
5,0.0,456,14,0.8048,71.27,71.33,0.447214,C,0.0443
5,0.0,456,15,0.7826,72.26,70.58,0.447214,C,0.0419
5,0.0,456,16,0.7422,73.72,69.94,0.447214,C,0.0301
5,0.0,456,17,0.7197,74.48,71.42,0.447214,C,0.0404
5,0.0,456,18,0.6882,75.82,73.89,0.447214,C,0.0388
5,0.0,456,19,0.6770,76.05,72.44,0.447214,C,0.0413
5,0.0,456,20,0.6525,77.20,69.06,0.447214,C,0.0322
5,0.0,456,21,0.6276,77.83,75.73,0.447214,C,0.0389
5,0.0,456,22,0.6110,78.59,75.52,0.447214,C,0.0340
5,0.0,456,23,0.5981,79.23,74.44,0.447214,C,0.0363
5,0.0,456,24,0.5856,79.47,73.41,0.447214,C,0.0311
5,0.0,456,25,0.5729,80.16,77.84,0.447214,C,0.0313
5,0.0,456,26,0.5564,80.59,74.91,0.447214,C,0.0342
5,0.0,456,27,0.5405,81.09,73.08,0.447214,C,0.0303
5,0.0,456,28,0.5301,81.46,73.88,0.447214,C,0.0311
5,0.0,456,29,0.5218,81.76,78.89,0.447214,C,0.0288
5,0.0,456,30,0.5092,82.28,78.55,0.447214,C,0.0313
5,0.0,456,31,0.4465,84.42,82.86,0.447214,C,0.0058
5,0.0,456,32,0.4384,84.79,82.68,0.447214,C,0.0060
5,0.0,456,33,0.4353,84.81,82.84,0.447214,C,0.0009
5,0.0,456,34,0.4329,84.93,82.83,0.447214,C,0.0030
5,0.0,456,35,0.4268,85.22,82.97,0.447214,C,0.0042
5,0.0,456,36,0.4251,85.23,83.04,0.447214,C,0.0039
5,0.0,456,37,0.4254,85.31,83.09,0.447214,C,0.0022
5,0.0,456,38,0.4183,85.46,83.11,0.447214,C,0.0003
5,0.0,456,39,0.4202,85.41,83.21,0.447214,C,0.0014
5,0.0,456,40,0.4200,85.47,83.21,0.447214,C,0.0001
5,0.0,456,41,0.4137,85.64,83.19,0.447214,C,0.0017
5,0.0,456,42,0.4139,85.65,83.42,0.447214,C,-0.0043
5,0.0,456,43,0.4114,85.82,83.17,0.447214,C,0.0006
5,0.0,456,44,0.4121,85.71,83.21,0.447214,C,0.0019
5,0.0,456,45,0.4130,85.63,83.22,0.447214,C,-0.0046
5,0.0,456,46,0.4187,85.37,83.22,0.447214,C,0.0049
5,0.0,456,47,0.4123,85.84,83.15,0.447214,C,-0.0007
5,0.0,456,48,0.4142,85.56,83.26,0.447214,C,0.0031
5,0.0,456,49,0.4131,85.72,83.04,0.447214,C,-0.0018
5,0.0,456,50,0.4121,85.71,83.22,0.447214,C,-0.0006
