tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle
10,0.0,42,1,2.5306,19.82,26.68,0.316228,C,0.1000
10,0.0,42,2,1.8878,28.16,30.07,0.316228,C,0.0606
10,0.0,42,3,1.7567,32.59,31.08,0.316228,C,0.0476
10,0.0,42,4,1.6664,36.60,36.18,0.316228,C,0.0469
10,0.0,42,5,1.6010,40.03,42.71,0.316228,C,0.0457
10,0.0,42,6,1.5500,41.80,42.43,0.316228,C,0.0451
10,0.0,42,7,1.4895,44.17,47.81,0.316228,C,0.0348
10,0.0,42,8,1.4214,47.55,46.73,0.316228,C,0.0388
10,0.0,42,9,1.3569,49.81,48.26,0.316228,C,0.0384
10,0.0,42,10,1.2817,52.97,54.13,0.316228,C,0.0352
10,0.0,42,11,1.2351,54.83,53.64,0.316228,C,0.0379
10,0.0,42,12,1.1986,56.40,56.62,0.316228,C,0.0361
10,0.0,42,13,1.1353,58.77,49.84,0.316228,C,0.0295
10,0.0,42,14,1.1073,59.79,57.07,0.316228,C,0.0362
10,0.0,42,15,1.0562,62.04,58.52,0.316228,C,0.0295
10,0.0,42,16,1.0232,62.97,63.82,0.316228,C,0.0281
10,0.0,42,17,1.0049,63.78,63.73,0.316228,C,0.0325
10,0.0,42,18,0.9833,64.96,66.40,0.316228,C,0.0300
10,0.0,42,19,0.9421,66.37,61.93,0.316228,C,0.0349
10,0.0,42,20,0.9395,66.33,63.27,0.316228,C,0.0347
10,0.0,42,21,0.8834,68.55,66.38,0.316228,C,0.0262
10,0.0,42,22,0.8715,69.03,65.84,0.316228,C,0.0292
10,0.0,42,23,0.8449,70.13,68.67,0.316228,C,0.0284
10,0.0,42,24,0.8136,71.15,70.17,0.316228,C,0.0273
10,0.0,42,25,0.7960,71.83,64.38,0.316228,C,0.0259
10,0.0,42,26,0.7696,72.86,70.83,0.316228,C,0.0214
10,0.0,42,27,0.7444,73.64,71.69,0.316228,C,0.0238
10,0.0,42,28,0.7278,74.36,71.81,0.316228,C,0.0270
10,0.0,42,29,0.6999,75.34,71.87,0.316228,C,0.0175
10,0.0,42,30,0.7101,74.80,75.59,0.316228,C,0.0239
10,0.0,42,31,0.6206,78.48,78.12,0.316228,C,0.0146
10,0.0,42,32,0.6074,78.81,78.16,0.316228,C,0.0033
10,0.0,42,33,0.5995,79.24,78.29,0.316228,C,0.0049
10,0.0,42,34,0.6005,79.12,78.27,0.316228,C,0.0003
10,0.0,42,35,0.5977,79.12,78.38,0.316228,C,0.0005
10,0.0,42,36,0.5936,79.35,78.32,0.316228,C,0.0038
10,0.0,42,37,0.5922,79.33,78.44,0.316228,C,0.0051
10,0.0,42,38,0.5893,79.48,78.43,0.316228,C,0.0015
10,0.0,42,39,0.5857,79.63,78.59,0.316228,C,0.0070
10,0.0,42,40,0.5905,79.58,78.50,0.316228,C,-0.0007
10,0.0,42,41,0.5779,80.05,78.70,0.316228,C,0.0007
10,0.0,42,42,0.5815,79.83,78.49,0.316228,C,-0.0020
10,0.0,42,43,0.5797,79.89,78.68,0.316228,C,0.0061
10,0.0,42,44,0.5791,79.96,78.68,0.316228,C,0.0001
10,0.0,42,45,0.5806,79.78,78.66,0.316228,C,0.0024
10,0.0,42,46,0.5792,79.82,78.78,0.316228,C,-0.0019
10,0.0,42,47,0.5823,79.76,78.68,0.316228,C,-0.0024
10,0.0,42,48,0.5773,80.02,78.67,0.316228,C,0.0032
10,0.0,42,49,0.5829,79.80,78.72,0.316228,C,-0.0025
10,0.0,42,50,0.5785,79.88,78.77,0.316228,C,0.0021
