tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle
10,-0.1,123,1,3.1524,13.53,16.15,1.0,F,0.0658
10,-0.1,123,2,2.0566,21.40,25.16,1.0,F,0.0832
10,-0.1,123,3,1.9328,26.04,29.20,1.0,F,0.0520
10,-0.1,123,4,1.8125,29.70,33.99,1.0,F,0.0367
10,-0.1,123,5,1.7191,34.14,36.51,1.0,F,0.0434
10,-0.1,123,6,1.6466,37.49,37.23,1.0,F,0.0484
10,-0.1,123,7,1.6026,39.47,42.19,1.0,F,0.0392
10,-0.1,123,8,1.5335,42.96,36.44,1.0,F,0.0320
10,-0.1,123,9,1.4547,46.03,41.84,1.0,F,0.0394
10,-0.1,123,10,1.3815,49.23,48.43,1.0,F,0.0352
10,-0.1,123,11,1.3076,52.14,48.16,1.0,F,0.0346
10,-0.1,123,12,1.2484,54.21,55.16,1.0,F,0.0302
10,-0.1,123,13,1.1687,57.19,53.94,1.0,F,0.0242
10,-0.1,123,14,1.1007,60.03,57.19,1.0,F,0.0229
10,-0.1,123,15,1.0609,61.68,62.62,1.0,F,0.0262
10,-0.1,123,16,1.0001,63.74,60.55,1.0,F,0.0283
10,-0.1,123,17,0.9563,65.82,60.93,1.0,F,0.0253
10,-0.1,123,18,0.9050,67.67,62.82,1.0,F,0.0202
10,-0.1,123,19,0.8672,69.32,66.49,1.0,F,0.0274
10,-0.1,123,20,0.8305,70.42,69.89,1.0,F,0.0217
10,-0.1,123,21,0.7966,71.97,68.66,1.0,F,0.0212
10,-0.1,123,22,0.7470,73.55,65.38,1.0,F,0.0208
10,-0.1,123,23,0.7336,74.34,72.92,1.0,F,0.0205
10,-0.1,123,24,0.7054,75.17,73.11,1.0,F,0.0188
10,-0.1,123,25,0.6769,76.34,75.89,1.0,F,0.0186
10,-0.1,123,26,0.6564,77.06,73.02,1.0,F,0.0158
10,-0.1,123,27,0.6477,77.23,71.89,1.0,F,0.0176
10,-0.1,123,28,0.6180,78.60,76.51,1.0,F,0.0224
10,-0.1,123,29,0.6106,78.68,76.89,1.0,F,0.0196
10,-0.1,123,30,0.5812,79.81,77.18,1.0,F,0.0174
10,-0.1,123,31,0.5132,82.26,81.81,1.0,F,0.0106
10,-0.1,123,32,0.4924,82.89,81.99,1.0,F,0.0012
10,-0.1,123,33,0.4869,83.20,82.17,1.0,F,0.0041
10,-0.1,123,34,0.4830,83.24,82.28,1.0,F,0.0020
10,-0.1,123,35,0.4772,83.49,82.46,1.0,F,0.0020
10,-0.1,123,36,0.4749,83.51,82.51,1.0,F,0.0020
10,-0.1,123,37,0.4697,83.70,82.48,1.0,F,0.0017
10,-0.1,123,38,0.4727,83.65,82.68,1.0,F,0.0025
10,-0.1,123,39,0.4671,83.79,82.82,1.0,F,0.0007
10,-0.1,123,40,0.4633,83.97,82.72,1.0,F,0.0025
10,-0.1,123,41,0.4609,84.04,82.58,1.0,F,0.0026
10,-0.1,123,42,0.4619,83.84,82.81,1.0,F,0.0031
10,-0.1,123,43,0.4596,84.07,82.84,1.0,F,-0.0012
10,-0.1,123,44,0.4595,83.90,82.78,1.0,F,0.0005
10,-0.1,123,45,0.4572,84.14,82.94,1.0,F,-0.0010
10,-0.1,123,46,0.4583,83.97,82.89,1.0,F,0.0001
10,-0.1,123,47,0.4539,84.20,82.95,1.0,F,0.0022
10,-0.1,123,48,0.4586,84.09,82.89,1.0,F,0.0007
10,-0.1,123,49,0.4611,84.05,82.88,1.0,F,-0.0025
10,-0.1,123,50,0.4577,84.28,82.90,1.0,F,0.0018
