tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle
10,-0.5,123,1,2.9114,16.32,22.01,1.0,F,0.0766
10,-0.5,123,2,2.0010,24.98,26.06,1.0,F,0.0579
10,-0.5,123,3,1.8744,29.62,33.60,1.0,F,0.0372
10,-0.5,123,4,1.7483,34.42,36.43,1.0,F,0.0234
10,-0.5,123,5,1.6681,37.36,37.12,1.0,F,0.0269
10,-0.5,123,6,1.5954,40.15,42.00,1.0,F,0.0397
10,-0.5,123,7,1.5253,43.41,47.87,1.0,F,0.0333
10,-0.5,123,8,1.4423,46.70,46.12,1.0,F,0.0289
10,-0.5,123,9,1.3756,49.39,47.77,1.0,F,0.0285
10,-0.5,123,10,1.2798,53.02,51.78,1.0,F,0.0265
10,-0.5,123,11,1.2190,55.37,54.60,1.0,F,0.0228
10,-0.5,123,12,1.1710,57.31,53.28,1.0,F,0.0177
10,-0.5,123,13,1.0905,60.17,58.22,1.0,F,0.0223
10,-0.5,123,14,1.0426,62.41,54.09,1.0,F,0.0251
10,-0.5,123,15,1.0040,63.81,59.05,1.0,F,0.0174
10,-0.5,123,16,0.9469,65.77,62.46,1.0,F,0.0231
10,-0.5,123,17,0.9113,67.21,60.89,1.0,F,0.0241
10,-0.5,123,18,0.8809,68.61,64.02,1.0,F,0.0177
10,-0.5,123,19,0.8358,70.19,67.89,1.0,F,0.0194
10,-0.5,123,20,0.8077,71.50,65.58,1.0,F,0.0169
10,-0.5,123,21,0.7747,72.58,68.84,1.0,F,0.0225
10,-0.5,123,22,0.7329,74.08,68.67,1.0,F,0.0183
10,-0.5,123,23,0.7275,74.51,72.46,1.0,F,0.0153
10,-0.5,123,24,0.6980,75.56,73.46,1.0,F,0.0165
10,-0.5,123,25,0.6694,76.50,69.76,1.0,F,0.0186
10,-0.5,123,26,0.6533,77.26,72.24,1.0,F,0.0162
10,-0.5,123,27,0.6394,77.70,70.53,1.0,F,0.0181
10,-0.5,123,28,0.6210,78.28,76.41,1.0,F,0.0217
10,-0.5,123,29,0.6074,78.92,76.62,1.0,F,0.0181
10,-0.5,123,30,0.5909,79.34,73.87,1.0,F,0.0164
10,-0.5,123,31,0.5188,81.99,81.47,1.0,F,0.0106
10,-0.5,123,32,0.4998,82.67,81.40,1.0,F,0.0006
10,-0.5,123,33,0.4993,82.63,81.64,1.0,F,0.0051
10,-0.5,123,34,0.4909,82.84,81.62,1.0,F,0.0027
10,-0.5,123,35,0.4888,83.23,81.86,1.0,F,-0.0035
10,-0.5,123,36,0.4848,83.01,81.65,1.0,F,0.0045
10,-0.5,123,37,0.4818,83.31,81.72,1.0,F,0.0014
10,-0.5,123,38,0.4827,83.15,82.00,1.0,F,0.0031
10,-0.5,123,39,0.4770,83.48,82.06,1.0,F,-0.0008
10,-0.5,123,40,0.4748,83.50,82.05,1.0,F,0.0028
10,-0.5,123,41,0.4709,83.70,81.89,1.0,F,0.0006
10,-0.5,123,42,0.4720,83.67,81.98,1.0,F,-0.0038
10,-0.5,123,43,0.4691,83.86,81.93,1.0,F,-0.0019
10,-0.5,123,44,0.4704,83.74,82.11,1.0,F,0.0002
10,-0.5,123,45,0.4654,84.02,82.07,1.0,F,-0.0010
10,-0.5,123,46,0.4705,83.83,82.01,1.0,F,0.0030
10,-0.5,123,47,0.4664,83.84,82.06,1.0,F,-0.0006
10,-0.5,123,48,0.4688,83.89,82.10,1.0,F,0.0033
10,-0.5,123,49,0.4690,83.73,82.10,1.0,F,-0.0038
10,-0.5,123,50,0.4700,83.76,82.17,1.0,F,0.0019
