tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied
20,0.0,456,1,4.3470,10.93,14.33,1.0,G,0.1054,below_bound,0.0000
20,0.0,456,2,2.2792,15.12,15.63,1.0,G,0.0808,below_bound,-0.7142
20,0.0,456,3,2.2470,16.20,16.61,1.0,G,0.1090,below_bound,-0.7142
20,0.0,456,4,2.2015,17.12,17.10,1.0,G,0.0787,below_bound,-0.7142
20,0.0,456,5,2.1580,17.81,18.55,1.0,G,0.0595,below_bound,-0.7142
20,0.0,456,6,2.1209,18.76,19.18,1.0,G,0.0359,below_bound,-0.7142
20,0.0,456,7,2.0896,19.70,18.01,1.0,G,0.0467,below_bound,-0.7142
20,0.0,456,8,2.0661,20.72,22.16,1.0,G,0.0478,below_bound,-0.7142
20,0.0,456,9,2.0263,22.35,21.03,1.0,G,0.0125,below_bound,-0.7142
20,0.0,456,10,2.0317,21.93,19.83,1.0,G,0.0449,below_bound,-0.7142
20,0.0,456,11,2.0063,22.72,22.93,1.0,G,0.0243,below_bound,-0.7142
20,0.0,456,12,1.9751,23.85,19.46,1.0,G,0.0147,below_bound,-0.7142
20,0.0,456,13,1.9772,24.06,21.61,1.0,G,0.0466,below_bound,-0.7142
20,0.0,456,14,1.9504,25.73,25.33,1.0,G,0.0012,below_bound,-0.7142
20,0.0,456,15,1.8880,28.23,25.67,1.0,G,0.0432,below_bound,-0.7142
20,0.0,456,16,1.8704,28.85,29.09,1.0,G,0.0258,below_bound,-0.7142
20,0.0,456,17,1.8305,30.43,30.83,1.0,G,0.0253,below_bound,-0.7142
20,0.0,456,18,1.7843,32.08,32.53,1.0,G,0.0265,below_bound,-0.7142
20,0.0,456,19,1.7599,34.00,33.81,1.0,G,0.0230,below_bound,-0.7142
20,0.0,456,20,1.7265,35.48,37.06,1.0,G,0.0232,below_bound,-0.7142
20,0.0,456,21,1.6904,37.46,38.89,1.0,G,0.0126,below_bound,-0.7142
20,0.0,456,22,1.6580,38.88,38.71,1.0,G,0.0234,below_bound,-0.7142
20,0.0,456,23,1.6121,40.55,40.74,1.0,G,0.0141,below_bound,-0.7142
20,0.0,456,24,1.6054,40.71,38.59,1.0,G,0.0226,below_bound,-0.7142
20,0.0,456,25,1.5755,41.84,40.46,1.0,G,0.0136,below_bound,-0.7142
20,0.0,456,26,1.5443,43.05,41.49,1.0,G,0.0142,below_bound,-0.7142
20,0.0,456,27,1.5190,44.16,44.44,1.0,G,0.0218,below_bound,-0.7142
20,0.0,456,28,1.5048,44.88,42.85,1.0,G,0.0123,below_bound,-0.7142
20,0.0,456,29,1.4749,46.00,40.65,1.0,G,0.0068,below_bound,-0.7142
20,0.0,456,30,1.4454,47.32,43.48,1.0,G,0.0155,below_bound,-0.7142
20,0.0,456,31,1.3323,51.91,53.15,1.0,G,0.0206,below_bound,0.2528
20,0.0,456,32,1.3104,52.66,53.87,1.0,G,0.0082,below_bound,0.2528
20,0.0,456,33,1.2991,53.17,54.46,1.0,G,0.0123,below_bound,0.2528
20,0.0,456,34,1.2842,53.60,54.65,1.0,G,0.0079,below_bound,0.2528
20,0.0,456,35,1.2751,54.05,54.85,1.0,G,0.0102,below_bound,0.2528
20,0.0,456,36,1.2663,54.51,54.95,1.0,G,0.0105,below_bound,0.2528
20,0.0,456,37,1.2560,54.59,55.42,1.0,G,0.0086,below_bound,0.2528
20,0.0,456,38,1.2452,54.96,55.72,1.0,G,0.0155,below_bound,0.2528
20,0.0,456,39,1.2377,55.42,56.61,1.0,G,0.0114,below_bound,0.2528
20,0.0,456,40,1.2276,55.84,56.58,1.0,G,0.0195,below_bound,0.2528
20,0.0,456,41,1.2100,56.51,57.46,1.0,G,0.0066,below_bound,0.5586
20,0.0,456,42,1.2062,56.75,57.53,1.0,G,-0.0035,below_bound,0.5586
20,0.0,456,43,1.2051,56.84,57.73,1.0,G,-0.0015,below_bound,0.5586
20,0.0,456,44,1.2053,56.65,57.85,1.0,G,0.0054,below_bound,0.5586
20,0.0,456,45,1.2016,56.76,57.84,1.0,G,-0.0017,below_bound,0.5586
20,0.0,456,46,1.1965,57.14,58.22,1.0,G,-0.0001,below_bound,0.5586
20,0.0,456,47,1.1968,56.93,57.96,1.0,G,-0.0002,below_bound,0.5586
20,0.0,456,48,1.1972,57.13,58.00,1.0,G,0.0034,below_bound,0.5586
20,0.0,456,49,1.1971,57.15,58.06,1.0,G,0.0000,below_bound,0.5586
20,0.0,456,50,1.1894,57.26,58.10,1.0,G,0.0087,below_bound,0.5586
