tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle
0,0.4,456,1,1.5736,41.89,41.21,1.0,E,
0,0.4,456,2,1.1525,58.38,50.23,1.0,E,
0,0.4,456,3,0.9781,65.11,60.39,1.0,E,
0,0.4,456,4,0.8607,69.25,61.33,1.0,E,
0,0.4,456,5,0.7742,72.78,71.81,1.0,E,
0,0.4,456,6,0.7094,75.22,73.27,1.0,E,
0,0.4,456,7,0.6597,77.02,73.63,1.0,E,
0,0.4,456,8,0.6217,78.21,73.61,1.0,E,
0,0.4,456,9,0.5788,79.94,70.87,1.0,E,
0,0.4,456,10,0.5530,80.75,74.28,1.0,E,
0,0.4,456,11,0.5247,81.98,64.34,1.0,E,
0,0.4,456,12,0.5032,82.47,77.80,1.0,E,
0,0.4,456,13,0.4809,83.34,73.58,1.0,E,
0,0.4,456,14,0.4643,83.84,76.60,1.0,E,
0,0.4,456,15,0.4532,84.12,77.32,1.0,E,
0,0.4,456,16,0.4332,85.06,80.30,1.0,E,
0,0.4,456,17,0.4212,85.37,79.34,1.0,E,
0,0.4,456,18,0.4077,85.80,81.80,1.0,E,
0,0.4,456,19,0.3949,86.28,78.52,1.0,E,
0,0.4,456,20,0.3885,86.43,82.81,1.0,E,
0,0.4,456,21,0.3729,87.02,83.44,1.0,E,
0,0.4,456,22,0.3663,87.37,79.14,1.0,E,
0,0.4,456,23,0.3531,87.76,82.48,1.0,E,
0,0.4,456,24,0.3466,87.91,78.59,1.0,E,
0,0.4,456,25,0.3392,88.07,82.27,1.0,E,
0,0.4,456,26,0.3286,88.38,84.38,1.0,E,
0,0.4,456,27,0.3254,88.70,82.59,1.0,E,
0,0.4,456,28,0.3130,89.04,79.27,1.0,E,
0,0.4,456,29,0.3083,89.29,82.06,1.0,E,
0,0.4,456,30,0.3005,89.42,83.43,1.0,E,
0,0.4,456,31,0.2370,91.75,88.04,1.0,E,
0,0.4,456,32,0.2216,92.33,88.23,1.0,E,
0,0.4,456,33,0.2157,92.61,88.15,1.0,E,
0,0.4,456,34,0.2106,92.80,88.16,1.0,E,
0,0.4,456,35,0.2076,92.96,88.37,1.0,E,
0,0.4,456,36,0.2030,93.12,88.33,1.0,E,
0,0.4,456,37,0.2017,92.99,88.04,1.0,E,
0,0.4,456,38,0.1994,93.18,88.50,1.0,E,
0,0.4,456,39,0.1943,93.36,88.11,1.0,E,
0,0.4,456,40,0.1934,93.29,88.11,1.0,E,
0,0.4,456,41,0.1875,93.63,88.37,1.0,E,
0,0.4,456,42,0.1864,93.60,88.36,1.0,E,
0,0.4,456,43,0.1859,93.53,88.47,1.0,E,
0,0.4,456,44,0.1860,93.72,88.46,1.0,E,
0,0.4,456,45,0.1852,93.64,88.39,1.0,E,
0,0.4,456,46,0.1859,93.57,88.52,1.0,E,
0,0.4,456,47,0.1840,93.64,88.29,1.0,E,
0,0.4,456,48,0.1876,93.56,88.52,1.0,E,
0,0.4,456,49,0.1851,93.63,88.57,1.0,E,
0,0.4,456,50,0.1823,93.79,88.50,1.0,E,
