tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied
20,0.0,42,1,4.3672,10.80,10.66,1.0,G,0.0665,at_bound,0.0000
20,0.0,42,2,2.3017,10.67,9.94,1.0,G,0.0404,at_bound,-0.4142
20,0.0,42,3,2.2985,10.70,10.67,1.0,G,0.0042,at_bound,-0.4142
20,0.0,42,4,2.2971,10.89,11.15,1.0,G,0.0424,at_bound,-0.4142
20,0.0,42,5,2.2948,11.02,10.28,1.0,G,0.0116,at_bound,-0.4142
20,0.0,42,6,2.2923,10.90,10.42,1.0,G,0.0058,at_bound,-0.4142
20,0.0,42,7,2.2887,11.22,11.19,1.0,G,0.0091,at_bound,-0.4142
20,0.0,42,8,2.2806,12.06,11.72,1.0,G,0.0116,at_bound,-0.4142
20,0.0,42,9,2.2608,12.99,15.29,1.0,G,0.0722,at_bound,-0.4142
20,0.0,42,10,2.1415,16.25,17.09,1.0,G,0.0936,at_bound,-0.4142
20,0.0,42,11,2.0916,16.59,16.83,1.0,G,0.0214,at_bound,-0.4142
20,0.0,42,12,2.0609,18.88,19.95,1.0,G,0.0357,at_bound,-0.4142
20,0.0,42,13,2.0425,20.24,18.92,1.0,G,0.0192,at_bound,-0.4142
20,0.0,42,14,2.0441,19.85,20.01,1.0,G,0.0312,at_bound,-0.4142
20,0.0,42,15,2.0336,20.19,18.19,1.0,G,0.0282,at_bound,-0.4142
20,0.0,42,16,2.0201,20.83,20.85,1.0,G,0.0502,at_bound,-0.4142
20,0.0,42,17,1.9889,21.37,18.10,1.0,G,0.0122,at_bound,-0.4142
20,0.0,42,18,1.9773,21.93,22.07,1.0,G,0.0256,at_bound,-0.4142
20,0.0,42,19,1.9467,22.91,23.94,1.0,G,0.0205,at_bound,-0.4142
20,0.0,42,20,1.9345,23.74,25.26,1.0,G,0.0177,at_bound,-0.4142
20,0.0,42,21,1.9230,24.14,18.23,1.0,G,0.0040,at_bound,-0.4142
20,0.0,42,22,1.9288,24.16,22.10,1.0,G,0.0289,at_bound,-0.4142
20,0.0,42,23,1.8963,25.42,23.09,1.0,G,0.0245,at_bound,-0.4142
20,0.0,42,24,1.8947,25.36,21.62,1.0,G,0.0182,at_bound,-0.4142
20,0.0,42,25,1.8659,26.94,28.83,1.0,G,0.0290,at_bound,-0.4142
20,0.0,42,26,1.8481,27.51,26.04,1.0,G,0.0238,at_bound,-0.4142
20,0.0,42,27,1.8333,28.01,24.70,1.0,G,0.0039,at_bound,-0.4142
20,0.0,42,28,1.8330,28.46,28.51,1.0,G,0.0267,at_bound,-0.4142
20,0.0,42,29,1.8072,29.48,25.95,1.0,G,0.0271,at_bound,-0.4142
20,0.0,42,30,1.7993,30.35,22.34,1.0,G,0.0073,at_bound,-0.4142
20,0.0,42,31,1.6711,35.90,37.54,1.0,G,0.0588,at_bound,0.5528
20,0.0,42,32,1.6372,37.43,39.46,1.0,G,0.0223,at_bound,0.5528
20,0.0,42,33,1.6268,37.39,39.27,1.0,G,0.0298,at_bound,0.5528
20,0.0,42,34,1.6108,38.59,40.02,1.0,G,0.0446,at_bound,0.5528
20,0.0,42,35,1.6060,38.90,38.89,1.0,G,0.0415,at_bound,0.5528
20,0.0,42,36,1.5764,39.98,40.41,1.0,G,0.0401,at_bound,0.5528
20,0.0,42,37,1.5676,40.36,40.84,1.0,G,0.0325,at_bound,0.5528
20,0.0,42,38,1.5607,41.02,41.84,1.0,G,0.0589,at_bound,0.5528
20,0.0,42,39,1.5508,41.31,43.85,1.0,G,0.0410,at_bound,0.5528
20,0.0,42,40,1.5227,42.89,43.40,1.0,G,0.0274,at_bound,0.5528
20,0.0,42,41,1.4769,44.74,46.62,1.0,G,0.0238,at_bound,0.8586
20,0.0,42,42,1.4619,45.38,47.02,1.0,G,0.0104,at_bound,0.8586
20,0.0,42,43,1.4575,45.48,47.33,1.0,G,0.0054,at_bound,0.8586
20,0.0,42,44,1.4467,46.19,47.58,1.0,G,0.0110,at_bound,0.8586
20,0.0,42,45,1.4384,46.23,48.14,1.0,G,0.0125,at_bound,0.8586
20,0.0,42,46,1.4316,46.61,48.38,1.0,G,0.0312,at_bound,0.8586
20,0.0,42,47,1.4211,46.88,48.62,1.0,G,0.0060,at_bound,0.8586
20,0.0,42,48,1.4147,47.51,48.76,1.0,G,0.0084,at_bound,0.8586
20,0.0,42,49,1.4050,47.71,49.52,1.0,G,0.0107,at_bound,0.8586
20,0.0,42,50,1.3980,47.87,49.85,1.0,G,0.0231,at_bound,0.8586
