tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset
10,0.0,42,1,3.1008,10.90,11.44,1.0,H,0.1121,above_bound,0.0000,0.5
10,0.0,42,2,2.2603,13.68,20.01,1.0,H,0.0734,above_bound,0.5000,0.5
10,0.0,42,3,2.1111,19.68,19.30,1.0,H,0.0912,above_bound,0.5000,0.5
10,0.0,42,4,2.0046,23.12,23.01,1.0,H,0.1030,above_bound,0.5000,0.5
10,0.0,42,5,1.9022,27.69,31.58,1.0,H,0.1085,above_bound,0.5000,0.5
10,0.0,42,6,1.8382,29.83,31.63,1.0,H,0.0864,above_bound,0.5000,0.5
10,0.0,42,7,1.7672,32.79,35.22,1.0,H,0.0846,above_bound,0.5000,0.5
10,0.0,42,8,1.7130,35.31,37.65,1.0,H,0.0803,above_bound,0.5000,0.5
10,0.0,42,9,1.6418,38.38,40.52,1.0,H,0.0840,above_bound,0.5000,0.5
10,0.0,42,10,1.5812,40.52,40.90,1.0,H,0.0848,above_bound,0.5000,0.5
10,0.0,42,11,1.5463,42.05,47.17,1.0,H,0.0799,above_bound,0.5000,0.5
10,0.0,42,12,1.4503,46.33,43.03,1.0,H,0.0671,above_bound,0.5000,0.5
10,0.0,42,13,1.4136,47.81,44.39,1.0,H,0.0729,above_bound,0.5000,0.5
10,0.0,42,14,1.2959,52.39,50.36,1.0,H,0.0591,above_bound,0.5000,0.5
10,0.0,42,15,1.2249,55.61,49.39,1.0,H,0.0591,above_bound,0.5000,0.5
10,0.0,42,16,1.1598,57.69,56.61,1.0,H,0.0619,above_bound,0.5000,0.5
10,0.0,42,17,1.0678,61.39,56.94,1.0,H,0.0455,above_bound,0.5000,0.5
10,0.0,42,18,1.0239,63.26,48.08,1.0,H,0.0491,above_bound,0.5000,0.5
10,0.0,42,19,0.9648,65.51,61.63,1.0,H,0.0460,above_bound,0.5000,0.5
10,0.0,42,20,0.9010,67.94,65.09,1.0,H,0.0429,above_bound,0.5000,0.5
10,0.0,42,21,0.8465,70.17,68.32,1.0,H,0.0386,above_bound,0.5000,0.5
10,0.0,42,22,0.8066,71.61,67.38,1.0,H,0.0385,above_bound,0.5000,0.5
10,0.0,42,23,0.7600,73.30,68.71,1.0,H,0.0341,above_bound,0.5000,0.5
10,0.0,42,24,0.7321,74.11,65.82,1.0,H,0.0346,above_bound,0.5000,0.5
10,0.0,42,25,0.7114,75.19,71.32,1.0,H,0.0339,above_bound,0.5000,0.5
10,0.0,42,26,0.6620,76.88,67.43,1.0,H,0.0258,above_bound,0.5000,0.5
10,0.0,42,27,0.6433,77.46,74.57,1.0,H,0.0288,above_bound,0.5000,0.5
10,0.0,42,28,0.6099,78.77,76.46,1.0,H,0.0266,above_bound,0.5000,0.5
10,0.0,42,29,0.5830,79.70,74.84,1.0,H,0.0229,above_bound,0.5000,0.5
10,0.0,42,30,0.5905,79.44,76.76,1.0,H,0.0305,above_bound,0.5000,0.5
10,0.0,42,31,0.6159,78.65,77.07,1.0,H,0.0766,above_bound,0.9500,0.5
10,0.0,42,32,0.5759,80.01,75.94,1.0,H,0.0647,above_bound,0.9500,0.5
10,0.0,42,33,0.5933,79.40,79.51,1.0,H,0.0774,above_bound,0.9500,0.5
10,0.0,42,34,0.5571,80.50,76.73,1.0,H,0.0649,above_bound,0.9500,0.5
10,0.0,42,35,0.5671,80.39,80.02,1.0,H,0.0726,above_bound,0.9500,0.5
10,0.0,42,36,0.4953,82.81,81.65,1.0,H,0.0450,above_bound,0.9500,0.5
10,0.0,42,37,0.5232,81.81,78.71,1.0,H,0.0621,above_bound,0.9500,0.5
10,0.0,42,38,0.4976,82.66,78.89,1.0,H,0.0531,above_bound,0.9500,0.5
10,0.0,42,39,0.4810,83.23,79.96,1.0,H,0.0538,above_bound,0.9500,0.5
10,0.0,42,40,0.5109,82.34,80.81,1.0,H,0.0657,above_bound,0.9500,0.5
10,0.0,42,41,0.3911,86.73,85.13,1.0,H,0.0163,above_bound,0.9500,0.5
10,0.0,42,42,0.3592,87.73,85.48,1.0,H,0.0025,above_bound,0.9500,0.5
10,0.0,42,43,0.3507,88.03,85.53,1.0,H,0.0032,above_bound,0.9500,0.5
10,0.0,42,44,0.3442,88.12,85.62,1.0,H,-0.0000,above_bound,0.9500,0.5
10,0.0,42,45,0.3378,88.41,85.61,1.0,H,0.0004,above_bound,0.9500,0.5
10,0.0,42,46,0.3337,88.56,85.89,1.0,H,0.0016,above_bound,0.9500,0.5
10,0.0,42,47,0.3314,88.68,85.85,1.0,H,-0.0000,above_bound,0.9500,0.5
10,0.0,42,48,0.3241,88.95,85.98,1.0,H,0.0043,above_bound,0.9500,0.5
10,0.0,42,49,0.3247,88.81,85.89,1.0,H,0.0012,above_bound,0.9500,0.5
10,0.0,42,50,0.3238,88.91,86.03,1.0,H,0.0016,above_bound,0.9500,0.5
