tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle
0,0.6,42,1,1.5992,41.38,48.53,1.0,E,
0,0.6,42,2,1.1408,59.18,50.12,1.0,E,
0,0.6,42,3,0.9520,66.06,57.71,1.0,E,
0,0.6,42,4,0.8258,70.99,66.24,1.0,E,
0,0.6,42,5,0.7402,74.14,71.56,1.0,E,
0,0.6,42,6,0.6789,76.35,69.91,1.0,E,
0,0.6,42,7,0.6290,78.10,72.42,1.0,E,
0,0.6,42,8,0.5883,79.54,75.01,1.0,E,
0,0.6,42,9,0.5555,80.68,72.94,1.0,E,
0,0.6,42,10,0.5275,81.68,76.57,1.0,E,
0,0.6,42,11,0.5058,82.39,80.01,1.0,E,
0,0.6,42,12,0.4836,83.22,80.70,1.0,E,
0,0.6,42,13,0.4652,83.81,77.05,1.0,E,
0,0.6,42,14,0.4449,84.50,81.78,1.0,E,
0,0.6,42,15,0.4339,84.92,77.63,1.0,E,
0,0.6,42,16,0.4150,85.53,80.39,1.0,E,
0,0.6,42,17,0.4030,85.83,81.47,1.0,E,
0,0.6,42,18,0.3919,86.38,81.94,1.0,E,
0,0.6,42,19,0.3815,86.65,78.32,1.0,E,
0,0.6,42,20,0.3692,87.24,81.90,1.0,E,
0,0.6,42,21,0.3588,87.52,84.25,1.0,E,
0,0.6,42,22,0.3495,87.83,81.34,1.0,E,
0,0.6,42,23,0.3423,88.13,82.67,1.0,E,
0,0.6,42,24,0.3299,88.45,80.93,1.0,E,
0,0.6,42,25,0.3252,88.64,80.68,1.0,E,
0,0.6,42,26,0.3172,88.88,78.47,1.0,E,
0,0.6,42,27,0.3094,89.09,83.85,1.0,E,
0,0.6,42,28,0.3030,89.24,83.90,1.0,E,
0,0.6,42,29,0.2988,89.59,85.02,1.0,E,
0,0.6,42,30,0.2928,89.79,84.17,1.0,E,
0,0.6,42,31,0.2244,92.35,88.15,1.0,E,
0,0.6,42,32,0.2060,92.92,88.48,1.0,E,
0,0.6,42,33,0.1946,93.32,88.44,1.0,E,
0,0.6,42,34,0.1895,93.51,88.51,1.0,E,
0,0.6,42,35,0.1853,93.68,88.71,1.0,E,
0,0.6,42,36,0.1819,93.84,88.69,1.0,E,
0,0.6,42,37,0.1797,93.83,88.71,1.0,E,
0,0.6,42,38,0.1790,93.83,88.75,1.0,E,
0,0.6,42,39,0.1746,94.10,88.66,1.0,E,
0,0.6,42,40,0.1730,93.95,88.60,1.0,E,
0,0.6,42,41,0.1650,94.40,88.74,1.0,E,
0,0.6,42,42,0.1635,94.33,88.82,1.0,E,
0,0.6,42,43,0.1628,94.41,88.92,1.0,E,
0,0.6,42,44,0.1610,94.54,88.71,1.0,E,
0,0.6,42,45,0.1605,94.48,88.89,1.0,E,
0,0.6,42,46,0.1609,94.49,88.71,1.0,E,
0,0.6,42,47,0.1601,94.56,88.81,1.0,E,
0,0.6,42,48,0.1592,94.59,88.76,1.0,E,
0,0.6,42,49,0.1589,94.62,88.82,1.0,E,
0,0.6,42,50,0.1573,94.64,88.80,1.0,E,
