tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle
0,0.2,123,1,1.6341,39.32,36.36,1.0,E,
0,0.2,123,2,1.2505,54.58,50.99,1.0,E,
0,0.2,123,3,1.0547,62.04,62.22,1.0,E,
0,0.2,123,4,0.9123,67.63,62.07,1.0,E,
0,0.2,123,5,0.8085,71.59,68.51,1.0,E,
0,0.2,123,6,0.7407,74.19,63.02,1.0,E,
0,0.2,123,7,0.6815,76.11,72.24,1.0,E,
0,0.2,123,8,0.6421,77.78,55.12,1.0,E,
0,0.2,123,9,0.6063,78.83,75.96,1.0,E,
0,0.2,123,10,0.5726,79.93,76.40,1.0,E,
0,0.2,123,11,0.5458,81.01,76.56,1.0,E,
0,0.2,123,12,0.5271,81.52,78.20,1.0,E,
0,0.2,123,13,0.5063,82.43,78.89,1.0,E,
0,0.2,123,14,0.4850,83.18,78.59,1.0,E,
0,0.2,123,15,0.4725,83.65,74.94,1.0,E,
0,0.2,123,16,0.4567,84.08,69.53,1.0,E,
0,0.2,123,17,0.4391,84.65,76.45,1.0,E,
0,0.2,123,18,0.4244,85.25,81.88,1.0,E,
0,0.2,123,19,0.4117,85.80,81.56,1.0,E,
0,0.2,123,20,0.4027,85.95,82.27,1.0,E,
0,0.2,123,21,0.3925,86.40,79.15,1.0,E,
0,0.2,123,22,0.3801,86.73,81.34,1.0,E,
0,0.2,123,23,0.3720,87.12,83.23,1.0,E,
0,0.2,123,24,0.3607,87.42,77.23,1.0,E,
0,0.2,123,25,0.3573,87.64,82.09,1.0,E,
0,0.2,123,26,0.3467,87.86,81.64,1.0,E,
0,0.2,123,27,0.3403,87.96,78.37,1.0,E,
0,0.2,123,28,0.3321,88.33,84.29,1.0,E,
0,0.2,123,29,0.3238,88.60,82.54,1.0,E,
0,0.2,123,30,0.3210,88.64,81.53,1.0,E,
0,0.2,123,31,0.2612,91.02,87.53,1.0,E,
0,0.2,123,32,0.2421,91.75,87.50,1.0,E,
0,0.2,123,33,0.2349,92.01,87.71,1.0,E,
0,0.2,123,34,0.2295,92.07,87.99,1.0,E,
0,0.2,123,35,0.2271,92.10,87.94,1.0,E,
0,0.2,123,36,0.2222,92.41,87.96,1.0,E,
0,0.2,123,37,0.2208,92.50,87.66,1.0,E,
0,0.2,123,38,0.2207,92.43,87.79,1.0,E,
0,0.2,123,39,0.2153,92.57,87.97,1.0,E,
0,0.2,123,40,0.2148,92.54,87.57,1.0,E,
0,0.2,123,41,0.2105,92.87,88.07,1.0,E,
0,0.2,123,42,0.2080,92.90,88.18,1.0,E,
0,0.2,123,43,0.2064,92.78,88.11,1.0,E,
0,0.2,123,44,0.2052,92.92,88.13,1.0,E,
0,0.2,123,45,0.2034,93.03,88.20,1.0,E,
0,0.2,123,46,0.2070,92.78,88.17,1.0,E,
0,0.2,123,47,0.2039,93.09,88.09,1.0,E,
0,0.2,123,48,0.2069,92.79,88.20,1.0,E,
0,0.2,123,49,0.2079,92.80,88.28,1.0,E,
0,0.2,123,50,0.2064,92.80,88.18,1.0,E,
