tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle
10,-0.1,456,1,3.3061,13.33,17.94,1.0,F,0.0913
10,-0.1,456,2,2.0968,20.98,21.98,1.0,F,0.0430
10,-0.1,456,3,1.9785,24.29,26.83,1.0,F,0.0640
10,-0.1,456,4,1.8804,27.72,28.32,1.0,F,0.0497
10,-0.1,456,5,1.8281,29.87,30.76,1.0,F,0.0447
10,-0.1,456,6,1.7487,33.10,31.97,1.0,F,0.0332
10,-0.1,456,7,1.6847,35.81,37.98,1.0,F,0.0368
10,-0.1,456,8,1.6285,38.37,37.95,1.0,F,0.0346
10,-0.1,456,9,1.5600,41.37,43.13,1.0,F,0.0337
10,-0.1,456,10,1.5162,42.83,45.57,1.0,F,0.0436
10,-0.1,456,11,1.4583,45.76,42.70,1.0,F,0.0333
10,-0.1,456,12,1.4170,47.57,45.31,1.0,F,0.0345
10,-0.1,456,13,1.3538,49.68,49.49,1.0,F,0.0323
10,-0.1,456,14,1.3049,52.04,50.68,1.0,F,0.0322
10,-0.1,456,15,1.2538,54.17,53.22,1.0,F,0.0321
10,-0.1,456,16,1.2024,56.17,55.33,1.0,F,0.0307
10,-0.1,456,17,1.1392,58.54,53.57,1.0,F,0.0262
10,-0.1,456,18,1.0932,60.34,53.19,1.0,F,0.0249
10,-0.1,456,19,1.0468,62.30,60.55,1.0,F,0.0256
10,-0.1,456,20,1.0128,63.59,60.35,1.0,F,0.0217
10,-0.1,456,21,0.9552,65.72,59.47,1.0,F,0.0250
10,-0.1,456,22,0.9231,66.99,66.99,1.0,F,0.0253
10,-0.1,456,23,0.8620,69.36,63.33,1.0,F,0.0211
10,-0.1,456,24,0.8474,69.82,70.03,1.0,F,0.0226
10,-0.1,456,25,0.8011,71.80,66.91,1.0,F,0.0186
10,-0.1,456,26,0.7841,72.27,72.44,1.0,F,0.0223
10,-0.1,456,27,0.7517,73.53,73.57,1.0,F,0.0168
10,-0.1,456,28,0.7305,74.09,70.57,1.0,F,0.0218
10,-0.1,456,29,0.7040,75.26,73.29,1.0,F,0.0186
10,-0.1,456,30,0.6859,75.77,74.24,1.0,F,0.0206
10,-0.1,456,31,0.5930,79.47,78.96,1.0,F,0.0107
10,-0.1,456,32,0.5775,79.83,78.87,1.0,F,0.0014
10,-0.1,456,33,0.5736,80.04,79.18,1.0,F,0.0008
10,-0.1,456,34,0.5635,80.51,79.06,1.0,F,0.0022
10,-0.1,456,35,0.5604,80.30,79.30,1.0,F,-0.0010
10,-0.1,456,36,0.5562,80.73,79.69,1.0,F,0.0027
10,-0.1,456,37,0.5538,80.73,79.44,1.0,F,0.0002
10,-0.1,456,38,0.5513,80.92,79.73,1.0,F,0.0020
10,-0.1,456,39,0.5465,81.09,79.80,1.0,F,-0.0000
10,-0.1,456,40,0.5455,81.10,79.58,1.0,F,0.0025
10,-0.1,456,41,0.5388,81.17,79.72,1.0,F,0.0011
10,-0.1,456,42,0.5361,81.34,79.89,1.0,F,-0.0016
10,-0.1,456,43,0.5373,81.28,79.79,1.0,F,-0.0003
10,-0.1,456,44,0.5342,81.34,79.94,1.0,F,-0.0000
10,-0.1,456,45,0.5349,81.56,79.61,1.0,F,-0.0003
10,-0.1,456,46,0.5400,81.21,79.84,1.0,F,-0.0037
10,-0.1,456,47,0.5341,81.44,79.71,1.0,F,0.0023
10,-0.1,456,48,0.5351,81.42,79.88,1.0,F,0.0010
10,-0.1,456,49,0.5343,81.47,79.93,1.0,F,0.0001
10,-0.1,456,50,0.5333,81.60,79.93,1.0,F,0.0016
