tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle
10,-0.5,42,1,2.8313,14.73,19.90,1.0,F,0.1181
10,-0.5,42,2,1.9825,22.80,24.24,1.0,F,0.0442
10,-0.5,42,3,1.9000,26.51,27.74,1.0,F,0.0274
10,-0.5,42,4,1.8150,30.36,32.08,1.0,F,0.0381
10,-0.5,42,5,1.7221,34.44,34.84,1.0,F,0.0238
10,-0.5,42,6,1.6369,37.79,37.58,1.0,F,0.0333
10,-0.5,42,7,1.5770,40.78,45.02,1.0,F,0.0201
10,-0.5,42,8,1.5162,43.23,41.01,1.0,F,0.0284
10,-0.5,42,9,1.4347,46.49,45.86,1.0,F,0.0369
10,-0.5,42,10,1.3692,49.42,43.48,1.0,F,0.0255
10,-0.5,42,11,1.2933,52.48,55.04,1.0,F,0.0250
10,-0.5,42,12,1.2261,54.81,58.39,1.0,F,0.0306
10,-0.5,42,13,1.1720,57.26,59.58,1.0,F,0.0214
10,-0.5,42,14,1.1234,59.01,61.82,1.0,F,0.0205
10,-0.5,42,15,1.0656,61.12,59.93,1.0,F,0.0236
10,-0.5,42,16,1.0080,63.83,56.34,1.0,F,0.0235
10,-0.5,42,17,0.9748,64.64,63.40,1.0,F,0.0231
10,-0.5,42,18,0.9251,66.93,65.95,1.0,F,0.0198
10,-0.5,42,19,0.8810,68.59,66.91,1.0,F,0.0201
10,-0.5,42,20,0.8586,69.57,64.53,1.0,F,0.0276
10,-0.5,42,21,0.8122,71.17,69.98,1.0,F,0.0203
10,-0.5,42,22,0.7802,72.57,67.24,1.0,F,0.0224
10,-0.5,42,23,0.7542,73.58,73.35,1.0,F,0.0199
10,-0.5,42,24,0.7253,74.51,67.79,1.0,F,0.0194
10,-0.5,42,25,0.7083,75.04,69.32,1.0,F,0.0185
10,-0.5,42,26,0.6785,76.15,72.62,1.0,F,0.0174
10,-0.5,42,27,0.6577,77.08,74.91,1.0,F,0.0187
10,-0.5,42,28,0.6374,77.78,71.70,1.0,F,0.0217
10,-0.5,42,29,0.6167,78.31,75.56,1.0,F,0.0164
10,-0.5,42,30,0.6087,78.72,74.81,1.0,F,0.0199
10,-0.5,42,31,0.5273,81.86,81.28,1.0,F,0.0142
10,-0.5,42,32,0.5133,82.22,81.26,1.0,F,0.0040
10,-0.5,42,33,0.5024,82.69,81.41,1.0,F,0.0014
10,-0.5,42,34,0.5011,82.71,81.62,1.0,F,0.0013
10,-0.5,42,35,0.4951,82.98,81.39,1.0,F,0.0009
10,-0.5,42,36,0.4941,82.88,81.60,1.0,F,0.0009
10,-0.5,42,37,0.4921,83.03,81.89,1.0,F,0.0018
10,-0.5,42,38,0.4900,83.14,81.86,1.0,F,0.0025
10,-0.5,42,39,0.4847,83.22,81.79,1.0,F,0.0063
10,-0.5,42,40,0.4920,82.90,81.71,1.0,F,0.0044
10,-0.5,42,41,0.4807,83.35,81.97,1.0,F,0.0003
10,-0.5,42,42,0.4792,83.39,81.83,1.0,F,0.0007
10,-0.5,42,43,0.4841,83.23,81.96,1.0,F,0.0027
10,-0.5,42,44,0.4780,83.32,81.91,1.0,F,-0.0004
10,-0.5,42,45,0.4785,83.49,81.93,1.0,F,0.0005
10,-0.5,42,46,0.4780,83.51,82.03,1.0,F,-0.0008
10,-0.5,42,47,0.4811,83.30,82.03,1.0,F,-0.0009
10,-0.5,42,48,0.4785,83.51,82.09,1.0,F,0.0033
10,-0.5,42,49,0.4770,83.56,82.09,1.0,F,-0.0007
10,-0.5,42,50,0.4761,83.52,82.04,1.0,F,-0.0000
