tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle
20,-0.7,123,1,4.1200,10.56,10.94,1.0,F,0.0899
20,-0.7,123,2,2.2920,14.07,16.74,1.0,F,0.0412
20,-0.7,123,3,2.1635,18.98,21.75,1.0,F,0.0480
20,-0.7,123,4,2.0530,21.54,21.16,1.0,F,0.0356
20,-0.7,123,5,1.9796,23.95,25.70,1.0,F,0.0192
20,-0.7,123,6,1.9503,25.91,29.19,1.0,F,0.0227
20,-0.7,123,7,1.9012,27.81,27.82,1.0,F,0.0206
20,-0.7,123,8,1.8327,29.98,32.80,1.0,F,0.0205
20,-0.7,123,9,1.7599,33.10,36.18,1.0,F,0.0210
20,-0.7,123,10,1.7132,34.95,36.13,1.0,F,0.0163
20,-0.7,123,11,1.6774,36.84,38.41,1.0,F,0.0152
20,-0.7,123,12,1.6234,38.94,39.44,1.0,F,0.0164
20,-0.7,123,13,1.5751,41.02,37.99,1.0,F,0.0080
20,-0.7,123,14,1.5572,41.78,38.65,1.0,F,0.0166
20,-0.7,123,15,1.4842,44.88,36.70,1.0,F,0.0154
20,-0.7,123,16,1.4424,47.12,47.12,1.0,F,0.0257
20,-0.7,123,17,1.4073,48.34,48.18,1.0,F,0.0132
20,-0.7,123,18,1.3569,49.94,46.30,1.0,F,0.0107
20,-0.7,123,19,1.3230,51.37,46.47,1.0,F,0.0088
20,-0.7,123,20,1.3082,52.53,51.16,1.0,F,0.0147
20,-0.7,123,21,1.2401,54.77,47.35,1.0,F,0.0128
20,-0.7,123,22,1.2113,55.56,55.44,1.0,F,0.0062
20,-0.7,123,23,1.1950,56.44,58.86,1.0,F,0.0145
20,-0.7,123,24,1.1488,58.26,59.28,1.0,F,0.0140
20,-0.7,123,25,1.1070,59.65,58.01,1.0,F,0.0102
20,-0.7,123,26,1.0672,61.63,58.78,1.0,F,0.0144
20,-0.7,123,27,1.0590,62.01,60.34,1.0,F,0.0119
20,-0.7,123,28,1.0186,63.47,61.39,1.0,F,0.0133
20,-0.7,123,29,0.9870,64.68,63.70,1.0,F,0.0147
20,-0.7,123,30,0.9737,65.34,64.89,1.0,F,0.0083
20,-0.7,123,31,0.8552,69.68,70.88,1.0,F,0.0291
20,-0.7,123,32,0.8225,71.15,71.30,1.0,F,0.0026
20,-0.7,123,33,0.8137,71.40,71.54,1.0,F,0.0042
20,-0.7,123,34,0.8048,71.83,71.63,1.0,F,0.0042
20,-0.7,123,35,0.7987,71.88,71.97,1.0,F,0.0004
20,-0.7,123,36,0.7910,72.10,72.13,1.0,F,0.0061
20,-0.7,123,37,0.7880,72.09,72.05,1.0,F,-0.0021
20,-0.7,123,38,0.7851,72.41,72.71,1.0,F,0.0004
20,-0.7,123,39,0.7774,72.63,72.47,1.0,F,0.0041
20,-0.7,123,40,0.7722,72.66,72.85,1.0,F,0.0068
20,-0.7,123,41,0.7705,72.87,72.76,1.0,F,0.0030
20,-0.7,123,42,0.7692,72.95,72.76,1.0,F,-0.0029
20,-0.7,123,43,0.7680,73.14,72.55,1.0,F,-0.0006
20,-0.7,123,44,0.7704,72.93,72.69,1.0,F,-0.0015
20,-0.7,123,45,0.7648,73.02,72.77,1.0,F,-0.0013
20,-0.7,123,46,0.7695,72.93,73.13,1.0,F,0.0017
20,-0.7,123,47,0.7654,73.14,72.93,1.0,F,0.0026
20,-0.7,123,48,0.7647,73.20,72.95,1.0,F,-0.0047
20,-0.7,123,49,0.7674,72.96,73.00,1.0,F,0.0024
20,-0.7,123,50,0.7671,73.06,73.06,1.0,F,-0.0010
