tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle
20,-0.1,456,1,4.3214,11.48,14.76,1.0,F,0.1134
20,-0.1,456,2,2.2428,15.33,16.39,1.0,F,0.0951
20,-0.1,456,3,2.1724,17.39,17.36,1.0,F,0.0469
20,-0.1,456,4,2.1633,17.30,18.01,1.0,F,0.0550
20,-0.1,456,5,2.1591,17.01,17.98,1.0,F,0.0426
20,-0.1,456,6,2.1514,17.45,16.16,1.0,F,0.0731
20,-0.1,456,7,2.1323,17.73,15.75,1.0,F,0.0223
20,-0.1,456,8,2.1202,18.35,17.83,1.0,F,0.0532
20,-0.1,456,9,2.0933,18.99,18.53,1.0,F,0.0324
20,-0.1,456,10,2.0838,19.92,17.06,1.0,F,0.0263
20,-0.1,456,11,2.0158,21.82,22.93,1.0,F,0.0438
20,-0.1,456,12,1.9848,23.31,20.56,1.0,F,0.0433
20,-0.1,456,13,2.0081,23.59,26.83,1.0,F,0.0580
20,-0.1,456,14,1.9288,26.21,25.95,1.0,F,0.0182
20,-0.1,456,15,1.9800,24.93,27.72,1.0,F,0.0347
20,-0.1,456,16,1.8773,28.04,28.44,1.0,F,0.0330
20,-0.1,456,17,1.8823,28.05,26.21,1.0,F,0.0311
20,-0.1,456,18,1.8158,30.35,32.77,1.0,F,0.0318
20,-0.1,456,19,1.7864,31.65,33.05,1.0,F,0.0307
20,-0.1,456,20,1.7391,33.67,32.48,1.0,F,0.0182
20,-0.1,456,21,1.7092,34.94,35.67,1.0,F,0.0243
20,-0.1,456,22,1.7126,35.44,35.80,1.0,F,0.0228
20,-0.1,456,23,1.6611,37.38,35.62,1.0,F,0.0184
20,-0.1,456,24,1.6556,37.53,31.81,1.0,F,0.0252
20,-0.1,456,25,1.6265,38.74,38.71,1.0,F,0.0080
20,-0.1,456,26,1.5899,40.25,35.80,1.0,F,0.0277
20,-0.1,456,27,1.5837,40.36,40.29,1.0,F,0.0216
20,-0.1,456,28,1.5638,41.80,41.86,1.0,F,0.0196
20,-0.1,456,29,1.5355,42.86,38.58,1.0,F,0.0165
20,-0.1,456,30,1.4923,44.67,45.18,1.0,F,0.0176
20,-0.1,456,31,1.3785,49.68,52.53,1.0,F,0.0679
20,-0.1,456,32,1.3397,51.35,53.27,1.0,F,0.0052
20,-0.1,456,33,1.3225,51.99,53.50,1.0,F,0.0074
20,-0.1,456,34,1.3109,52.34,53.95,1.0,F,0.0036
20,-0.1,456,35,1.3012,52.76,54.39,1.0,F,0.0040
20,-0.1,456,36,1.2952,52.81,54.48,1.0,F,0.0029
20,-0.1,456,37,1.2809,53.39,54.93,1.0,F,0.0042
20,-0.1,456,38,1.2776,53.51,54.85,1.0,F,0.0023
20,-0.1,456,39,1.2704,53.59,55.55,1.0,F,0.0076
20,-0.1,456,40,1.2614,54.05,55.88,1.0,F,0.0111
20,-0.1,456,41,1.2569,54.19,56.02,1.0,F,0.0096
20,-0.1,456,42,1.2528,54.39,55.87,1.0,F,0.0027
20,-0.1,456,43,1.2527,54.29,56.01,1.0,F,0.0004
20,-0.1,456,44,1.2529,54.52,56.04,1.0,F,0.0074
20,-0.1,456,45,1.2522,54.42,56.03,1.0,F,0.0015
20,-0.1,456,46,1.2512,54.58,55.94,1.0,F,0.0032
20,-0.1,456,47,1.2505,54.47,55.88,1.0,F,-0.0002
20,-0.1,456,48,1.2504,54.81,56.01,1.0,F,0.0057
20,-0.1,456,49,1.2498,54.85,55.98,1.0,F,0.0015
20,-0.1,456,50,1.2486,54.61,56.16,1.0,F,0.0007
