tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset,delay_type,M
0,0.666667,123,1,1.5498,42.80,45.77,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,2,1.0829,60.95,63.48,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,3,0.8868,68.49,67.49,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,4,0.7640,73.17,71.51,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,5,0.6854,76.16,71.87,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,6,0.6345,77.94,73.19,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,7,0.5867,79.85,68.65,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,8,0.5548,80.81,72.42,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,9,0.5241,81.68,80.89,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,10,0.5012,82.66,79.11,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,11,0.4746,83.38,80.56,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,12,0.4574,84.02,79.19,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,13,0.4425,84.70,77.58,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,14,0.4238,85.35,83.38,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,15,0.4118,85.76,81.44,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,16,0.3982,86.14,81.13,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,17,0.3878,86.61,80.75,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,18,0.3753,86.97,82.87,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,19,0.3666,87.14,84.32,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,20,0.3591,87.65,83.02,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,21,0.3464,87.87,83.32,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,22,0.3364,88.22,83.82,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,23,0.3314,88.46,84.60,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,24,0.3227,88.77,82.19,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,25,0.3150,88.93,82.20,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,26,0.3072,89.16,79.30,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,27,0.3031,89.49,85.00,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,28,0.2944,89.67,83.66,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,29,0.2922,89.89,84.75,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,30,0.2861,89.96,84.22,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,31,0.2201,92.52,88.88,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,32,0.1953,93.25,88.86,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,33,0.1906,93.38,88.92,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,34,0.1817,93.79,88.84,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,35,0.1784,93.87,89.02,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,36,0.1745,93.97,89.03,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,37,0.1719,94.05,88.84,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,38,0.1718,93.97,89.11,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,39,0.1653,94.26,89.00,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,40,0.1630,94.39,88.99,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,41,0.1554,94.67,89.06,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,42,0.1544,94.73,89.07,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,43,0.1519,94.86,88.87,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,44,0.1546,94.65,89.02,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,45,0.1529,94.73,89.04,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,46,0.1510,94.92,89.12,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,47,0.1492,94.91,89.14,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,48,0.1528,94.73,89.12,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,49,0.1508,94.78,88.98,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,123,50,0.1511,94.76,89.16,1.0,A,,fixed,0.6667,0.3,fifo,1
