tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle
0,0.99,123,1,1.9969,24.97,32.03,1.0,E,
0,0.99,123,2,1.7780,32.99,36.18,1.0,E,
0,0.99,123,3,1.6226,39.79,43.07,1.0,E,
0,0.99,123,4,1.4788,45.70,46.95,1.0,E,
0,0.99,123,5,1.3092,52.54,50.08,1.0,E,
0,0.99,123,6,1.1660,58.12,51.47,1.0,E,
0,0.99,123,7,1.0889,61.00,56.82,1.0,E,
0,0.99,123,8,0.9944,64.59,62.40,1.0,E,
0,0.99,123,9,0.9590,66.15,64.69,1.0,E,
0,0.99,123,10,0.8858,69.19,64.99,1.0,E,
0,0.99,123,11,0.8732,69.69,68.30,1.0,E,
0,0.99,123,12,0.8560,70.44,67.61,1.0,E,
0,0.99,123,13,0.8069,72.14,66.99,1.0,E,
0,0.99,123,14,0.7880,72.74,72.33,1.0,E,
0,0.99,123,15,0.7619,73.77,61.36,1.0,E,
0,0.99,123,16,0.7776,73.25,66.19,1.0,E,
0,0.99,123,17,0.7688,73.60,69.24,1.0,E,
0,0.99,123,18,0.7579,73.91,70.73,1.0,E,
0,0.99,123,19,0.7540,74.12,66.67,1.0,E,
0,0.99,123,20,0.7526,74.16,72.11,1.0,E,
0,0.99,123,21,0.7258,74.84,67.79,1.0,E,
0,0.99,123,22,0.7414,74.49,68.56,1.0,E,
0,0.99,123,23,0.7379,74.61,70.64,1.0,E,
0,0.99,123,24,0.7421,74.42,68.08,1.0,E,
0,0.99,123,25,0.7161,75.29,69.08,1.0,E,
0,0.99,123,26,0.7213,75.10,71.17,1.0,E,
0,0.99,123,27,0.7170,75.34,68.29,1.0,E,
0,0.99,123,28,0.7230,75.14,64.84,1.0,E,
0,0.99,123,29,0.7091,75.62,73.54,1.0,E,
0,0.99,123,30,0.7032,75.73,74.10,1.0,E,
0,0.99,123,31,0.5422,81.08,82.21,1.0,E,
0,0.99,123,32,0.4612,84.03,82.69,1.0,E,
0,0.99,123,33,0.4386,84.97,84.14,1.0,E,
0,0.99,123,34,0.4200,85.38,84.39,1.0,E,
0,0.99,123,35,0.3995,86.23,84.34,1.0,E,
0,0.99,123,36,0.3972,86.14,84.81,1.0,E,
0,0.99,123,37,0.3869,86.68,84.57,1.0,E,
0,0.99,123,38,0.3768,86.84,84.93,1.0,E,
0,0.99,123,39,0.3728,86.86,84.97,1.0,E,
0,0.99,123,40,0.3772,86.94,83.99,1.0,E,
0,0.99,123,41,0.3327,88.46,86.46,1.0,E,
0,0.99,123,42,0.3122,89.09,86.80,1.0,E,
0,0.99,123,43,0.3021,89.71,86.92,1.0,E,
0,0.99,123,44,0.2992,89.65,87.00,1.0,E,
0,0.99,123,45,0.2959,89.69,87.07,1.0,E,
0,0.99,123,46,0.2934,89.75,86.95,1.0,E,
0,0.99,123,47,0.2867,90.07,87.17,1.0,E,
0,0.99,123,48,0.2896,89.90,87.06,1.0,E,
0,0.99,123,49,0.2891,89.94,87.27,1.0,E,
0,0.99,123,50,0.2847,90.06,87.23,1.0,E,
