tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle
10,-0.5,456,1,3.1135,17.87,22.39,1.0,F,0.0970
10,-0.5,456,2,1.9651,26.26,30.31,1.0,F,0.0374
10,-0.5,456,3,1.8384,30.15,31.15,1.0,F,0.0425
10,-0.5,456,4,1.7395,34.12,35.26,1.0,F,0.0347
10,-0.5,456,5,1.6648,37.42,37.92,1.0,F,0.0354
10,-0.5,456,6,1.5858,40.30,41.46,1.0,F,0.0274
10,-0.5,456,7,1.5330,42.46,42.05,1.0,F,0.0293
10,-0.5,456,8,1.4721,45.04,42.12,1.0,F,0.0227
10,-0.5,456,9,1.4097,48.01,47.33,1.0,F,0.0272
10,-0.5,456,10,1.3495,49.73,52.42,1.0,F,0.0263
10,-0.5,456,11,1.2900,52.54,46.42,1.0,F,0.0302
10,-0.5,456,12,1.2325,55.08,49.40,1.0,F,0.0237
10,-0.5,456,13,1.1597,57.92,60.12,1.0,F,0.0224
10,-0.5,456,14,1.1136,59.50,53.42,1.0,F,0.0210
10,-0.5,456,15,1.0744,61.13,58.43,1.0,F,0.0178
10,-0.5,456,16,1.0291,62.82,57.93,1.0,F,0.0240
10,-0.5,456,17,0.9877,64.47,62.46,1.0,F,0.0195
10,-0.5,456,18,0.9332,66.74,61.84,1.0,F,0.0191
10,-0.5,456,19,0.8997,67.76,62.46,1.0,F,0.0185
10,-0.5,456,20,0.8479,69.80,67.61,1.0,F,0.0145
10,-0.5,456,21,0.8291,70.45,71.54,1.0,F,0.0208
10,-0.5,456,22,0.8073,71.31,66.15,1.0,F,0.0194
10,-0.5,456,23,0.7634,72.85,64.53,1.0,F,0.0169
10,-0.5,456,24,0.7532,73.52,69.06,1.0,F,0.0208
10,-0.5,456,25,0.7310,74.13,69.58,1.0,F,0.0170
10,-0.5,456,26,0.7059,75.19,70.01,1.0,F,0.0178
10,-0.5,456,27,0.6761,76.30,75.30,1.0,F,0.0140
10,-0.5,456,28,0.6775,76.17,68.99,1.0,F,0.0213
10,-0.5,456,29,0.6467,77.29,72.71,1.0,F,0.0176
10,-0.5,456,30,0.6329,77.80,75.87,1.0,F,0.0178
10,-0.5,456,31,0.5518,80.99,80.24,1.0,F,0.0119
10,-0.5,456,32,0.5379,81.38,80.21,1.0,F,0.0017
10,-0.5,456,33,0.5330,81.55,80.28,1.0,F,-0.0007
10,-0.5,456,34,0.5313,81.51,80.58,1.0,F,0.0035
10,-0.5,456,35,0.5276,81.62,80.70,1.0,F,0.0035
10,-0.5,456,36,0.5243,81.75,80.72,1.0,F,0.0012
10,-0.5,456,37,0.5206,81.86,80.67,1.0,F,-0.0006
10,-0.5,456,38,0.5167,82.03,80.86,1.0,F,0.0048
10,-0.5,456,39,0.5142,82.00,80.70,1.0,F,0.0026
10,-0.5,456,40,0.5147,82.07,80.43,1.0,F,0.0027
10,-0.5,456,41,0.5100,82.19,80.60,1.0,F,-0.0003
10,-0.5,456,42,0.5084,82.24,80.84,1.0,F,0.0023
10,-0.5,456,43,0.5082,82.26,80.65,1.0,F,-0.0001
10,-0.5,456,44,0.5074,82.23,80.66,1.0,F,-0.0009
10,-0.5,456,45,0.5058,82.40,80.65,1.0,F,-0.0008
10,-0.5,456,46,0.5099,82.25,80.67,1.0,F,-0.0052
10,-0.5,456,47,0.5064,82.33,80.95,1.0,F,0.0031
10,-0.5,456,48,0.5065,82.41,80.73,1.0,F,0.0035
10,-0.5,456,49,0.5066,82.30,80.76,1.0,F,-0.0010
10,-0.5,456,50,0.5071,82.38,80.69,1.0,F,-0.0026
