tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle
10,0.0,456,1,2.6206,19.26,23.30,0.316228,C,0.0767
10,0.0,456,2,1.9008,27.83,31.14,0.316228,C,0.0489
10,0.0,456,3,1.7450,33.30,34.86,0.316228,C,0.0535
10,0.0,456,4,1.6760,36.36,39.61,0.316228,C,0.0562
10,0.0,456,5,1.5754,40.46,43.08,0.316228,C,0.0478
10,0.0,456,6,1.5384,42.34,48.02,0.316228,C,0.0521
10,0.0,456,7,1.4596,45.49,45.41,0.316228,C,0.0458
10,0.0,456,8,1.3978,48.13,51.05,0.316228,C,0.0445
10,0.0,456,9,1.3374,50.85,48.58,0.316228,C,0.0378
10,0.0,456,10,1.2831,52.71,54.41,0.316228,C,0.0491
10,0.0,456,11,1.2115,55.72,55.38,0.316228,C,0.0352
10,0.0,456,12,1.1780,56.96,53.24,0.316228,C,0.0333
10,0.0,456,13,1.1166,59.13,58.78,0.316228,C,0.0323
10,0.0,456,14,1.0867,60.39,57.18,0.316228,C,0.0352
10,0.0,456,15,1.0462,61.99,61.74,0.316228,C,0.0315
10,0.0,456,16,1.0109,63.36,64.82,0.316228,C,0.0312
10,0.0,456,17,0.9696,64.82,66.33,0.316228,C,0.0305
10,0.0,456,18,0.9444,65.93,61.64,0.316228,C,0.0290
10,0.0,456,19,0.8956,67.65,65.70,0.316228,C,0.0228
10,0.0,456,20,0.8898,68.11,67.25,0.316228,C,0.0308
10,0.0,456,21,0.8320,70.02,66.39,0.316228,C,0.0256
10,0.0,456,22,0.8041,71.44,66.66,0.316228,C,0.0287
10,0.0,456,23,0.7868,71.85,69.07,0.316228,C,0.0267
10,0.0,456,24,0.7651,72.91,72.87,0.316228,C,0.0267
10,0.0,456,25,0.7431,73.56,72.38,0.316228,C,0.0227
10,0.0,456,26,0.7294,74.09,68.82,0.316228,C,0.0271
10,0.0,456,27,0.6953,75.67,73.47,0.316228,C,0.0196
10,0.0,456,28,0.6989,75.34,70.73,0.316228,C,0.0279
10,0.0,456,29,0.6808,75.89,74.66,0.316228,C,0.0250
10,0.0,456,30,0.6606,76.90,75.76,0.316228,C,0.0290
10,0.0,456,31,0.5861,79.38,79.54,0.316228,C,0.0162
10,0.0,456,32,0.5726,79.96,79.69,0.316228,C,0.0043
10,0.0,456,33,0.5709,80.07,79.85,0.316228,C,0.0017
10,0.0,456,34,0.5643,80.45,79.71,0.316228,C,0.0028
10,0.0,456,35,0.5625,80.30,79.89,0.316228,C,0.0046
10,0.0,456,36,0.5624,80.20,80.22,0.316228,C,0.0059
10,0.0,456,37,0.5579,80.51,80.21,0.316228,C,0.0006
10,0.0,456,38,0.5572,80.60,80.15,0.316228,C,0.0048
10,0.0,456,39,0.5529,80.49,80.11,0.316228,C,0.0026
10,0.0,456,40,0.5553,80.66,80.10,0.316228,C,0.0041
10,0.0,456,41,0.5498,80.86,80.32,0.316228,C,-0.0021
10,0.0,456,42,0.5486,80.70,80.34,0.316228,C,-0.0007
10,0.0,456,43,0.5504,80.83,80.41,0.316228,C,-0.0015
10,0.0,456,44,0.5488,80.81,80.32,0.316228,C,-0.0018
10,0.0,456,45,0.5458,80.96,80.25,0.316228,C,-0.0017
10,0.0,456,46,0.5496,80.80,80.40,0.316228,C,-0.0041
10,0.0,456,47,0.5497,80.88,80.33,0.316228,C,0.0005
10,0.0,456,48,0.5501,80.95,80.56,0.316228,C,-0.0006
10,0.0,456,49,0.5480,80.64,80.37,0.316228,C,0.0013
10,0.0,456,50,0.5453,80.94,80.39,0.316228,C,-0.0001
