tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle
20,-0.3,123,1,4.3456,10.52,12.47,1.0,F,0.0840
20,-0.3,123,2,2.2922,13.15,12.89,1.0,F,0.0329
20,-0.3,123,3,2.2760,13.72,13.61,1.0,F,0.0374
20,-0.3,123,4,2.2408,15.88,17.97,1.0,F,0.0601
20,-0.3,123,5,2.1214,19.49,20.39,1.0,F,0.0579
20,-0.3,123,6,2.0313,22.23,25.55,1.0,F,0.0487
20,-0.3,123,7,1.9941,24.03,24.64,1.0,F,0.0363
20,-0.3,123,8,1.9499,25.44,24.93,1.0,F,0.0307
20,-0.3,123,9,1.9052,27.78,29.76,1.0,F,0.0357
20,-0.3,123,10,1.8983,27.91,31.21,1.0,F,0.0395
20,-0.3,123,11,1.8463,30.27,32.25,1.0,F,0.0118
20,-0.3,123,12,1.8322,31.35,35.12,1.0,F,0.0266
20,-0.3,123,13,1.7857,33.31,33.91,1.0,F,0.0086
20,-0.3,123,14,1.7675,33.39,30.34,1.0,F,0.0105
20,-0.3,123,15,1.7280,34.94,37.04,1.0,F,0.0187
20,-0.3,123,16,1.6807,36.85,30.76,1.0,F,0.0249
20,-0.3,123,17,1.6559,38.51,38.27,1.0,F,0.0262
20,-0.3,123,18,1.6227,39.65,42.91,1.0,F,0.0214
20,-0.3,123,19,1.5907,41.14,38.98,1.0,F,0.0177
20,-0.3,123,20,1.5354,42.95,42.41,1.0,F,0.0145
20,-0.3,123,21,1.5112,44.87,45.24,1.0,F,0.0148
20,-0.3,123,22,1.4737,45.09,44.04,1.0,F,0.0238
20,-0.3,123,23,1.4494,46.73,46.51,1.0,F,0.0169
20,-0.3,123,24,1.4222,47.76,47.61,1.0,F,0.0229
20,-0.3,123,25,1.3626,50.04,43.72,1.0,F,0.0153
20,-0.3,123,26,1.3541,50.10,44.04,1.0,F,0.0087
20,-0.3,123,27,1.3093,52.15,47.76,1.0,F,0.0183
20,-0.3,123,28,1.2859,53.13,49.80,1.0,F,0.0190
20,-0.3,123,29,1.2557,54.33,48.10,1.0,F,0.0166
20,-0.3,123,30,1.2368,55.00,52.55,1.0,F,0.0117
20,-0.3,123,31,1.0920,61.05,62.85,1.0,F,0.0393
20,-0.3,123,32,1.0555,62.57,63.22,1.0,F,0.0070
20,-0.3,123,33,1.0428,62.83,63.74,1.0,F,0.0045
20,-0.3,123,34,1.0320,63.42,63.95,1.0,F,0.0034
20,-0.3,123,35,1.0245,63.63,64.28,1.0,F,0.0022
20,-0.3,123,36,1.0199,63.62,64.50,1.0,F,0.0017
20,-0.3,123,37,1.0108,64.12,64.75,1.0,F,0.0003
20,-0.3,123,38,1.0056,64.32,65.00,1.0,F,0.0011
20,-0.3,123,39,0.9970,64.59,64.93,1.0,F,0.0027
20,-0.3,123,40,0.9905,64.70,65.23,1.0,F,0.0089
20,-0.3,123,41,0.9869,65.10,65.12,1.0,F,0.0043
20,-0.3,123,42,0.9854,65.14,65.16,1.0,F,0.0001
20,-0.3,123,43,0.9870,64.95,65.22,1.0,F,0.0032
20,-0.3,123,44,0.9873,64.96,65.24,1.0,F,-0.0014
20,-0.3,123,45,0.9839,65.07,65.27,1.0,F,0.0040
20,-0.3,123,46,0.9853,64.95,65.31,1.0,F,0.0046
20,-0.3,123,47,0.9818,64.94,65.29,1.0,F,0.0010
20,-0.3,123,48,0.9864,65.06,65.46,1.0,F,-0.0023
20,-0.3,123,49,0.9824,65.25,65.24,1.0,F,0.0014
20,-0.3,123,50,0.9819,64.96,65.39,1.0,F,0.0012
