tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset,delay_type,M
0,0.833333,123,1,1.5491,43.13,50.31,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,2,1.0638,61.80,65.07,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,3,0.8465,70.03,65.44,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,4,0.7234,74.65,72.75,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,5,0.6557,76.99,76.42,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,6,0.6022,79.05,77.82,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,7,0.5555,80.69,76.76,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,8,0.5244,81.88,77.02,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,9,0.4971,82.63,79.78,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,10,0.4728,83.53,81.34,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,11,0.4503,84.31,81.54,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,12,0.4409,84.62,78.00,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,13,0.4189,85.49,79.25,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,14,0.4061,85.90,83.03,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,15,0.3893,86.43,84.25,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,16,0.3811,86.81,81.96,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,17,0.3743,87.02,82.74,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,18,0.3633,87.29,81.20,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,19,0.3520,87.59,80.75,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,20,0.3451,87.91,80.18,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,21,0.3381,88.15,80.47,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,22,0.3303,88.50,85.92,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,23,0.3201,88.97,84.22,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,24,0.3165,88.84,83.95,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,25,0.3132,89.07,85.87,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,26,0.3047,89.34,83.79,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,27,0.3015,89.47,83.42,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,28,0.2978,89.61,84.29,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,29,0.2900,89.83,87.24,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,30,0.2923,89.73,85.62,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,31,0.2085,92.85,89.39,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,32,0.1826,93.78,89.40,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,33,0.1719,94.03,89.58,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,34,0.1664,94.29,89.79,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,35,0.1611,94.42,89.89,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,36,0.1585,94.54,89.75,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,37,0.1505,94.78,89.76,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,38,0.1496,94.89,89.85,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,39,0.1430,95.12,89.82,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,40,0.1428,95.09,89.72,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,41,0.1333,95.43,89.90,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,42,0.1326,95.49,89.98,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,43,0.1312,95.57,89.99,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,44,0.1292,95.66,90.11,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,45,0.1318,95.50,90.17,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,46,0.1278,95.67,90.05,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,47,0.1261,95.66,90.07,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,48,0.1280,95.69,90.09,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,49,0.1289,95.70,90.17,1.0,A,,fixed,0.8333,0.3,fifo,1
0,0.833333,123,50,0.1266,95.63,89.96,1.0,A,,fixed,0.8333,0.3,fifo,1
