tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle
20,-0.7,456,1,4.1744,10.63,13.00,1.0,F,0.1389
20,-0.7,456,2,2.3129,13.72,14.50,1.0,F,0.0193
20,-0.7,456,3,2.2780,15.45,14.94,1.0,F,0.0510
20,-0.7,456,4,2.2327,16.52,17.70,1.0,F,0.0560
20,-0.7,456,5,2.1358,19.12,17.88,1.0,F,0.0443
20,-0.7,456,6,2.0417,22.16,24.58,1.0,F,0.0421
20,-0.7,456,7,1.9843,24.29,26.93,1.0,F,0.0279
20,-0.7,456,8,1.9479,26.16,23.91,1.0,F,0.0080
20,-0.7,456,9,1.9133,27.15,30.74,1.0,F,0.0324
20,-0.7,456,10,1.8754,28.21,30.89,1.0,F,0.0236
20,-0.7,456,11,1.7967,31.73,34.33,1.0,F,0.0219
20,-0.7,456,12,1.7624,32.70,31.08,1.0,F,0.0208
20,-0.7,456,13,1.7346,34.49,34.76,1.0,F,0.0220
20,-0.7,456,14,1.6689,37.06,35.50,1.0,F,0.0041
20,-0.7,456,15,1.6537,37.34,39.32,1.0,F,0.0155
20,-0.7,456,16,1.6503,37.94,39.71,1.0,F,0.0210
20,-0.7,456,17,1.6057,39.57,38.34,1.0,F,0.0092
20,-0.7,456,18,1.5879,40.60,39.76,1.0,F,0.0076
20,-0.7,456,19,1.5659,41.37,42.04,1.0,F,0.0186
20,-0.7,456,20,1.5382,42.45,42.93,1.0,F,0.0185
20,-0.7,456,21,1.5158,43.17,46.01,1.0,F,0.0099
20,-0.7,456,22,1.4768,44.95,43.06,1.0,F,0.0124
20,-0.7,456,23,1.4421,46.13,43.69,1.0,F,0.0032
20,-0.7,456,24,1.4276,46.87,41.06,1.0,F,0.0135
20,-0.7,456,25,1.4093,47.73,46.48,1.0,F,0.0109
20,-0.7,456,26,1.3626,49.54,46.29,1.0,F,0.0125
20,-0.7,456,27,1.3458,50.48,53.63,1.0,F,0.0193
20,-0.7,456,28,1.3119,51.89,51.63,1.0,F,0.0163
20,-0.7,456,29,1.2874,52.87,47.83,1.0,F,0.0069
20,-0.7,456,30,1.2734,53.33,51.27,1.0,F,0.0179
20,-0.7,456,31,1.1405,59.06,61.25,1.0,F,0.0507
20,-0.7,456,32,1.1012,60.65,61.75,1.0,F,0.0054
20,-0.7,456,33,1.0895,60.95,62.34,1.0,F,0.0027
20,-0.7,456,34,1.0770,61.48,62.26,1.0,F,0.0029
20,-0.7,456,35,1.0708,61.83,62.60,1.0,F,0.0045
20,-0.7,456,36,1.0640,61.85,62.64,1.0,F,0.0025
20,-0.7,456,37,1.0542,62.21,62.98,1.0,F,0.0036
20,-0.7,456,38,1.0517,62.33,63.43,1.0,F,0.0044
20,-0.7,456,39,1.0432,62.69,63.19,1.0,F,0.0002
20,-0.7,456,40,1.0372,62.95,63.42,1.0,F,0.0031
20,-0.7,456,41,1.0341,62.95,63.54,1.0,F,0.0046
20,-0.7,456,42,1.0312,63.38,63.53,1.0,F,0.0033
20,-0.7,456,43,1.0292,63.21,63.49,1.0,F,0.0027
20,-0.7,456,44,1.0288,63.21,63.62,1.0,F,0.0021
20,-0.7,456,45,1.0233,63.34,63.76,1.0,F,0.0059
20,-0.7,456,46,1.0251,63.52,63.80,1.0,F,-0.0012
20,-0.7,456,47,1.0266,63.36,63.61,1.0,F,0.0010
20,-0.7,456,48,1.0272,63.59,63.83,1.0,F,0.0043
20,-0.7,456,49,1.0311,63.05,63.77,1.0,F,-0.0018
20,-0.7,456,50,1.0240,63.64,63.71,1.0,F,-0.0006
