tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied
5,0.0,123,1,2.3722,22.53,28.58,1.0,G,0.1022,above_bound,0.0000
5,0.0,123,2,1.9901,24.74,28.83,1.0,G,0.1825,above_bound,0.5929
5,0.0,123,3,1.7632,32.67,34.32,1.0,G,0.1762,above_bound,0.5929
5,0.0,123,4,1.6072,39.44,42.70,1.0,G,0.1533,above_bound,0.5929
5,0.0,123,5,1.4372,46.39,47.75,1.0,G,0.1370,above_bound,0.5929
5,0.0,123,6,1.3035,52.05,52.95,1.0,G,0.1225,above_bound,0.5929
5,0.0,123,7,1.1674,57.27,52.65,1.0,G,0.1045,above_bound,0.5929
5,0.0,123,8,1.0720,61.15,53.91,1.0,G,0.0923,above_bound,0.5929
5,0.0,123,9,0.9966,64.22,56.71,1.0,G,0.0875,above_bound,0.5929
5,0.0,123,10,0.9086,67.49,65.74,1.0,G,0.0694,above_bound,0.5929
5,0.0,123,11,0.8513,69.84,70.19,1.0,G,0.0708,above_bound,0.5929
5,0.0,123,12,0.7866,72.19,74.07,1.0,G,0.0634,above_bound,0.5929
5,0.0,123,13,0.7230,74.55,72.90,1.0,G,0.0541,above_bound,0.5929
5,0.0,123,14,0.7037,75.36,70.49,1.0,G,0.0581,above_bound,0.5929
5,0.0,123,15,0.6529,77.19,69.93,1.0,G,0.0526,above_bound,0.5929
5,0.0,123,16,0.6190,78.36,76.61,1.0,G,0.0455,above_bound,0.5929
5,0.0,123,17,0.5965,79.23,70.47,1.0,G,0.0446,above_bound,0.5929
5,0.0,123,18,0.5661,80.25,68.26,1.0,G,0.0437,above_bound,0.5929
5,0.0,123,19,0.5559,80.67,76.72,1.0,G,0.0421,above_bound,0.5929
5,0.0,123,20,0.5313,81.47,79.70,1.0,G,0.0398,above_bound,0.5929
5,0.0,123,21,0.5210,81.81,78.89,1.0,G,0.0406,above_bound,0.5929
5,0.0,123,22,0.4870,83.00,75.41,1.0,G,0.0370,above_bound,0.5929
5,0.0,123,23,0.4811,83.23,76.67,1.0,G,0.0349,above_bound,0.5929
5,0.0,123,24,0.4718,83.49,77.90,1.0,G,0.0370,above_bound,0.5929
5,0.0,123,25,0.4574,84.13,80.26,1.0,G,0.0376,above_bound,0.5929
5,0.0,123,26,0.4422,84.62,78.79,1.0,G,0.0342,above_bound,0.5929
5,0.0,123,27,0.4282,85.04,77.71,1.0,G,0.0291,above_bound,0.5929
5,0.0,123,28,0.4134,85.70,82.15,1.0,G,0.0306,above_bound,0.5929
5,0.0,123,29,0.4144,85.43,83.04,1.0,G,0.0379,above_bound,0.5929
5,0.0,123,30,0.3978,86.05,83.25,1.0,G,0.0296,above_bound,0.5929
5,0.0,123,31,0.3686,87.26,83.04,1.0,G,0.0359,above_bound,0.9500
5,0.0,123,32,0.3548,87.60,83.87,1.0,G,0.0342,above_bound,0.9500
5,0.0,123,33,0.3489,87.78,84.52,1.0,G,0.0367,above_bound,0.9500
5,0.0,123,34,0.3523,87.55,83.56,1.0,G,0.0416,above_bound,0.9500
5,0.0,123,35,0.3360,88.36,85.16,1.0,G,0.0369,above_bound,0.9500
5,0.0,123,36,0.3359,88.20,82.68,1.0,G,0.0432,above_bound,0.9500
5,0.0,123,37,0.3259,88.62,83.53,1.0,G,0.0354,above_bound,0.9500
5,0.0,123,38,0.3331,88.22,84.13,1.0,G,0.0405,above_bound,0.9500
5,0.0,123,39,0.3144,88.94,85.29,1.0,G,0.0313,above_bound,0.9500
5,0.0,123,40,0.3267,88.48,84.33,1.0,G,0.0452,above_bound,0.9500
5,0.0,123,41,0.2513,91.38,87.70,1.0,G,0.0073,above_bound,0.9500
5,0.0,123,42,0.2297,92.22,87.85,1.0,G,-0.0012,above_bound,0.9500
5,0.0,123,43,0.2261,92.27,88.10,1.0,G,0.0034,above_bound,0.9500
5,0.0,123,44,0.2185,92.40,88.19,1.0,G,0.0007,above_bound,0.9500
5,0.0,123,45,0.2162,92.48,88.23,1.0,G,0.0025,above_bound,0.9500
5,0.0,123,46,0.2149,92.57,88.27,1.0,G,0.0011,above_bound,0.9500
5,0.0,123,47,0.2058,92.90,88.19,1.0,G,0.0024,above_bound,0.9500
5,0.0,123,48,0.2054,92.96,88.16,1.0,G,0.0025,above_bound,0.9500
5,0.0,123,49,0.2052,92.92,88.43,1.0,G,-0.0008,above_bound,0.9500
5,0.0,123,50,0.2040,92.97,88.25,1.0,G,0.0011,above_bound,0.9500
