tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle
5,-0.3,42,1,2.3051,22.36,27.98,1.0,F,0.0990
5,-0.3,42,2,1.7495,33.18,35.62,1.0,F,0.0578
5,-0.3,42,3,1.6012,39.41,41.09,1.0,F,0.0602
5,-0.3,42,4,1.4690,45.19,47.89,1.0,F,0.0554
5,-0.3,42,5,1.3628,49.18,51.60,1.0,F,0.0529
5,-0.3,42,6,1.2353,54.63,49.93,1.0,F,0.0503
5,-0.3,42,7,1.1634,57.35,56.35,1.0,F,0.0550
5,-0.3,42,8,1.0714,60.95,61.19,1.0,F,0.0477
5,-0.3,42,9,1.0009,63.91,53.61,1.0,F,0.0449
5,-0.3,42,10,0.9489,65.98,64.85,1.0,F,0.0409
5,-0.3,42,11,0.8966,68.02,65.20,1.0,F,0.0362
5,-0.3,42,12,0.8504,69.81,68.38,1.0,F,0.0380
5,-0.3,42,13,0.7989,71.55,60.21,1.0,F,0.0332
5,-0.3,42,14,0.7643,72.96,72.37,1.0,F,0.0389
5,-0.3,42,15,0.7304,74.20,71.39,1.0,F,0.0367
5,-0.3,42,16,0.6952,75.55,72.79,1.0,F,0.0384
5,-0.3,42,17,0.6729,76.30,73.55,1.0,F,0.0357
5,-0.3,42,18,0.6440,77.45,70.80,1.0,F,0.0334
5,-0.3,42,19,0.6250,77.94,76.52,1.0,F,0.0276
5,-0.3,42,20,0.6026,78.88,74.12,1.0,F,0.0304
5,-0.3,42,21,0.5814,79.45,75.44,1.0,F,0.0286
5,-0.3,42,22,0.5633,80.29,75.44,1.0,F,0.0327
5,-0.3,42,23,0.5579,80.54,78.88,1.0,F,0.0280
5,-0.3,42,24,0.5361,81.23,78.22,1.0,F,0.0295
5,-0.3,42,25,0.5253,81.62,78.76,1.0,F,0.0319
5,-0.3,42,26,0.5090,82.10,79.34,1.0,F,0.0280
5,-0.3,42,27,0.4928,82.98,80.79,1.0,F,0.0263
5,-0.3,42,28,0.4842,82.98,79.34,1.0,F,0.0254
5,-0.3,42,29,0.4687,83.71,78.00,1.0,F,0.0237
5,-0.3,42,30,0.4579,84.09,82.15,1.0,F,0.0227
5,-0.3,42,31,0.3974,86.14,84.63,1.0,F,0.0082
5,-0.3,42,32,0.3846,86.69,84.61,1.0,F,0.0005
5,-0.3,42,33,0.3811,86.93,84.83,1.0,F,0.0016
5,-0.3,42,34,0.3744,87.03,84.76,1.0,F,0.0026
5,-0.3,42,35,0.3732,87.17,84.80,1.0,F,0.0030
5,-0.3,42,36,0.3721,87.18,84.73,1.0,F,0.0004
5,-0.3,42,37,0.3660,87.38,85.13,1.0,F,0.0030
5,-0.3,42,38,0.3669,87.34,85.03,1.0,F,0.0048
5,-0.3,42,39,0.3636,87.53,84.97,1.0,F,0.0057
5,-0.3,42,40,0.3650,87.45,84.92,1.0,F,0.0044
5,-0.3,42,41,0.3559,87.74,85.09,1.0,F,0.0009
5,-0.3,42,42,0.3558,87.64,84.92,1.0,F,0.0026
5,-0.3,42,43,0.3539,87.76,85.04,1.0,F,0.0009
5,-0.3,42,44,0.3551,87.69,85.01,1.0,F,-0.0008
5,-0.3,42,45,0.3577,87.70,84.97,1.0,F,0.0009
5,-0.3,42,46,0.3541,87.79,84.99,1.0,F,0.0010
5,-0.3,42,47,0.3564,87.62,85.09,1.0,F,-0.0060
5,-0.3,42,48,0.3539,87.87,85.12,1.0,F,-0.0013
5,-0.3,42,49,0.3555,87.62,85.08,1.0,F,-0.0005
5,-0.3,42,50,0.3539,87.67,85.08,1.0,F,0.0011
