tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle
20,-0.5,42,1,3.9709,11.73,12.75,1.0,F,0.1023
20,-0.5,42,2,2.2535,15.10,18.65,1.0,F,0.0675
20,-0.5,42,3,2.1689,17.30,17.11,1.0,F,0.0570
20,-0.5,42,4,2.0864,19.59,19.73,1.0,F,0.0337
20,-0.5,42,5,2.0329,21.06,22.88,1.0,F,0.0280
20,-0.5,42,6,1.9687,24.17,23.51,1.0,F,0.0267
20,-0.5,42,7,1.9468,25.23,27.40,1.0,F,0.0258
20,-0.5,42,8,1.8895,28.07,26.97,1.0,F,0.0284
20,-0.5,42,9,1.8639,29.54,32.66,1.0,F,0.0320
20,-0.5,42,10,1.8068,30.88,33.66,1.0,F,0.0224
20,-0.5,42,11,1.7601,33.14,32.33,1.0,F,0.0174
20,-0.5,42,12,1.7390,33.91,34.85,1.0,F,0.0236
20,-0.5,42,13,1.6877,36.04,39.57,1.0,F,0.0246
20,-0.5,42,14,1.6432,37.69,38.98,1.0,F,0.0173
20,-0.5,42,15,1.6232,38.52,39.83,1.0,F,0.0221
20,-0.5,42,16,1.5910,40.35,35.21,1.0,F,0.0145
20,-0.5,42,17,1.5637,40.91,38.62,1.0,F,0.0216
20,-0.5,42,18,1.5382,42.72,40.47,1.0,F,0.0166
20,-0.5,42,19,1.4763,45.17,48.24,1.0,F,0.0173
20,-0.5,42,20,1.4737,45.63,48.23,1.0,F,0.0121
20,-0.5,42,21,1.4337,47.37,44.55,1.0,F,0.0117
20,-0.5,42,22,1.4015,48.31,46.49,1.0,F,0.0231
20,-0.5,42,23,1.3741,49.50,51.91,1.0,F,0.0186
20,-0.5,42,24,1.3426,50.62,49.19,1.0,F,0.0219
20,-0.5,42,25,1.3050,52.16,47.01,1.0,F,0.0105
20,-0.5,42,26,1.2805,53.26,55.29,1.0,F,0.0197
20,-0.5,42,27,1.2527,54.72,47.41,1.0,F,0.0136
20,-0.5,42,28,1.2168,55.41,54.83,1.0,F,0.0129
20,-0.5,42,29,1.1824,57.51,58.29,1.0,F,0.0099
20,-0.5,42,30,1.1536,58.37,55.85,1.0,F,0.0104
20,-0.5,42,31,1.0420,63.03,64.65,1.0,F,0.0618
20,-0.5,42,32,1.0012,64.41,65.08,1.0,F,0.0080
20,-0.5,42,33,0.9918,64.51,65.57,1.0,F,0.0008
20,-0.5,42,34,0.9811,65.21,65.71,1.0,F,0.0048
20,-0.5,42,35,0.9762,65.34,66.04,1.0,F,0.0035
20,-0.5,42,36,0.9681,65.58,66.21,1.0,F,0.0019
20,-0.5,42,37,0.9628,65.75,66.39,1.0,F,0.0034
20,-0.5,42,38,0.9600,65.76,66.11,1.0,F,0.0054
20,-0.5,42,39,0.9504,66.24,66.78,1.0,F,0.0092
20,-0.5,42,40,0.9508,66.06,66.59,1.0,F,0.0007
20,-0.5,42,41,0.9415,66.38,66.47,1.0,F,0.0005
20,-0.5,42,42,0.9441,66.25,66.63,1.0,F,0.0009
20,-0.5,42,43,0.9408,66.34,66.70,1.0,F,-0.0003
20,-0.5,42,44,0.9396,66.52,66.80,1.0,F,0.0029
20,-0.5,42,45,0.9371,66.30,66.78,1.0,F,-0.0017
20,-0.5,42,46,0.9408,66.39,66.83,1.0,F,0.0049
20,-0.5,42,47,0.9364,66.54,66.98,1.0,F,-0.0000
20,-0.5,42,48,0.9373,66.67,66.95,1.0,F,-0.0020
20,-0.5,42,49,0.9404,66.43,67.04,1.0,F,-0.0054
20,-0.5,42,50,0.9351,66.79,66.99,1.0,F,-0.0015
