tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle
0,0.99,456,1,2.0486,23.93,30.79,1.0,E,
0,0.99,456,2,1.7381,34.82,40.64,1.0,E,
0,0.99,456,3,1.5937,40.97,46.02,1.0,E,
0,0.99,456,4,1.4903,45.35,42.77,1.0,E,
0,0.99,456,5,1.3615,50.68,53.72,1.0,E,
0,0.99,456,6,1.2262,56.11,52.61,1.0,E,
0,0.99,456,7,1.1139,60.32,58.30,1.0,E,
0,0.99,456,8,1.0301,63.67,61.33,1.0,E,
0,0.99,456,9,0.9613,66.22,64.64,1.0,E,
0,0.99,456,10,0.8997,68.65,67.50,1.0,E,
0,0.99,456,11,0.8659,69.89,68.61,1.0,E,
0,0.99,456,12,0.8522,70.58,65.55,1.0,E,
0,0.99,456,13,0.8310,71.23,68.73,1.0,E,
0,0.99,456,14,0.8125,71.95,67.84,1.0,E,
0,0.99,456,15,0.7971,72.35,72.80,1.0,E,
0,0.99,456,16,0.7957,72.47,71.88,1.0,E,
0,0.99,456,17,0.8025,72.64,67.93,1.0,E,
0,0.99,456,18,0.7737,73.37,61.73,1.0,E,
0,0.99,456,19,0.8082,72.22,62.45,1.0,E,
0,0.99,456,20,0.7870,72.88,67.99,1.0,E,
0,0.99,456,21,0.7375,74.42,69.06,1.0,E,
0,0.99,456,22,0.7752,73.44,66.78,1.0,E,
0,0.99,456,23,0.7904,72.81,66.41,1.0,E,
0,0.99,456,24,0.7623,73.89,74.45,1.0,E,
0,0.99,456,25,0.7433,74.36,68.50,1.0,E,
0,0.99,456,26,0.7525,74.21,70.36,1.0,E,
0,0.99,456,27,0.7375,74.83,69.98,1.0,E,
0,0.99,456,28,0.7384,74.61,70.27,1.0,E,
0,0.99,456,29,0.7496,74.43,73.11,1.0,E,
0,0.99,456,30,0.7513,74.44,66.64,1.0,E,
0,0.99,456,31,0.5668,80.51,82.03,1.0,E,
0,0.99,456,32,0.4867,83.22,83.07,1.0,E,
0,0.99,456,33,0.4555,84.26,84.07,1.0,E,
0,0.99,456,34,0.4361,84.87,84.35,1.0,E,
0,0.99,456,35,0.4264,85.20,83.77,1.0,E,
0,0.99,456,36,0.4185,85.58,83.20,1.0,E,
0,0.99,456,37,0.4068,85.93,84.75,1.0,E,
0,0.99,456,38,0.4032,86.13,84.79,1.0,E,
0,0.99,456,39,0.3972,86.21,84.26,1.0,E,
0,0.99,456,40,0.3922,86.32,84.02,1.0,E,
0,0.99,456,41,0.3517,87.82,86.18,1.0,E,
0,0.99,456,42,0.3320,88.53,86.20,1.0,E,
0,0.99,456,43,0.3236,88.74,86.61,1.0,E,
0,0.99,456,44,0.3161,88.96,86.60,1.0,E,
0,0.99,456,45,0.3146,89.10,86.44,1.0,E,
0,0.99,456,46,0.3128,89.23,86.52,1.0,E,
0,0.99,456,47,0.3073,89.33,86.62,1.0,E,
0,0.99,456,48,0.3065,89.29,86.34,1.0,E,
0,0.99,456,49,0.3076,89.56,86.60,1.0,E,
0,0.99,456,50,0.3032,89.51,86.54,1.0,E,
