tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset
20,0.0,123,1,4.4994,10.15,10.65,1.0,H,0.1340,above_bound,0.0000,0.5
20,0.0,123,2,2.3008,11.51,13.26,1.0,H,0.0470,above_bound,0.0858,0.5
20,0.0,123,3,2.2900,13.44,13.37,1.0,H,0.0319,above_bound,0.0858,0.5
20,0.0,123,4,2.2724,14.23,13.41,1.0,H,0.0574,above_bound,0.0858,0.5
20,0.0,123,5,2.2469,15.18,16.91,1.0,H,0.0708,above_bound,0.0858,0.5
20,0.0,123,6,2.1776,16.36,15.79,1.0,H,0.0694,above_bound,0.0858,0.5
20,0.0,123,7,2.1758,16.83,16.05,1.0,H,0.0978,above_bound,0.0858,0.5
20,0.0,123,8,2.1296,18.09,15.78,1.0,H,0.0708,above_bound,0.0858,0.5
20,0.0,123,9,2.1301,17.71,18.97,1.0,H,0.0720,above_bound,0.0858,0.5
20,0.0,123,10,2.0736,18.88,15.58,1.0,H,0.0565,above_bound,0.0858,0.5
20,0.0,123,11,2.0395,20.21,16.89,1.0,H,0.0366,above_bound,0.0858,0.5
20,0.0,123,12,2.0340,20.94,22.15,1.0,H,0.0712,above_bound,0.0858,0.5
20,0.0,123,13,2.0037,21.53,21.08,1.0,H,0.0282,above_bound,0.0858,0.5
20,0.0,123,14,1.9742,22.66,23.41,1.0,H,0.0334,above_bound,0.0858,0.5
20,0.0,123,15,1.9649,23.09,23.14,1.0,H,0.0262,above_bound,0.0858,0.5
20,0.0,123,16,1.9552,23.28,25.22,1.0,H,0.0397,above_bound,0.0858,0.5
20,0.0,123,17,1.9523,24.06,23.33,1.0,H,0.0339,above_bound,0.0858,0.5
20,0.0,123,18,1.9230,24.95,24.75,1.0,H,0.0436,above_bound,0.0858,0.5
20,0.0,123,19,1.9215,25.77,21.80,1.0,H,0.0392,above_bound,0.0858,0.5
20,0.0,123,20,1.8751,27.95,33.36,1.0,H,0.0378,above_bound,0.0858,0.5
20,0.0,123,21,1.8155,29.28,31.17,1.0,H,0.0307,above_bound,0.0858,0.5
20,0.0,123,22,1.8385,29.38,25.52,1.0,H,0.0255,above_bound,0.0858,0.5
20,0.0,123,23,1.7878,30.95,33.11,1.0,H,0.0449,above_bound,0.0858,0.5
20,0.0,123,24,1.7633,32.35,31.99,1.0,H,0.0286,above_bound,0.0858,0.5
20,0.0,123,25,1.7150,34.42,36.14,1.0,H,0.0203,above_bound,0.0858,0.5
20,0.0,123,26,1.7083,35.06,33.09,1.0,H,0.0352,above_bound,0.0858,0.5
20,0.0,123,27,1.6946,35.81,42.16,1.0,H,0.0326,above_bound,0.0858,0.5
20,0.0,123,28,1.6532,38.28,35.91,1.0,H,0.0269,above_bound,0.0858,0.5
20,0.0,123,29,1.6019,39.92,38.34,1.0,H,0.0304,above_bound,0.0858,0.5
20,0.0,123,30,1.5534,42.15,44.61,1.0,H,0.0221,above_bound,0.0858,0.5
20,0.0,123,31,2.4940,18.36,14.00,1.0,H,0.2532,above_bound,0.9500,0.5
20,0.0,123,32,2.2218,18.29,20.51,1.0,H,0.2705,above_bound,0.9500,0.5
20,0.0,123,33,2.0582,21.92,20.53,1.0,H,0.2737,above_bound,0.9500,0.5
20,0.0,123,34,2.0179,22.29,24.35,1.0,H,0.3406,above_bound,0.9500,0.5
20,0.0,123,35,1.9438,25.18,24.03,1.0,H,0.3025,above_bound,0.9500,0.5
20,0.0,123,36,1.8772,27.05,26.93,1.0,H,0.2825,above_bound,0.9500,0.5
20,0.0,123,37,1.8462,28.85,30.75,1.0,H,0.3183,above_bound,0.9500,0.5
20,0.0,123,38,1.7984,30.35,31.16,1.0,H,0.2777,above_bound,0.9500,0.5
20,0.0,123,39,1.7725,31.41,35.78,1.0,H,0.2832,above_bound,0.9500,0.5
20,0.0,123,40,1.7543,32.98,32.38,1.0,H,0.2884,above_bound,0.9500,0.5
20,0.0,123,41,1.6041,39.33,44.76,1.0,H,0.2218,above_bound,0.9500,0.5
20,0.0,123,42,1.5001,44.07,46.28,1.0,H,0.0343,above_bound,0.9500,0.5
20,0.0,123,43,1.4736,44.89,46.81,1.0,H,0.0150,above_bound,0.9500,0.5
20,0.0,123,44,1.4612,45.15,47.47,1.0,H,0.0081,above_bound,0.9500,0.5
20,0.0,123,45,1.4485,46.06,47.91,1.0,H,0.0058,above_bound,0.9500,0.5
20,0.0,123,46,1.4346,46.43,48.18,1.0,H,0.0034,above_bound,0.9500,0.5
20,0.0,123,47,1.4242,47.10,48.79,1.0,H,0.0065,above_bound,0.9500,0.5
20,0.0,123,48,1.4178,47.23,49.20,1.0,H,-0.0063,above_bound,0.9500,0.5
20,0.0,123,49,1.4058,47.84,49.48,1.0,H,0.0178,above_bound,0.9500,0.5
20,0.0,123,50,1.3944,48.07,49.62,1.0,H,0.0137,above_bound,0.9500,0.5
