tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle
0,0.7,42,1,1.6047,40.70,47.83,1.0,E,
0,0.7,42,2,1.1374,59.09,60.61,1.0,E,
0,0.7,42,3,0.9244,67.16,63.90,1.0,E,
0,0.7,42,4,0.7876,72.30,71.83,1.0,E,
0,0.7,42,5,0.6981,75.32,71.84,1.0,E,
0,0.7,42,6,0.6375,77.72,76.43,1.0,E,
0,0.7,42,7,0.5922,79.13,75.66,1.0,E,
0,0.7,42,8,0.5539,80.83,77.45,1.0,E,
0,0.7,42,9,0.5186,81.93,76.47,1.0,E,
0,0.7,42,10,0.4946,82.81,76.55,1.0,E,
0,0.7,42,11,0.4737,83.57,81.43,1.0,E,
0,0.7,42,12,0.4519,84.25,82.19,1.0,E,
0,0.7,42,13,0.4345,85.00,77.44,1.0,E,
0,0.7,42,14,0.4238,85.17,82.94,1.0,E,
0,0.7,42,15,0.4085,85.66,83.27,1.0,E,
0,0.7,42,16,0.3904,86.38,80.96,1.0,E,
0,0.7,42,17,0.3778,86.78,81.94,1.0,E,
0,0.7,42,18,0.3707,86.98,81.38,1.0,E,
0,0.7,42,19,0.3618,87.38,83.23,1.0,E,
0,0.7,42,20,0.3498,87.79,84.64,1.0,E,
0,0.7,42,21,0.3455,87.98,84.95,1.0,E,
0,0.7,42,22,0.3295,88.49,81.16,1.0,E,
0,0.7,42,23,0.3289,88.63,81.63,1.0,E,
0,0.7,42,24,0.3111,89.21,82.29,1.0,E,
0,0.7,42,25,0.3078,89.27,83.10,1.0,E,
0,0.7,42,26,0.3019,89.41,84.58,1.0,E,
0,0.7,42,27,0.2982,89.62,82.66,1.0,E,
0,0.7,42,28,0.2907,89.74,85.59,1.0,E,
0,0.7,42,29,0.2837,90.01,85.64,1.0,E,
0,0.7,42,30,0.2807,90.07,83.11,1.0,E,
0,0.7,42,31,0.2106,92.75,88.78,1.0,E,
0,0.7,42,32,0.1896,93.50,89.12,1.0,E,
0,0.7,42,33,0.1790,93.89,89.16,1.0,E,
0,0.7,42,34,0.1732,94.19,89.19,1.0,E,
0,0.7,42,35,0.1681,94.24,89.31,1.0,E,
0,0.7,42,36,0.1634,94.42,89.31,1.0,E,
0,0.7,42,37,0.1624,94.48,89.40,1.0,E,
0,0.7,42,38,0.1599,94.53,89.36,1.0,E,
0,0.7,42,39,0.1569,94.70,89.42,1.0,E,
0,0.7,42,40,0.1546,94.58,89.47,1.0,E,
0,0.7,42,41,0.1465,95.04,89.55,1.0,E,
0,0.7,42,42,0.1446,95.09,89.59,1.0,E,
0,0.7,42,43,0.1450,95.05,89.66,1.0,E,
0,0.7,42,44,0.1446,95.06,89.57,1.0,E,
0,0.7,42,45,0.1434,95.10,89.64,1.0,E,
0,0.7,42,46,0.1419,95.22,89.62,1.0,E,
0,0.7,42,47,0.1426,95.12,89.56,1.0,E,
0,0.7,42,48,0.1404,95.22,89.53,1.0,E,
0,0.7,42,49,0.1403,95.27,89.67,1.0,E,
0,0.7,42,50,0.1398,95.26,89.62,1.0,E,
