tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle
20,-0.3,42,1,4.1133,11.40,12.15,1.0,F,0.0774
20,-0.3,42,2,2.2882,11.36,10.39,1.0,F,0.0256
20,-0.3,42,3,2.2740,11.85,11.92,1.0,F,0.0372
20,-0.3,42,4,2.2274,13.66,15.52,1.0,F,0.0737
20,-0.3,42,5,2.1207,19.27,19.48,1.0,F,0.0319
20,-0.3,42,6,2.0748,20.45,17.11,1.0,F,0.0052
20,-0.3,42,7,2.0304,22.15,23.88,1.0,F,0.0388
20,-0.3,42,8,2.0036,23.43,23.92,1.0,F,0.0274
20,-0.3,42,9,1.9450,25.01,25.84,1.0,F,0.0137
20,-0.3,42,10,1.9374,25.66,26.62,1.0,F,0.0232
20,-0.3,42,11,1.9166,26.39,24.80,1.0,F,0.0097
20,-0.3,42,12,1.8865,27.54,29.51,1.0,F,0.0295
20,-0.3,42,13,1.8916,27.81,29.28,1.0,F,0.0190
20,-0.3,42,14,1.8424,29.51,31.14,1.0,F,0.0200
20,-0.3,42,15,1.8035,30.75,33.51,1.0,F,0.0319
20,-0.3,42,16,1.7692,33.18,31.72,1.0,F,0.0161
20,-0.3,42,17,1.8047,32.31,35.25,1.0,F,0.0353
20,-0.3,42,18,1.7098,36.14,39.29,1.0,F,0.0198
20,-0.3,42,19,1.6821,37.12,35.14,1.0,F,0.0203
20,-0.3,42,20,1.6418,39.01,36.07,1.0,F,0.0169
20,-0.3,42,21,1.6351,39.14,33.33,1.0,F,0.0132
20,-0.3,42,22,1.5643,41.78,42.83,1.0,F,0.0330
20,-0.3,42,23,1.5614,42.02,39.15,1.0,F,0.0226
20,-0.3,42,24,1.5489,43.08,40.52,1.0,F,0.0158
20,-0.3,42,25,1.4961,44.73,41.87,1.0,F,0.0227
20,-0.3,42,26,1.4724,46.39,49.72,1.0,F,0.0151
20,-0.3,42,27,1.4429,46.85,39.59,1.0,F,0.0185
20,-0.3,42,28,1.3982,48.87,45.78,1.0,F,0.0177
20,-0.3,42,29,1.3376,50.91,47.15,1.0,F,0.0161
20,-0.3,42,30,1.3671,49.97,50.46,1.0,F,0.0181
20,-0.3,42,31,1.2190,56.33,57.08,1.0,F,0.0480
20,-0.3,42,32,1.1872,57.31,57.43,1.0,F,0.0114
20,-0.3,42,33,1.1779,57.56,57.93,1.0,F,0.0094
20,-0.3,42,34,1.1664,58.14,58.07,1.0,F,0.0080
20,-0.3,42,35,1.1606,58.43,58.46,1.0,F,0.0030
20,-0.3,42,36,1.1511,58.62,58.86,1.0,F,0.0051
20,-0.3,42,37,1.1415,58.93,58.91,1.0,F,0.0074
20,-0.3,42,38,1.1373,58.99,59.39,1.0,F,0.0079
20,-0.3,42,39,1.1254,59.46,60.03,1.0,F,0.0081
20,-0.3,42,40,1.1278,59.54,60.20,1.0,F,0.0035
20,-0.3,42,41,1.1185,59.98,60.16,1.0,F,-0.0030
20,-0.3,42,42,1.1199,59.72,60.05,1.0,F,0.0018
20,-0.3,42,43,1.1185,59.77,60.11,1.0,F,0.0030
20,-0.3,42,44,1.1157,59.97,60.19,1.0,F,0.0061
20,-0.3,42,45,1.1152,59.79,60.46,1.0,F,-0.0007
20,-0.3,42,46,1.1152,59.88,60.61,1.0,F,0.0061
20,-0.3,42,47,1.1142,59.90,60.59,1.0,F,0.0009
20,-0.3,42,48,1.1177,59.98,60.67,1.0,F,0.0024
20,-0.3,42,49,1.1150,59.96,60.88,1.0,F,-0.0032
20,-0.3,42,50,1.1122,60.06,60.63,1.0,F,0.0039
