tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle
0,0.85,456,1,1.6234,40.64,52.54,1.0,E,
0,0.85,456,2,1.1055,60.17,47.58,1.0,E,
0,0.85,456,3,0.8889,68.47,65.52,1.0,E,
0,0.85,456,4,0.7564,73.40,70.62,1.0,E,
0,0.85,456,5,0.6670,76.66,73.07,1.0,E,
0,0.85,456,6,0.6089,78.98,75.98,1.0,E,
0,0.85,456,7,0.5589,80.83,75.99,1.0,E,
0,0.85,456,8,0.5298,81.65,79.34,1.0,E,
0,0.85,456,9,0.4969,82.92,80.72,1.0,E,
0,0.85,456,10,0.4757,83.45,79.10,1.0,E,
0,0.85,456,11,0.4523,84.37,82.18,1.0,E,
0,0.85,456,12,0.4338,84.93,81.98,1.0,E,
0,0.85,456,13,0.4225,85.40,81.51,1.0,E,
0,0.85,456,14,0.4023,86.10,83.24,1.0,E,
0,0.85,456,15,0.3955,86.40,82.33,1.0,E,
0,0.85,456,16,0.3823,86.80,79.35,1.0,E,
0,0.85,456,17,0.3707,87.20,82.42,1.0,E,
0,0.85,456,18,0.3563,87.58,83.66,1.0,E,
0,0.85,456,19,0.3479,87.94,80.44,1.0,E,
0,0.85,456,20,0.3495,87.90,80.30,1.0,E,
0,0.85,456,21,0.3293,88.63,84.35,1.0,E,
0,0.85,456,22,0.3309,88.49,84.07,1.0,E,
0,0.85,456,23,0.3226,88.77,84.85,1.0,E,
0,0.85,456,24,0.3149,89.14,80.82,1.0,E,
0,0.85,456,25,0.3138,89.10,84.71,1.0,E,
0,0.85,456,26,0.3046,89.25,85.19,1.0,E,
0,0.85,456,27,0.3015,89.45,85.40,1.0,E,
0,0.85,456,28,0.2930,89.88,82.47,1.0,E,
0,0.85,456,29,0.2928,89.72,82.62,1.0,E,
0,0.85,456,30,0.2833,90.06,85.37,1.0,E,
0,0.85,456,31,0.2025,93.03,89.61,1.0,E,
0,0.85,456,32,0.1760,93.99,89.68,1.0,E,
0,0.85,456,33,0.1660,94.34,89.81,1.0,E,
0,0.85,456,34,0.1601,94.49,89.96,1.0,E,
0,0.85,456,35,0.1561,94.69,89.96,1.0,E,
0,0.85,456,36,0.1510,94.76,89.84,1.0,E,
0,0.85,456,37,0.1458,95.01,89.98,1.0,E,
0,0.85,456,38,0.1393,95.19,90.25,1.0,E,
0,0.85,456,39,0.1382,95.25,90.41,1.0,E,
0,0.85,456,40,0.1378,95.25,89.89,1.0,E,
0,0.85,456,41,0.1273,95.64,90.08,1.0,E,
0,0.85,456,42,0.1267,95.73,90.15,1.0,E,
0,0.85,456,43,0.1248,95.80,90.31,1.0,E,
0,0.85,456,44,0.1232,95.86,90.27,1.0,E,
0,0.85,456,45,0.1219,95.84,90.16,1.0,E,
0,0.85,456,46,0.1230,95.81,90.37,1.0,E,
0,0.85,456,47,0.1212,95.89,90.34,1.0,E,
0,0.85,456,48,0.1209,95.95,90.35,1.0,E,
0,0.85,456,49,0.1215,95.81,90.26,1.0,E,
0,0.85,456,50,0.1190,95.93,90.26,1.0,E,
